Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR),﻿Fecha_hora
2,90,24.28,1,3.23,2.71,24,13.6,null,null,2.71,2.71,54.48,0,54.48,0,27.6,2.2,0,null,null,27.6,27.6,3.6,4.8,null,2.6,2.9,null,4.8,4.8,1.2,1.2,0.8,0.3,null,null,1.2,1.2,2.5,0.3,2.8,2.6,null,null,0.3,0.3,6.4,1.2,9.2,9.7,2.3,null,1.2,1.2,6.6,7.5,7.2,6.8,2.3,null,7.5,7.5,0.5,null,2.9,0.4,1.4,null,1.3,1.3,282
2,91,24.28,1,3.21,2.74,24.5,13.2,null,null,2.74,2.74,81.11,0,81.11,0,31.2,2.28,0,null,null,31.2,31.2,4.1,3.6,null,1.9,2.9,null,3.6,3.6,0.8,1.2,0.8,0.4,null,null,1.2,1.2,2.2,0.3,3.1,2,null,null,0.3,0.3,6.4,1.2,9.7,9.2,2.3,null,1.2,1.2,6,8.5,5.9,6.5,2.3,null,8.5,8.5,0.6,null,2.3,0.8,0.3,null,1,1,283
2,92,24.32,1,3.18,2.76,24.9,12.9,null,null,2.76,2.76,81.71,0,81.71,0,30.4,2.24,0,null,null,30.4,30.4,2.9,4,null,2.1,3.4,null,4,4,1.2,1.2,0.8,0.4,null,null,1.2,1.2,2.4,0.2,2.3,1.5,null,null,0.2,0.2,6.4,1.1,7.3,9.2,2.3,null,1.1,1.1,5.3,5.8,6.7,7.4,2.3,null,5.8,5.8,1.2,null,2,0.6,0.4,null,1.05,1.05,284
2,93,24.28,1,3.16,2.79,25.3,13,null,null,2.79,2.79,78.26,0,78.26,0,32.4,1.96,1.8,null,null,32.4,32.4,2.6,3.7,null,2.5,3.3,null,3.7,3.7,0.8,1.6,0.8,0.5,null,null,1.6,1.6,1.8,0,2.2,1.3,null,null,1.77,1.77,6.4,1.1,9.7,10.2,2.3,null,1.1,1.1,5.6,5.7,6.9,6.3,2.3,null,5.7,5.7,0.7,null,2.5,0.4,0.7,null,1.08,1.08,285
2,94,24.32,1,3.15,2.81,25.8,13.8,null,null,2.81,2.81,32.61,0,32.61,0,11.6,2.28,2.08,null,null,11.6,11.6,3.2,3,null,2.4,2.7,null,3,3,0.8,1.2,0.4,0.3,null,null,1.2,1.2,1.7,0,2,0.8,null,null,1.5,1.5,6.4,0.9,3.2,9.7,2.3,null,0.9,0.9,5,6.4,4.8,5.7,2.3,null,6.4,6.4,0.9,null,2,0.7,0.4,null,1,1,286
2,95,24.28,1,3.13,2.77,26.2,14.6,null,null,2.77,2.77,0.88,0,0.88,0,8.8,2.68,2.36,null,null,8.8,8.8,2.7,3.5,null,2.2,2,null,3.5,3.5,0.8,0.8,0.8,0.5,null,null,0.8,0.8,1.1,0,1.5,1.1,null,null,1.23,1.23,6.4,1,2.3,10.1,2.3,null,1,1,4.3,5.5,4.2,6.5,2.3,null,5.5,5.5,1,null,2.7,0.5,0.2,null,1.1,1.1,287
3,0,24.36,1,3.12,2.79,26.7,15.5,null,null,2.79,2.79,22.82,0,22.82,0,34.8,2.64,2.64,null,null,34.8,34.8,2.8,3.8,null,1.8,2.2,null,3.8,3.8,1.2,1.2,0.4,0.8,null,null,1.2,1.2,1.9,0.1,2.2,0.9,null,null,0.1,0.1,6.4,1.1,3,11.5,2.3,null,1.1,1.1,4.3,5.6,4,4.7,2.3,null,5.6,5.6,0.5,null,3.5,0.2,0.4,null,1.15,1.15,288
3,1,24.24,1,3.1,2.82,26.9,16.4,null,null,2.82,2.82,74.08,0,74.08,0,36,2.36,2.6,null,null,36,36,2.5,4,null,1.4,2.6,null,4,4,0.8,1.2,0.8,0.7,null,null,1.2,1.2,1.9,0,1.9,0.2,null,null,1.33,1.33,6.4,1.2,3.1,25.5,2.3,null,1.2,1.2,3.6,5.3,4.8,4.6,2.3,null,5.3,5.3,0.5,null,0.8,0.6,0.3,null,0.55,0.55,289
3,2,24.32,1,3.11,2.86,27.1,17.3,null,null,2.86,2.86,81.14,0,81.14,26.4,38.4,3.08,2.52,null,null,38.4,38.4,2,3.4,null,1.2,2.4,null,3.4,3.4,1.2,1.2,0.8,0.5,null,null,1.2,1.2,1.1,0,1.4,0.9,null,null,1.13,1.13,6.4,1.2,3.6,9.6,2.3,null,1.2,1.2,3.5,4.5,5.2,4.7,2.3,null,4.5,4.5,0.6,null,0.3,1.5,0.2,null,0.65,0.65,290
3,3,24.32,1,3.17,2.89,27.5,18.2,null,null,2.89,2.89,81.77,0,81.77,28.8,37.6,3.56,2.56,null,null,37.6,37.6,2.1,3.6,null,1.4,2.7,null,3.6,3.6,0.8,1.2,0.8,0.4,null,null,1.2,1.2,1,0,1.4,0.2,null,null,0.87,0.87,6.4,1.1,3,26.9,2.3,null,1.1,1.1,3.1,4.6,4.6,4.7,2.3,null,4.6,4.6,0.4,null,0.1,1.7,0.3,null,0.63,0.63,291
3,4,24.36,1,3.22,2.92,27.8,19.1,null,null,2.92,2.92,63.96,0,63.96,26,32.8,3.48,2.72,null,null,32.8,32.8,1.8,3.1,null,1.5,2.2,null,3.1,3.1,0.8,1.2,0.4,0.4,null,null,1.2,1.2,0.8,0,1.3,0.1,null,null,0.73,0.73,6.4,1.1,3.4,10,2.3,null,1.1,1.1,4.2,4.8,4.3,4.7,2.3,null,4.8,4.8,1.7,null,0.1,1.1,0.2,null,0.78,0.78,292
3,5,24.28,1,3.26,2.92,28.1,20,null,null,2.92,2.92,6.1,0,6.1,23.2,0,3.44,2.88,null,null,9.84,9.84,2.3,3.1,null,1.6,2.3,null,3.1,3.1,0.8,0.8,0.4,0.3,null,null,0.8,0.8,0.7,0.1,1,0.1,null,null,0.1,0.1,6.4,0.9,2.2,11.7,2.3,null,0.9,0.9,5.6,4.4,4.1,3.4,2.3,null,4.4,4.4,1.7,null,0.5,0.3,0.8,null,0.83,0.83,293
3,6,24.32,1,3.27,2.91,28.4,21,null,null,2.91,2.91,5,0,5,0,27.6,3.6,3.24,null,null,27.6,27.6,2,2.9,null,1.1,1.8,null,2.9,2.9,0.8,1.2,0.4,0.2,null,null,1.2,1.2,0.5,0,0.8,0.1,null,null,0.47,0.47,6.4,1.1,3,10.6,2.3,null,1.1,1.1,2.5,4.3,3.6,3.1,2.3,null,4.3,4.3,1.9,null,1.1,1.2,0.7,null,1.23,1.23,294
3,7,24.32,1,3.26,2.94,28.7,22.1,null,null,2.94,2.94,53.36,0,53.36,0,36,3.72,3.28,null,null,36,36,2,3.1,null,1.2,1.5,null,3.1,3.1,0.8,0.8,0.4,0.1,null,null,0.8,0.8,0.8,0,0.9,0,null,null,0.57,0.57,6.4,1.1,4.3,10.1,2.3,null,1.1,1.1,2.5,4.5,3.8,2.7,2.3,null,4.5,4.5,0.7,null,1.7,1.4,0.8,null,1.15,1.15,295
3,8,24.32,1,3.25,2.97,29.1,23.1,null,null,2.97,2.97,81.81,0,81.81,0,38.4,3.88,3.2,null,null,38.4,38.4,2,3.1,null,1.3,1.8,null,3.1,3.1,0.8,1.2,0.8,0.1,null,null,1.2,1.2,0.4,0,0.8,0.4,null,null,0.53,0.53,6.4,1.2,2.5,10.5,2.3,null,1.2,1.2,2.5,5.2,3.9,2.8,2.3,null,5.2,5.2,0.2,null,0.8,1.2,1.8,null,1,1,296
3,9,24.28,1,3.25,3.01,29.2,24.1,null,null,3.01,3.01,81.14,0,81.14,0,40.4,0.68,3.28,null,null,40.4,40.4,1.9,3,null,1.2,2.2,null,3,3,1.2,1.2,0.8,0.1,null,null,1.2,1.2,0.4,0,0.8,2.5,null,null,1.23,1.23,6.4,1.1,2.6,10.2,2.3,null,1.1,1.1,2.5,4,3.5,2.7,2.3,null,4,4,0.3,null,0.1,0.1,0,null,0.13,0.13,297
3,10,24.28,1,3.24,3.04,28.8,25.2,null,null,3.04,3.04,81.78,0,81.78,0,41.2,0,3.48,null,null,41.2,41.2,1.9,3.1,null,1.1,1.8,null,3.1,3.1,0.8,0.8,0.4,0.1,null,null,0.8,0.8,0.2,0,0.8,0.6,null,null,0.53,0.53,6.4,1.1,3.6,10.1,2.3,null,1.1,1.1,2.3,4.3,3.5,2.3,2.3,null,4.3,4.3,0.3,null,0.1,0.1,0.1,null,0.15,0.15,298
3,11,24.32,1,3.23,3.07,28.5,26.2,null,null,3.07,3.07,26.45,0,26.45,0,16.8,0,3.56,null,null,16.8,16.8,1.8,2.7,null,1.1,1.4,null,2.7,2.7,0.8,1.2,0.4,0.2,null,null,1.2,1.2,0.9,0.1,1,0,null,null,0.1,0.1,6.4,1,2.9,11.3,2.3,null,1,1,2,4.4,3.4,2.3,2.3,null,4.4,4.4,0.3,null,0.2,0.3,1.4,null,0.55,0.55,299
3,12,24.36,1,3.22,3.05,28.1,26.8,null,null,3.05,3.05,0.38,0,0.38,0,12.4,0,0.2,null,null,12.4,12.4,1.8,2.8,null,1,1.4,null,2.8,2.8,0.8,0.8,0.4,0.1,null,null,0.8,0.8,0.5,0,1.1,0,null,null,0.53,0.53,6.4,1,2,8.5,2.3,null,1,1,2,3.8,3.3,2.3,2.3,null,3.8,3.8,0.2,null,0.1,0,0.9,null,0.3,0.3,300
3,13,24.28,1,3.22,3.07,27.8,26.8,null,null,3.07,3.07,20.14,0,20.14,0,40.8,0,0,null,null,40.8,40.8,1.7,3,null,1.2,1.4,null,3,3,0.4,1.2,0.4,0.1,null,null,1.2,1.2,0.7,0,0.8,0,null,null,0.5,0.5,6.4,1.2,1.7,10.3,2.3,null,1.2,1.2,2,3.7,2.7,2.3,2.3,null,3.7,3.7,0.2,null,1.1,0.1,0.5,null,0.48,0.48,301
3,14,24.32,1,3.21,3.11,27.5,26.8,null,null,3.11,3.11,80.58,0,80.58,0,40.8,0,0,null,null,40.8,40.8,1.9,3,null,1,1.4,null,3,3,1.2,0.8,0.4,0.1,null,null,0.8,0.8,0.4,0,1.1,0,null,null,0.5,0.5,6.4,1.1,2.2,9.4,2.3,null,1.1,1.1,1.9,3.6,2.8,2.3,2.3,null,3.6,3.6,0.3,null,1.4,0,1.3,null,0.75,0.75,302
3,15,24.32,1,3.21,3.15,27.1,26.7,null,null,3.15,3.15,81.85,0,81.85,0,41.6,0,0,null,null,41.6,41.6,1.7,3,null,1,1.4,null,3,3,0.8,1.2,0.4,0.1,null,null,1.2,1.2,0.2,0,0.9,0,null,null,0.37,0.37,6.4,1.1,3,9.5,2.3,null,1.1,1.1,1.8,3.3,2.8,2.3,2.3,null,3.3,3.3,0.3,null,1.5,0.1,1.9,null,0.95,0.95,303
3,16,24.36,1,3.21,3.19,26.8,26.7,null,null,3.19,3.19,81.16,0,81.16,0,41.2,0,0,null,null,41.2,41.2,1.6,3,null,1.1,1.6,null,3,3,0.8,1.2,0,0.3,null,null,1.2,1.2,0.9,0,1,0,null,null,0.63,0.63,6.4,1.1,1.5,9.5,2.3,null,1.1,1.1,2.1,3.4,3.1,2.1,2.3,null,3.4,3.4,0.2,null,0.4,0,1.3,null,0.48,0.48,304
3,17,24.28,1,3.21,3.22,26.5,26.6,null,null,3.22,3.22,63.25,0,63.25,0,37.6,0,0,null,null,37.6,37.6,1.7,2.8,null,1.3,2.8,null,2.8,2.8,0.8,1.2,0.4,0.5,null,null,1.2,1.2,1,0,1.1,0,null,null,0.7,0.7,6.4,1.1,2.5,10.2,2.3,null,1.1,1.1,1.8,3.7,2.9,2.2,2.3,null,3.7,3.7,1.1,null,0.6,0,1.2,null,0.73,0.73,305
3,18,24.28,1,3.21,3.22,26.1,26.6,null,null,3.22,3.22,1,0,1,0,0,0,0,null,null,0,0,1.7,2.7,null,1,4.4,null,2.7,2.7,0.8,1.6,0.4,0.2,null,null,1.6,1.6,0.6,0,1,0,null,null,0.53,0.53,6.4,0.9,1.4,9.2,2.3,null,0.9,0.9,1.9,3.6,2.6,2.3,2.3,null,3.6,3.6,1.5,null,1.3,0,2.2,null,1.25,1.25,306
3,19,24.32,1,3.21,3.21,25.8,26.6,null,null,3.21,3.21,0.35,0,0.35,0,31.2,0,0,null,null,31.2,31.2,1.6,2.9,null,0.9,1.4,null,2.9,2.9,0.4,2.4,0,0.2,null,null,2.4,2.4,0.6,0.1,1.1,0,null,null,0.1,0.1,6.4,1.1,2.2,10,2.3,null,1.1,1.1,1.9,3.5,2.6,2.2,2.3,null,3.5,3.5,1.6,null,1,0.1,1.5,null,1.05,1.05,307
3,20,24.28,1,3.21,3.25,25.5,26.5,null,null,3.25,3.25,62.54,0,62.54,0,40.4,0,0,null,null,40.4,40.4,1.7,2.9,null,0.9,1.5,null,2.9,2.9,0.8,1.2,0.4,0.1,null,null,1.2,1.2,0.9,0,1,0,null,null,0.63,0.63,6.4,1.1,2.1,9.5,2.3,null,1.1,1.1,1.9,3.6,2.7,2.1,2.3,null,3.6,3.6,1.3,null,1.2,0,1.4,null,0.98,0.98,308
3,21,24.32,1,3.21,3.27,25.2,26.6,null,null,3.27,3.27,70.62,0,70.62,0,13.6,0,0,null,null,13.6,13.6,2.4,2.9,null,0.9,1.8,null,2.9,2.9,0.8,1.2,0.4,0.1,null,null,1.2,1.2,1.5,0.1,1.2,0,null,null,0.1,0.1,6.4,1,1.9,9.4,2.3,null,1,1,1.9,3.5,3.4,2.3,2.3,null,3.5,3.5,0.2,null,0.6,0,0.2,null,0.25,0.25,309
3,22,24.28,1,3.21,3.25,24.8,26.6,null,null,3.25,3.25,9.21,0,9.21,0,0,0,0,null,null,0,0,1.8,4.6,null,0.9,1.3,null,4.6,4.6,0.8,1.2,0,0.1,null,null,1.2,1.2,1.9,0.1,1.1,0.1,null,null,0.1,0.1,6.4,0.9,4,9.5,2.3,null,0.9,0.9,1.9,3.3,3.6,2.5,2.3,null,3.3,3.3,0.2,null,1.2,0,0.7,null,0.53,0.53,310
3,23,24.28,1,3.2,3.22,24.5,26.6,null,null,3.22,3.22,0.52,0,0.52,0,0,0,0,null,null,0,0,1.9,3,null,1.1,1.6,null,3,3,1.2,0.8,0.4,0.1,null,null,0.8,0.8,2.4,0.1,1.7,0.1,null,null,0.1,0.1,6.4,1,1.6,9.3,2.3,null,1,1,1.8,3.6,2.6,2.3,2.3,null,3.6,3.6,0.8,null,1.8,0,2.6,null,1.3,1.3,311
3,24,24.32,1,3.2,3.19,24.2,26.6,null,null,3.19,3.19,0,0,0,0,0,0,0,null,null,0,0,2,3.1,null,1.1,1.6,null,3.1,3.1,0.8,1.2,0.4,0.2,null,null,1.2,1.2,2.5,0.2,1.6,0,null,null,0.2,0.2,6.4,1.2,0.9,11.8,2.3,null,1.2,1.2,2,3.6,3.1,2.4,2.3,null,3.6,3.6,1.7,null,1.1,0,0.3,null,0.78,0.78,312
3,25,24.28,1,3.2,3.15,23.9,26.5,null,null,3.15,3.15,0,0,0,0,0,0,0,null,null,0,0,1.8,4.4,null,2.2,3.4,null,4.4,4.4,0.8,1.6,0,0.1,null,null,1.6,1.6,3.3,0.3,1.7,0.2,null,null,0.3,0.3,6.4,1.1,2,9.4,2.3,null,1.1,1.1,2.8,3.4,3.2,2.4,2.3,null,3.4,3.4,2.9,null,1.3,0,0.4,null,1.15,1.15,313
3,26,24.28,1,3.19,3.11,23.5,26.4,null,null,3.11,3.11,0,0,0,0,0,0,0,null,null,0,0,2.1,4.6,null,1.8,2.5,null,4.6,4.6,0.8,1.2,0.4,0.2,null,null,1.2,1.2,3.8,0.5,1.8,0.4,null,null,0.5,0.5,6.4,1,1.4,9.9,2.3,null,1,1,3.2,3.6,2.9,2.3,2.3,null,3.6,3.6,3.4,null,0.1,0.5,0.3,null,1.08,1.08,314
3,27,24.28,1,3.17,3.08,23.1,26.2,null,null,3.08,3.08,0,0,0,0,0,0,0,null,null,0,0,2.2,6,null,2.5,2.7,null,6,6,1.2,0.8,0.8,0.3,null,null,0.8,0.8,2.7,0.7,3.3,1,null,null,0.7,0.7,6.4,1,2,11.6,2.3,null,1,1,2.9,3.7,2.9,2.4,2,null,3.7,3.7,3.4,null,0.3,1.5,0.1,null,1.33,1.33,315
3,28,24.24,1,3.16,3.04,22.7,26,null,null,3.04,3.04,0,0,0,0,0,0,0,null,null,0,0,2.5,4.2,null,1.2,2.1,null,4.2,4.2,1.2,1.2,0.8,1.9,null,null,1.2,1.2,4.8,1,3.5,2.5,null,null,1,1,6.4,1.1,1.6,10.9,1.9,null,1.1,1.1,2.6,3.9,3,2.4,2.1,null,3.9,3.9,2.5,null,0.2,1.2,0.1,null,1,1,316
3,29,24.32,1,3.13,3,22.1,25.5,null,null,3,3,0,4.72,4.72,0,0,14.48,18.36,null,null,10.95,10.95,2.7,3.3,null,2.2,2.5,null,3.3,3.3,0.8,1.6,0.4,4.1,null,null,1.6,1.6,4.9,1.6,5,2.1,null,null,1.6,1.6,6.4,1.1,1.7,9.1,1.9,null,1.1,1.1,3,4.4,4.4,2.6,2.3,null,4.4,4.4,2.4,null,0.3,1.5,0.4,null,1.15,1.15,317
3,30,24.28,1,3.12,2.96,21.9,25.4,null,null,2.96,2.96,0,24.12,24.12,0,0,0,0,null,null,0,0,2.9,3.8,null,2.2,2.3,null,3.8,3.8,1.2,1.2,1.2,2.6,null,null,1.2,1.2,5.4,3.1,6,3.5,null,null,3.1,3.1,6.4,1.2,2,10.7,2,null,1.2,1.2,4.3,5.6,4.9,3.5,2.8,null,5.6,5.6,2.1,null,0.2,0.1,0.1,null,0.63,0.63,318
3,31,24.28,1,3.1,2.91,21.4,25.1,null,null,2.91,2.91,0,23.96,23.96,0,0,0,0,null,null,0,0,3.3,4.3,null,2.5,3.8,null,4.3,4.3,0.8,1.6,0.4,0.5,null,null,1.6,1.6,5.7,4.7,6.7,2.6,null,null,4.7,4.7,6.4,0.9,0.7,11,2,null,0.9,0.9,3.7,5,3.6,3.7,3.4,null,5,5,2,null,0.3,0.3,0.6,null,0.8,0.8,319
3,32,24.24,1,3.08,2.87,21,24.8,null,null,2.87,2.87,0,23.96,23.96,0,0,0,0,null,null,0,0,3.9,4.8,null,2.8,4.8,null,4.8,4.8,1.2,1.2,0.8,0.6,null,null,1.2,1.2,6.2,3,7.8,3.6,null,null,3,3,6.4,0.9,2.6,12.7,2.2,null,0.9,0.9,4.8,5.2,3.9,4.3,3.8,null,5.2,5.2,2.1,null,1.2,0.3,2.3,null,1.48,1.48,320
3,33,24.32,1,3.06,2.82,20.7,24.5,null,null,2.82,2.82,0,23.96,23.96,0,0,2.4,0,null,null,0.8,0.8,5.8,6.9,null,4,5.2,null,6.9,6.9,0.8,1.2,0.4,0.8,null,null,1.2,1.2,5.9,6,7.6,4.8,null,null,6,6,6.4,1.2,2.8,10.8,2.4,null,1.2,1.2,5.7,5.2,4.4,4.5,5.5,null,5.2,5.2,2.6,null,1.2,0.2,4.4,null,2.1,2.1,321
3,34,24.24,1,3.03,2.77,21,24,null,null,2.77,2.77,0,23.92,23.92,0,0,2.24,0,null,null,0.75,0.75,6.3,6.4,null,4.7,5.4,null,6.4,6.4,1.6,1.2,0.8,0.9,null,null,1.2,1.2,8.1,6,8.1,4.8,null,null,6,6,6.4,1.1,3.4,11.6,2.2,null,1.1,1.1,5.9,5.6,4.8,5.8,5,null,5.6,5.6,2.7,null,0.7,0.4,3.5,null,1.83,1.83,322
3,35,24.24,1,3,2.73,21.1,23.4,null,null,2.73,2.73,0,23.96,23.96,0,0,2,0,null,null,0.67,0.67,6.5,6.2,null,5.3,5.9,null,6.2,6.2,1.2,2,0.8,1.1,null,null,2,2,8.3,5.6,10.6,5.6,null,null,5.6,5.6,6.4,1.4,1.9,13.8,2.1,null,1.4,1.4,4.7,6.5,5.1,4.9,5.3,null,6.5,6.5,1.9,null,0.9,0.3,2.5,null,1.4,1.4,323
3,36,20.4,1,2.97,2.69,21.3,22.8,null,null,2.69,2.69,0,23.96,23.96,0,0,1.64,0,null,null,0.55,0.55,6,6.9,null,5,7.5,null,6.9,6.9,1.2,2.4,1.2,0.5,null,null,2.4,2.4,7.2,6.3,9.1,5.5,null,null,6.3,6.3,6.4,2.1,1.7,14.1,2,null,2.1,2.1,4.9,5.8,5,5.3,5,null,5.8,5.8,2.8,null,1.4,0.3,2.3,null,1.7,1.7,324
3,37,0,0,2.93,2.66,21.4,21.8,null,null,2.66,2.66,0,23.96,23.96,0,0,1.12,0,null,null,0.37,0.37,6.6,6.6,null,6,7.7,null,6.6,6.6,1.2,2,1.6,1,null,null,2,2,6.9,5.2,10.9,5.3,null,null,5.2,5.2,6.4,2.1,0.7,15.9,2.2,null,2.1,2.1,5.6,6.8,7,6.1,5.1,null,6.8,6.8,5,null,2,0.6,3.1,null,2.68,2.68,325
3,38,0,0,2.9,2.62,21.5,20.6,null,null,2.62,2.62,11.74,23.96,35.7,0,0,1.16,0,null,null,0.39,0.39,5.2,7,null,6.3,6.1,null,7,7,1.2,2.4,1.6,1,null,null,2.4,2.4,7.5,7.4,9,3.9,null,null,7.4,7.4,6.4,2.5,4.8,13.2,2.2,null,2.5,2.5,6.6,9.4,8.9,8.4,5.7,null,9.4,9.4,4,null,1.4,1.5,3,null,2.48,2.48,326
3,39,0,0,2.86,2.58,21.6,19.4,null,null,2.58,2.58,72.49,23.96,96.45,0,0,0.88,0,null,null,0.29,0.29,7.6,6.7,null,5.6,7.5,null,6.7,6.7,1.6,1.6,1.2,0.7,null,null,1.6,1.6,6.8,7,9.7,5.8,null,null,7,7,6.4,1.9,3.3,17.2,2.7,null,1.9,1.9,8.1,8.2,7.8,8,7.1,null,8.2,8.2,5,null,1.8,0.9,3.3,null,2.75,2.75,327
3,40,0,0,2.82,2.54,21.7,18.2,null,null,2.54,2.54,81.01,23.92,104.93,0,0,0.96,0,null,null,0.32,0.32,8,6.5,null,5.7,8.5,null,6.5,6.5,1.2,2.4,0.8,1.3,null,null,2.4,2.4,6.5,5.8,10.3,5.2,null,null,5.8,5.8,6.4,1.8,4.3,14.9,3,null,1.8,1.8,8.3,8.9,9.3,7.7,7.1,null,8.9,8.9,7,null,2,1.2,3,null,3.3,3.3,328
3,41,0,0,2.78,2.51,21.7,17.1,null,null,2.51,2.51,81,23.92,104.92,0,0.8,0.32,0,null,null,0.8,0.8,7.4,6.7,null,5.8,7.9,null,6.7,6.7,2.4,2,1.6,0.7,null,null,2,2,5.5,4.8,9.9,5.9,null,null,4.8,4.8,6.4,2.4,4.5,16.9,2.6,null,2.4,2.4,8.3,8.6,9.1,9,8.3,null,8.6,8.6,4.9,null,2.2,1.3,1.4,null,2.45,2.45,329
3,42,0,0,2.75,2.51,21.7,16.7,null,null,2.51,2.51,81.04,23.92,104.96,0,11.6,0.6,0.04,null,null,11.6,11.6,7,5.6,null,4.8,8.6,null,5.6,5.6,2.8,3.6,2.4,0.4,null,null,3.6,3.6,5.6,4,10.5,5.7,null,null,4,4,6.4,2.1,4.3,16.2,2.7,null,2.1,2.1,8.6,8.4,9.1,8.6,7.2,null,8.4,8.4,2.6,null,0.9,1.2,0.5,null,1.3,1.3,330
3,43,0,0,2.71,2.54,21.8,16.7,null,null,2.54,2.54,81.04,23.92,104.96,0,8,0.68,0.04,null,null,8,8,6.7,6.3,null,5.3,6.6,null,6.3,6.3,2.4,2.4,2.8,0.8,null,null,2.4,2.4,6.1,6.3,9.6,5.1,null,null,6.3,6.3,6.4,2.8,4.7,16.5,2.9,null,2.8,2.8,7.3,10.6,7.8,8.6,7,null,10.6,10.6,2.7,null,1.4,1.4,0.8,null,1.58,1.58,331
3,44,0,0,2.68,2.57,21.8,16.6,null,null,2.57,2.57,81.04,23.96,105,0,8.8,0.96,0,null,null,8.8,8.8,6.7,6.6,null,5,6.4,null,6.6,6.6,2.4,3.2,0.8,1.4,null,null,3.2,3.2,5.4,3.9,9.4,4.3,null,null,3.9,3.9,6.4,1.8,3.9,18.9,2.7,null,1.8,1.8,6.6,9.2,10.2,8.1,8.6,null,9.2,9.2,2.2,null,0.8,2.3,2.2,null,1.88,1.88,332
3,45,0,0,2.63,2.6,21.9,16.5,null,null,2.6,2.6,57.31,23.96,81.27,0,10.8,0.84,0,null,null,10.8,10.8,7.2,7,null,5.1,6.2,null,7,7,2.4,3.6,1.2,2,null,null,3.6,3.6,5.7,4.7,8.6,6.2,null,null,4.7,4.7,6.4,2.3,3.2,16.9,2.5,null,2.3,2.3,8,8.2,11.6,6.8,9.6,null,8.2,8.2,1.9,null,0.6,1.7,4.4,null,2.15,2.15,333
3,46,0,0,2.57,2.63,22,16.4,null,null,2.63,2.63,1.47,23.92,25.39,0,13.6,0.64,0.04,null,null,13.6,13.6,6.8,7,null,4,5.5,null,7,7,2.8,3.2,1.2,1.1,null,null,3.2,3.2,5.8,4,8.4,5.4,null,null,4,4,6.4,2.3,5.2,14.3,2.7,null,2.3,2.3,7.7,9.3,8.9,7.2,7.5,null,9.3,9.3,2.5,null,0.7,1,4.5,null,2.18,2.18,334
3,47,0,0,2.52,2.67,22,16.4,null,null,2.67,2.67,7.64,23.92,31.56,0,14.4,0.72,0.2,null,null,14.4,14.4,5.8,6.3,null,3.4,5.8,null,6.3,6.3,2.4,2,0.8,1.2,null,null,2,2,5.1,4.2,7.5,5.3,null,null,4.2,4.2,6.4,3.7,6.9,17.1,3,null,3.7,3.7,6.4,9.2,8.8,8.6,6.7,null,9.2,9.2,3.1,null,0.6,1.4,6.7,null,2.95,2.95,335
