month,day,hour,min,ce_px,cs_px,c_pu_p
6,26,22,45,260.37,0,24.25
6,27,0,0,330.53,0,0
6,27,0,15,315.83,0,0
6,27,1,0,339.61,0,0
6,27,5,0,155.63,0,0
6,27,6,30,74.25,0,0
6,27,8,30,0,112.98,25.18
6,27,10,0,0,223.75,25.19
6,27,10,15,0,221.27,25.2
6,27,10,30,0,219.66,25.26
6,27,11,45,0,66.22,26.14
6,27,12,30,0,54.6,24.8
6,27,12,45,0,72,25.43
6,27,14,15,0,49.14,24.55
6,27,14,30,0,44.41,24.06
6,27,18,30,48.12,0.05,25.1
6,27,19,15,0.97,14.75,25.1
6,27,19,30,13.8,22.91,24.81
6,27,19,45,232.26,0,25.18
6,27,20,15,255.65,0,25.11
6,27,21,15,171.39,0,25.2
6,27,22,0,212.08,0,25.08
6,27,22,45,355.43,0,25.04
6,27,23,45,300.5,0,0
6,28,0,0,335.75,0,0
6,28,2,0,374.72,0,0
6,28,2,30,396.69,0,0
6,28,2,45,397.47,0,0
6,28,3,0,378.87,0,0
6,28,5,30,364.78,0,0
6,28,7,30,147.47,0,15.41
6,28,8,45,101.03,0,25.37
6,28,10,30,0,111.79,25.12
6,28,11,0,0,136.57,25.28
6,28,11,30,0,108.49,24.3
6,28,11,45,0,106.05,24.67
6,28,12,45,0,33.53,25.01
6,28,14,15,0,61.96,24.39
6,28,15,0,0,32.21,24.46
6,28,18,30,34.15,0.63,24.7
6,28,19,45,22.72,0.43,24.71
6,28,20,15,14.53,6.17,24.93
6,28,23,30,335.27,0,0.07
6,29,0,0,440.02,0,0
6,29,0,45,394.11,0,0
6,29,2,30,364.06,0,0
6,29,3,45,352.52,0,0
6,29,4,15,302.89,0,0
6,29,9,0,0,123.75,24.92
6,29,9,15,0,134.45,25.39
6,29,11,30,0,153.83,26.15
6,29,12,0,4.68,11.76,25.07
6,29,14,30,20.05,1.11,24.83
6,29,15,0,5.35,6.37,24.99
6,29,15,15,5.84,13.4,25.16
6,29,17,30,173.33,0,25.19
6,29,19,45,148,0,24.25
6,29,21,15,29.18,35.44,25.2
6,29,21,30,153.65,0,25.22
6,29,21,45,176.33,0,25.21
6,30,0,45,429.11,0,0
6,30,1,0,427.13,0,0
6,30,1,30,432.04,0,0
6,30,1,45,449.17,0,0
6,30,2,15,446.08,0,0
6,30,3,15,448.17,0,0
6,30,3,30,455.88,0,0
6,30,4,15,436.05,0,0
6,30,5,30,354.66,0,0
6,30,5,45,372.45,0,0
6,30,6,15,329.91,0,0
6,30,6,30,287.51,0,0
6,30,10,30,0,232.35,24.84
6,30,11,0,0,223.37,25.03
6,30,17,15,5.98,8.43,25.11
6,30,17,45,22.29,0.05,24.61
6,30,19,0,0,34.95,24.51
6,30,20,30,140.97,0,24.87
6,30,21,15,43.35,0,25.23
6,30,22,15,107.5,0,24.78
6,30,22,45,356.29,0,24.98
6,30,23,0,402.57,0,6.42
7,1,0,30,307.25,0,0
7,1,1,45,325.03,0,0
7,1,2,45,324.8,0,0
7,1,3,15,267.71,0,0
7,1,6,45,68.47,1.45,0
7,1,7,45,48.08,0,3.46
7,1,10,15,14.52,3.13,25.11
7,1,12,45,39.26,0,24.92
7,1,13,30,42.39,0,24.84
7,1,14,45,82.75,0,24.23
7,1,15,30,98.33,0,25.44
7,1,16,45,116.8,0,24.62
7,1,17,0,141.1,0,24.98
7,1,19,0,78.51,0,25.3
7,1,21,30,86.85,0,24.98
7,1,22,0,157.36,0,24.42
7,1,22,15,164.26,0,24.94
7,1,23,30,310.48,0,0.07
7,2,4,15,429.21,0,0
7,2,9,30,0,83.63,25.32
7,2,10,15,0,172.79,25.71
7,2,11,45,0,144.77,25.29
7,2,14,15,0,232.94,24.51
7,2,15,30,76.06,0,25.32
7,2,16,15,99.01,0,24.96
7,2,16,30,128.37,0,25.41
7,2,17,0,140.24,0,25.04
7,2,17,30,120.21,0,24.63
7,2,18,0,188.79,0,24.44
7,2,21,30,75.08,0,24.53
7,2,22,30,198.69,0,24.81
7,2,22,45,249.13,0,24.35
7,2,23,0,284.15,0,6.1
7,2,23,30,288.59,0,0.07
7,3,0,30,298.7,0,0
7,3,4,0,408.14,0,0
7,3,4,45,399.98,0,0
7,3,6,0,377.02,0,0
7,3,6,30,342.35,0,0
7,3,7,0,541.47,0,0
7,3,8,15,217.8,0,26.55
7,3,12,45,0,206.94,27.65
7,3,13,0,0,208.63,24.6
7,3,13,30,0,198.67,24.76
7,3,14,15,0,175.93,25.11
7,3,16,15,0,69.15,24.2
7,3,16,45,0,87.13,25.22
7,3,18,15,8.87,7.41,25.12
7,3,18,45,13.31,3.71,25.13
7,3,19,15,150.375,0,37.275000000000006
7,3,22,30,220.25,0,24.87
7,3,22,45,252.79,0,25.14
7,4,0,0,324.79,0,0
7,4,0,30,323.63,0,0
7,4,0,45,374.09,0,0
7,4,1,0,379.33,0,0
7,4,1,15,414.01,0,0
7,4,4,45,325.67,0,0
7,4,8,30,0,160.19,25.19
7,4,11,15,0,120.22,25.21
7,4,12,0,67.81,0,25.1
7,4,13,15,33.22,0,24.27
7,4,13,30,42.05,0,25.16
7,4,14,30,0,43.49,25.99
7,4,15,0,0,42.05,25.65
7,4,16,45,104.37,0,24.66
7,4,17,0,131.71,0,24.77
7,4,18,30,5.25,9.69,24.69
7,4,19,0,3.23,18.43,24.72
7,5,0,0,331.07,0,0
7,5,0,30,390.64,0,0
7,5,2,0,386.33,0,0
7,5,4,15,377.75,0,0
7,5,5,15,305.19,0,0
7,5,7,30,174.81,0,17.08
7,5,8,15,77.45,0,25.16
7,5,9,15,85.12,0,25.37
7,5,14,15,0,148.29,24.67
7,5,14,30,0,138.64,25.31
7,5,16,0,191.39,0,24.85
7,5,16,45,225.46,0,24.86
7,5,17,45,245.31,0,25.21
7,5,19,15,123.75,0,24.76
7,5,20,15,234.95,0,25.1
7,5,20,30,187.93,0,24.61
7,5,21,30,114.54,0,24.76
7,5,21,45,146.31,0,24.79
7,5,22,30,244.13,0,25.22
7,5,22,45,273.69,0,24.41
7,5,23,45,254.77,0,0
7,6,2,15,335.99,0,0
7,6,7,0,166.43,0,0
7,6,10,15,0,63.07,25.23
7,6,12,0,73.82,13.16,24.75
7,6,14,15,0,38.39,24.78
7,6,16,15,186.29,0,24.76
7,6,16,30,177.85,0,24.95
7,6,17,45,167.35,0,24.85
7,6,19,30,68.15,0,24.99
7,6,20,45,3.8249999999999997,28.485,37.755
7,6,21,15,88.77,0,24.83
7,6,21,30,131.21,0,25.03
7,6,23,45,384.07,0,0
7,7,0,30,448.88,0,0
7,7,1,45,336.65,0,0
7,7,2,45,422.25,0,0
7,7,3,45,430.19,0,0
7,7,6,30,348.09,0,0
7,7,7,30,167.79,0,17.47
7,7,8,15,78.07,0,24.86
7,7,9,0,0,52.85,24.73
7,7,9,30,0,67.67,25.34
7,7,9,45,0,62.87,31.11
7,7,10,45,0,49.43,25.53
7,7,11,0,0,52.67,25.3
7,7,14,15,0,150.69,25.3
7,7,14,45,0,108.93,24.84
7,7,15,45,95.63,0,25.26
7,7,16,15,195.75,0,25.97
7,7,17,45,269.81,0,25.04
7,7,19,15,179.59,0,25.31
7,7,20,0,185.62,0,24.95
7,7,21,30,42.48,3.04,25.15
7,7,22,45,267.45,0,24.24
7,7,23,45,360.68,0,0
7,8,0,30,260.02,0,0
7,8,1,30,300.14,0,0
7,8,2,15,279.03,0,0
7,8,2,30,295.09,0,0
7,8,2,45,348.76,0,0
7,8,3,30,337.22,0,0
7,8,5,30,169.61,0,0
7,8,5,45,166.96,0,0
7,8,6,0,132.52,0,0
7,8,6,15,118.15,0,0
7,8,7,15,149.26,0,0
7,8,7,45,103.93,0,26.04
7,8,8,0,90.52,0,25.08
7,8,9,30,0,91.2,24.88
7,8,10,0,0,81.79,26.24
7,8,10,15,0,65.44,25.06
7,8,11,0,20.45,63.13,25.26
7,8,11,30,18.28,43.69,25.49
7,8,13,30,6.99,52.81,25.76
7,8,13,45,0,34.53,24.82
7,8,14,0,0,51.08,25.88
7,8,14,45,46.77,15.25,25.58
7,8,15,0,71.61,0,25.11
7,9,0,15,235.38,0,0
7,9,0,30,307.77,0,0
7,9,1,0,281.64,0,0
7,9,1,45,327.43,0,0
7,9,2,0,326.06,0,0
7,9,2,15,381.07,0,0
7,9,4,15,423.98,0,0
7,9,4,30,415.32,0,0
7,9,6,0,403.54,0,0
7,9,8,45,0,130.31,60.41
7,9,9,15,0,151.92,52.08
7,9,10,0,0,196.71,59.28
7,9,10,30,0,164.35,61.65
7,9,11,15,0,144.82,58.64
7,9,13,15,47.65,0,61.41
7,9,15,0,0,80.09,59.15
7,9,17,0,172.3,0,60.33
7,9,17,15,155.13,0,59.69
7,9,19,0,135.85,0,60.72
7,9,19,45,0,39.25,60.81
7,9,21,15,0,37.32,60.5
7,9,21,30,0.15,41.32,60.31
7,9,23,15,323.41,0,0.31
7,9,23,30,347.41,0,0.09
7,10,0,15,277.39,0,0
7,10,3,30,418.58,0,0
7,10,4,45,456.55,0,0
7,10,5,15,457.51,0,0
7,10,5,45,416.57,0,0
7,10,6,15,442.99,0,0
7,10,7,0,406.64,0,0
7,10,7,15,379.29,0,0
7,10,7,45,95.73,0,60.89
7,10,8,15,21.37,3.67,61.52
7,10,9,0,0,41.66,62.27
7,10,10,45,0,154.74,61.34
7,10,11,45,0,110.04,59.89
7,10,14,0,0,140.53,61.95
7,10,16,30,0.67,12.55,59.25
7,10,16,45,4.26,26.835,90.225
7,10,17,30,0,19.81,60.09
7,10,17,45,77.11,21.17,61.09
7,10,18,0,202.07,0,59.93
7,10,18,15,204.19,0,60.97
7,10,18,45,145.16,0,60.26
7,10,19,0,179.45,0,60.18
7,10,21,15,16.11,1.54,58.03
7,10,22,45,207.55,0,60.09
7,10,23,0,262.04,0,14.86
7,11,0,30,224.31,0,0
7,11,1,30,342.41,0,0
7,11,2,45,300.49,0,0
7,11,4,0,304.07,0,0
7,11,5,0,138.88,0,0
7,11,9,15,0,190.64,66.44
7,11,12,45,65.87,0.05,76.84
7,11,13,0,70.32,0,76.43
7,11,13,45,51.08,0,79.6
7,11,14,30,84.5,0,79.19
7,11,15,45,122.01,0,79.52
7,11,16,15,176.415,0,117.315
7,11,16,45,163.63,0,77.83
7,11,18,0,189.44,0,82.35
7,11,18,45,168.3,0,78.19
7,11,19,15,106.37,0,80.65
7,11,20,15,62.22,0,80.54
7,11,20,45,0,15.57,71.42
7,11,22,30,113.95,0,69.24
7,12,0,45,315.68,0,47.22
7,12,3,0,329.96,0,46.49
7,12,3,15,362.61,0,43.94
7,12,3,30,486.11,0,45.65
7,12,4,45,335.71,0,42.92
7,12,5,15,273.69,0,40.59
7,12,5,30,310.81,0,45.08
7,12,6,15,262.29,0,40.68
7,12,9,15,0,73.02,74.08
7,12,9,45,0,40.85,72.73
7,12,10,0,0,48.61,71.26
7,12,11,0,0,25.95,73.87
7,12,12,0,3.95,12.87,70.07
7,12,12,30,1.45,17.41,71.63
7,12,14,30,9.74,37.9,73.08
7,12,15,15,0,61.15,72.67
7,12,19,30,107.55,0,73.65
7,12,20,15,99.01,0,73.54
7,12,22,0,12.06,14.71,66.16
7,12,23,45,239.05,0,72.28
7,13,0,45,250.72,0,47.8
7,13,2,30,278.17,0,47.91
7,13,4,15,232.74,0,45.9
7,13,5,0,173.12,0,40.69
7,13,6,45,105.76,0,71.79
7,13,8,30,0,113.33,66.37
7,13,12,15,0,101.47,68.86
7,13,13,0,0,115.5,67.92
7,13,13,30,5.21,30.9,67.68
7,13,14,45,92.59,0,71.77
7,13,17,0,162.66,0,73.57
7,13,18,45,123.03,0,71.82
7,13,20,15,110.16,0,74.47
7,14,1,0,283.18,0,44.44
7,14,1,15,301.99,0,44.91
7,14,2,30,314.04,0,43.38
7,14,2,45,323.01,0,42.43
7,14,5,45,478.59,0,52.44
7,14,6,0,475.84,0,54.67
7,14,7,30,94.47,0,74.15
7,14,8,30,0,76.96,66.25
7,14,9,15,0,143.76,70.71
7,14,9,30,0,159.67,66.52
7,14,11,30,12.2,2.99,72.35
7,14,11,45,29.17,2.08,72.22
7,14,13,30,15.01,6.17,71.68
7,14,14,30,33.37,0,71.63
7,14,14,45,52.23,0,72.03
7,14,16,15,120.28,0,71.52
7,14,18,45,102.77,0,70.45
7,14,20,15,78.03,0,70.95
7,14,20,45,43.49,0.77,68.75
7,14,21,30,0,42.71,66.32
7,14,21,45,1.83,20.74,68.03
7,14,23,0,136.86,0,68.14
7,15,0,0,192.34,0,72.5
7,15,2,0,245.51,0,41.97
7,15,2,45,245.47,0,45.14
7,15,4,45,222.91,0,39.47
7,15,5,0,179.89,0,35.3
7,15,5,30,160.31,0,37.73
7,15,5,45,192.51,0,42.7
7,15,6,30,80.01,0,50.87
7,15,6,45,120.51,0,71.41
7,15,7,0,81.36,0,69.53
7,15,9,45,0,198.64,63.27
7,15,10,0,0,184.98,63.48
7,15,10,45,0,163.51,61.27
7,15,12,45,0,45.73,64.48
7,15,15,15,7.15,3.95,68.51
7,15,16,15,132.55,0,69.14
7,15,17,30,123.89,0,71.26
7,15,18,30,87.97,0,68.2
7,15,23,30,390.19,0,72.91
7,16,0,45,390.87,0,46.56
7,16,2,15,511.91,0,45.64
7,16,2,45,534.18,0,42.42
7,16,3,45,576.63,0,38.87
7,16,4,45,542.15,0,42.26
7,16,5,0,532.16,0,39.65
7,16,5,30,511.59,0,41.76
7,16,6,15,527.25,0,48.27
7,16,7,15,346.79,0,77.19
7,16,7,45,184.23,0,74.27
7,16,8,30,3.67,22.39,71.55
7,16,10,0,0,176.13,66.43
7,16,10,45,0,92.15,69.42
7,16,11,0,0,99.29,65.45
7,16,11,30,0,98.51,66.62
7,16,14,45,0,60.05,68.03
7,16,18,15,86.28,0,71.64
7,16,19,30,12.63,2.16,69.07
7,16,22,45,43.73,1.88,64.6
7,16,23,45,332.08,0,77.01
7,17,1,0,260.08,0,48.05
7,17,1,45,273.24,0,46.44
7,17,3,15,326.59,0,42.45
7,17,3,30,340.91,0,44.36
7,17,4,0,409.73,0,44.86
7,17,4,30,479.13,0,40.58
7,17,5,0,463.07,0,44.1
7,17,5,45,466.33,0,41.11
7,17,6,0,456.11,0,45.15
7,17,6,30,405.67,0,60.03
7,17,7,15,357.54,0,76.22
7,17,8,0,216.48,0,76.17
7,17,8,30,117,0,76.69
7,17,9,0,61.57,0,78.93
7,17,10,30,0,60.03,69.86
7,17,10,45,0,54.15,67.44
7,17,11,15,0,83.77,70.18
7,17,12,0,0,74.03,64.79
7,17,12,15,0,84.59,66.93
7,17,12,45,7.04,2.9,67.72
7,17,13,45,53.14,0,73.91
7,17,14,30,5.16,15.24,70.44
7,17,15,30,187.15,0,73.02
7,17,16,30,140.71,0,72.04
7,17,18,0,116.32,0,72.92
7,17,18,15,106.62,0,70.93
7,17,18,30,119.32,0,70.64
7,17,19,0,80.69,0,71.63
7,17,20,0,100.07,0,70.98
7,17,20,45,1.25,15.93,68.62
7,17,21,45,0,97.95,67.64
7,18,0,0,234.39,0,75.9
7,18,1,45,372.39,0,42.45
7,18,2,0,513.46,0,39.25
7,18,3,45,451.11,0,38.26
7,18,5,45,365.16,0,38.01
7,18,6,15,242.14,0,48.69
7,18,7,0,98.37,0,68.01
7,18,8,30,0,172.07,69.33
7,18,12,15,1.79,20.88,70.86
7,18,12,45,5.06,28.78,68.62
7,18,14,45,0,21.27,69.74
7,18,15,0,19.33,1.83,73.53
7,18,15,45,72.61,0,72.97
7,18,16,0,55.36,0,71.25
7,18,17,30,27.25,0.72,69.56
7,18,17,45,89.99,0,69.08
7,18,19,15,54.4,0,71.24
7,18,20,45,3.43,26.9,68.99
7,18,21,0,0.97,33.12,70.02
7,18,21,30,0,42.67,71.92
7,18,22,45,191.56,0,70.22
7,19,0,0,305.11,0,76.79
7,19,0,15,300.53,0,80.37
7,19,0,30,335.02,0,74.79
7,19,3,0,435.95,0,49.7
7,19,3,45,441.46,0,46.17
7,19,4,30,444.63,0,47.88
7,19,6,30,218.08,0,52.1
7,19,6,45,146.18,0,74.13
7,19,8,15,0,122.78,72.98
7,19,9,0,0,177.81,73.37
7,19,9,15,0,176.12,69.14
7,19,11,30,0,159.91,69.21
7,19,12,30,28.69,0,70.57
7,19,12,45,10.61,5.78,70.55
7,19,14,30,3.09,10.3,71.81
7,19,15,0,0,81.11,71.36
7,19,15,30,0,71.14,70.27
7,19,17,15,34.59,0,71.85
7,19,18,0,102.09,0,72.89
7,19,19,0,73.26,0,73.05
7,19,22,0,154.09,0,71.7
7,19,23,30,185.42,0,75.17
7,20,2,15,287.08,0,41
7,20,3,15,237.27,0,36.58
7,20,6,15,193.96,0,60.03
7,20,10,15,0,147.38,68.18
7,20,11,45,0,162.51,63
7,20,12,45,6.99,6.35,65.86
7,20,13,30,17.65,5.78,65.22
7,20,14,0,16.97,1.16,70.03
7,20,15,0,0,91.13,68.79
7,20,18,45,33.07,0.05,72.24
7,20,19,45,4.53,8.64,73.28
7,20,21,15,0.48,17.27,71.28
7,20,23,15,157.9,0,73.7
7,21,0,15,353.87,0,73.66
7,21,2,0,472.03,0,44
7,21,2,30,449.07,0,45.05
7,21,2,45,464.86,0,43.63
7,21,3,15,533.03,0,49.68
7,21,5,45,492.62,0,44.91
7,21,7,0,117.1,0,74.79
7,21,7,30,70.89,0,70.23
7,21,8,0,26.14,3.32,72.03
7,21,10,30,0,141.21,67.94
7,21,11,30,0,210.15,64.41
7,21,12,15,0,202.73,62.07
7,21,12,30,43.35,59.32,64.72
7,21,12,45,60.01,0,66.76
7,21,16,15,47.45,0,71.12
7,21,18,15,74.07,0,71.25
7,21,18,30,44.9,0,70.58
7,21,19,15,22.03,0.14,70.58
7,21,20,45,9.4,18.91,70.93
7,21,21,0,15.14,5.69,73.19
7,21,22,15,7.96,5.44,70.45
7,21,23,0,92.01,0,69.5
7,22,4,30,467.79,0,51.12
7,22,6,0,300.65,0,43.72
7,22,6,45,62.83,0,71.34
7,22,7,15,26.18,0,69.14
7,22,8,15,0,205.09,69.13
7,22,9,0,0,189.19,68.68
7,22,9,45,0,165.7,70.73
7,22,10,0,0,159.19,70.78
7,22,10,30,0,131.41,68.93
7,22,11,30,0,131.53,65.5
7,22,12,15,0,70.65,64.83
7,22,13,15,0,34.34,67.62
7,22,14,0,0,117.43,67.67
7,22,14,45,0,127.94,66.33
7,22,16,0,28.74,1.45,67.52
7,22,16,30,63.61,0,68.74
7,22,16,45,60.91,0,68.24
7,22,17,0,40.93,0,69.03
7,22,19,0,7.33,6.36,66.78
7,22,19,15,24.61,0.05,69.17
7,22,21,45,10.23,2.85,69.6
7,22,22,0,9.45,9.36,66.33
7,22,22,30,85.8,0,65.64
7,23,0,0,335.09,0,72.62
7,23,0,15,304.79,0,69.04
7,23,2,30,449.95,0,43.38
7,23,6,0,429.49,0,50.62
7,23,6,30,375.35,0,59.2
7,23,7,0,452.895,0,114.195
7,23,7,15,289.93,0,73.73
7,23,7,30,267.4,0,73.77
7,23,9,30,0,180.6,70.32
7,23,10,30,0,197.83,66.7
7,23,11,0,0,198.2,65.4
7,23,13,30,0,44.37,64.24
7,23,14,45,0,81.93,68.79
7,23,15,0,0,107.68,66.32
7,23,15,45,0.15,30.4,68.82
7,23,16,15,62.39,0,66.75
7,23,20,30,0,77.25,69.97
7,23,21,45,0,28.4,69.08
7,23,22,15,31.1,3.38,70.06
7,23,22,30,139.52,0,70.53
7,24,0,45,267.85,0,51.94
7,24,3,30,391.73,0,45.21
7,24,5,30,414.15,0,41.24
7,24,6,45,344.18,0,79
7,24,7,30,310.73,0,79.74
7,24,7,45,293.85,0,79.21
7,24,8,15,131.37,0,70.53
7,24,9,0,0,65.45,67.8
7,24,9,45,0,106.09,66.6
7,24,16,0,11.47,2.71,70.13
7,24,16,15,26.53,1.11,70.21
7,24,21,45,0,93.71,68.5
7,24,22,0,23.43,3.95,67
7,24,22,45,78.33,0,67.96
7,24,23,15,299.82,0,72.39
7,25,0,30,404.17,0,76.24
7,25,0,45,444.26,0,50.83
7,25,2,30,433.05,0,49.66
7,25,3,0,429.11,0,45.04
7,25,4,15,409.44,0,44
7,25,4,30,409.13,0,46.42
7,25,4,45,397.71,0,46.19
7,25,5,45,309.99,0,46.54
7,25,7,30,0,54.2,63.5
7,25,8,0,0,131.38,67.27
7,25,9,30,0,208.66,79.52
7,25,9,45,0,197.01,77.84
7,25,10,15,0,400.37,63.65
7,25,13,15,0,98.58,62.34
7,25,14,0,0,158.09,64.67
7,25,15,0,6.12,10.07,64.85
7,25,15,15,6.65,6.65,62.58
7,25,16,0,24.36,2.75,65.19
7,25,16,45,59.99,0,66.21
7,25,17,45,47.69,0,67.34
7,25,20,15,0,128.82,99.52499999999999
7,25,20,45,0.15,30.39,63.15
7,25,21,45,0,36.17,65
7,26,0,30,436.29,0,72.36
7,26,2,0,490.07,0,47.5
7,26,3,30,441.89,0,36.95
7,26,7,15,68.43,0,66.35
7,26,8,0,0,51.59,70.53
7,26,8,15,0,54.06,73.87
7,26,9,0,0,231.52,72.26
7,26,9,45,0,138.02,74.01
7,26,10,30,0,128.72,70.36
7,26,11,0,0,133.39,68.66
7,26,11,45,0,135.31,65.5
7,26,12,15,0,42.06,67.39
7,26,13,0,0,151.61,67.07
7,26,14,15,7.77,9.6,69.54
7,26,15,15,53.53,0,70.6
7,26,15,30,26.52,0.29,67.34
7,26,15,45,23.87,0.91,67.57
7,26,19,30,0,32.49,65.62
7,26,20,0,0.05,26.39,66.28
7,26,20,30,0,136.67,67.33
7,26,21,45,0,27.6,66.39
7,26,23,0,248.69,0,70.87
7,27,0,0,342.55,0,76.99
7,27,2,15,433.27,0,43.92
7,27,3,0,408.57,0,40.07
7,27,3,15,401.91,0,39.86
7,27,4,30,434.07,0,43.18
7,27,4,45,432.68,0,41.74
7,27,5,0,385.17,0,37.2
7,27,7,15,46.63,0.63,70.16
7,27,8,30,0,81.46,76.29
7,27,10,30,0,222.5,76.39
7,27,12,0,0,98.81,77.18
7,27,13,15,2.7,14.75,73.22
7,27,15,0,0.09,35.45,79.04
7,27,16,0,0.58,16.06,77.8
7,27,17,45,138.02,0,77.68
7,27,20,15,31.98,0,79.32
7,27,22,15,10.21,17.13,75.37
7,28,1,30,483.59,0,0
7,28,5,0,510.18,0,0
7,28,10,0,0,163.2,76.8
7,28,12,15,1.98,99.83,76.96
7,28,12,45,13.65,1.31,80.45
7,28,14,0,0.39,26.14,76.79
7,28,14,15,0,32.84,81.88
7,28,14,45,0,70.26,75.13
7,28,15,30,2.8,28.7,80.53
7,28,15,45,16.35,1.29,76.75
7,28,18,15,80.82,0,80.05
7,28,19,0,28.8,0.73,79.54
7,28,21,30,0,110.1,71.48
7,28,22,0,0,80.36,80.12
7,28,22,30,63.57,0,78.58
7,28,23,15,269.86,0,0.34
7,29,0,45,422.32,0,0
7,29,2,15,397,0,0
7,29,3,30,460.37,0,0
7,29,3,45,467.93,0,0
7,29,6,45,155.15,0,0
7,29,7,0,64.92,0,0
7,29,7,15,83.35,0,0
7,29,8,15,0,175.24,76.45
7,29,9,0,0,318.67,71.24
7,29,9,15,0,330.54,67.25
7,29,9,30,0,320.07,62.41
7,29,11,15,0,24.21,81.28
7,29,13,0,0,29.03,80.5
7,29,14,0,0,26.39,80.63
7,29,14,15,0,17.71,78.97
7,29,17,45,123.47,0,78.3
7,29,18,0,131.37,0,80.86
7,29,21,0,0,86.47,76.38
7,29,22,15,0,14.94,82.32
7,29,23,15,372.93,0,0.35
7,30,0,15,409.15,0,0
7,30,2,45,542.49,0,0
7,30,3,15,543.15,0,0
7,30,4,15,572.19,0,0
7,30,5,30,476.31,0,0
7,30,6,30,409.2,0,0
7,30,7,30,100.93,0,43.17
7,30,8,15,0.39,29.09,74.55
7,30,8,30,0,57.07,78.35
7,30,11,45,0,219.38,68.52
7,30,12,0,0,163.14,72.35
7,30,12,15,0,162.17,74.15
7,30,12,30,0,199.47,74.24
7,30,12,45,0,117.47,73.18
7,30,15,30,0,74.33,79.43
7,30,17,0,191.41,0,77.91
7,30,20,15,0,72.29,75.85
7,31,0,0,316.93,0,0
7,31,5,30,444.73,0,0
7,31,6,30,444.49,0,0
7,31,8,15,131.02,0,80.9
7,31,9,45,0,131.17,79.93
7,31,10,15,0,175.53,78.78
7,31,10,45,0,175.4,77.75
7,31,11,45,0,134.23,70.11
7,31,12,0,0,85.11,78.69
7,31,12,45,0,32.84,78.22
7,31,13,0,0,65.34,79.22
7,31,15,30,4.2,23.04,79.92
7,31,15,45,22.17,0.91,79
7,31,19,0,57.34,11.67,77.68
7,31,20,30,111.53,0,78.22
7,31,20,45,37.01,1.78,76.92
7,31,22,45,138.35,0,79.85
7,31,23,45,407.5,0,0
8,1,1,45,437.7,0,0
8,1,2,0,434.02,0,0
8,1,2,30,461.99,0,0
8,1,2,45,485.19,0,0
8,1,5,30,313.65,0,0
8,1,7,45,8.2,95.05,77.4
8,1,8,15,0,153.35,76.62
8,1,9,30,0,275.02,69.17
8,1,12,0,6.99,19.23,79.92
8,1,12,30,0,42.96,79.31
8,1,15,30,73.3,0,79.36
8,1,16,45,136.35,0,80.42
8,1,17,0,138.46,0,78.21
8,1,18,15,94.34,0,79.57
8,1,19,30,44.27,0.19,81.61
8,1,20,0,14.37,3.87,82.09
8,1,21,15,2.55,55.51,76.1
8,2,0,15,343.45,0,0
8,2,1,15,426.12,0,0
8,2,1,30,456.31,0,0
8,2,2,45,486.55,0,0
8,2,3,0,465.9,0,0
8,2,3,30,484.19,0,0
8,2,4,0,510.6,0,0
8,2,4,15,539.35,0,0
8,2,5,15,496.38,0,0
8,2,6,15,213.07,0,0
8,2,8,30,0,214.59,72.85
8,2,11,0,0,106.57,79.53
8,2,11,45,0.29,30.39,79.56
8,2,14,15,0,16.74,77.69
8,2,15,15,0,49.76,80.01
8,2,15,30,1.11,28.55,78.12
8,2,16,45,175.88,0,78.51
8,2,18,0,156.73,0,79.91
8,2,18,45,248.42,0,81.16
8,2,19,15,228.75,0,78.81
8,2,19,30,212.58,0,78.46
8,2,20,15,152.68,0,74.72
8,2,20,30,133.67,0,73.03
8,2,22,45,167.77,0,79.94
8,2,23,30,331.35,0,0.11
8,3,0,30,397.05,0,0
8,3,0,45,434.47,0,0
8,3,1,15,433.45,0,0
8,3,2,0,411.51,0,0
8,3,2,30,387.05,0,0
8,3,3,45,427.23,0,0
8,3,4,30,382.53,0,0
8,3,4,45,353.83,0,0
8,3,5,45,333.53,0,0
8,3,6,15,261.59,0,0
8,3,6,30,137.73,0.58,0
8,3,9,0,0,162.03,66.44
8,3,10,15,0,283.03,62.51
8,3,10,30,0,285.55,62.11
8,3,12,0,0.87,85.94,76.89
8,3,17,45,31.49,0.24,79.18
8,3,18,0,9.93,23.29,79.2
8,3,18,30,0,50.35,81.73
8,3,19,15,35.83,0.09,80.27
8,3,19,45,29.22,0.58,76.73
8,3,20,0,28.02,2.65,73.45
8,3,20,30,1.35,44.8,70.15
8,3,21,0,2.41,22.38,70.49
8,3,21,15,71.85,0.07500000000000001,107.01
8,3,22,45,190.39,0,79.12
8,4,0,0,328.13,0,0
8,4,0,15,395.41,0,0
8,4,3,0,452,0,0
8,4,3,30,464.78,0,0
8,4,5,30,515.72,0,0
8,4,12,0,0,131.61,77.88
8,4,12,45,0,107.21,76.6
8,4,16,45,162.86,0,79.82
8,4,18,0,123.6,0,77.04
8,4,18,15,74.65,0,77.46
8,4,19,45,81.25,0,77.51
8,4,20,15,38.3,0,70.04
8,4,20,45,41.47,0,72.38
8,4,21,15,7.09,2.83,76.68
8,4,21,45,103.25,0,75.01
8,4,23,15,304.59,0,0
8,5,0,15,402.71,0,0
8,5,3,45,430.37,0,0
8,5,8,45,0,291.04,64.61
8,5,11,45,0,216.68,64.51
