month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu
8,27,9,45,3.14,0,201.92,2.167,635.23,29.46,440.6,32.18,15.13,51.35,49.53
8,27,10,45,2.94,0,222.55,1.691,610.69,29.91,442.73,31.91,15.87,51.45,48.88
8,27,11,30,2.79,0,235.97,1.435,565.02,29.81,447.07,31.58,16.67,51.35,48.8
8,27,12,15,2.64,0,112.31,1.386,572.94,32.74,436.13,32.17,85.07,56.86,49.6
8,27,12,45,2.58,0.58,24.29,1.395,565.85,32.08,429.73,32.52,118.53,57.33,49.95
8,27,16,30,2.23,161.23,0,1.242,442.45,26.83,386.07,32.33,209.4,51.1,50.56
8,27,19,0,2.22,35.73,0,1.01,541.21,29.93,438.2,32.33,119.6,52.07,49.91
8,27,20,30,2.16,80.27,0,0.867,552.74,29.95,432.73,32.24,120.47,50.92,49.7
8,27,22,0,2.14,194.93,0,0.817,542.79,29.94,431.4,32.24,120.2,0.34,49.97
8,27,22,45,2.18,196.13,0,0.821,478.64,27.84,429.93,32.35,121.47,0,50.06
8,27,23,15,2.21,317.89,0,0.808,428.12,26.95,410.47,32.78,222.07,0,50.89
8,28,0,30,2.37,377.47,0,0.943,588.28,30.75,401,33.35,215.27,0,51.32
8,28,1,0,2.43,266.25,0,1.096,593.12,30.91,431.47,32.73,17.87,0,49.91
8,28,1,15,2.45,273.11,0,1.173,586.28,30.88,428,33.1,17.6,0,50.29
8,28,3,30,2.79,442.72,0,1.828,490.39,29.92,409.53,34.1,165.2,0,51.89
8,28,5,0,3.07,429.89,0,2.424,511.84,29.88,409.87,34.17,168.33,0,52.04
8,28,11,15,3.6,0,40.57,2.068,484.18,26.9,441.2,33.39,133.27,54.64,50.92
8,28,13,45,3.44,33.51,3.13,1.802,515.26,27.91,419.8,33.34,151.33,56.22,51.06
