id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
28451,11,13,13,45,2.92,206.98,0,2.001,179.68,20.9,257.4,32.92,459.87,0,53.5,0.38
28456,11,13,15,0,3.03,230.87,0,1.93,223.58,21.53,254.6,33.14,415.33,0,53.21,0.38
28459,11,13,15,45,3.1,254.52,0,1.917,225.26,21.75,255.2,33.11,409.73,0,53.33,0.38
28469,11,13,18,15,2.77,0,278.28,1.463,98.99,19.24,276.73,31.24,98.07,0,48.58,0.38
28471,11,13,18,45,2.66,0,290.37,1.354,98.7,19.28,276.67,31.18,97.87,0,48.46,0.38
28475,11,13,19,45,2.45,0,297.74,1.162,98.45,19.11,281.87,30.7,97.27,0,48,0.38
28477,11,13,20,15,2.36,66.05,7.81,1.07,135.89,20.24,264.6,32.15,274.2,0,51.27,0.38
28493,11,14,0,15,2.97,311.01,0,1.322,348.76,20.79,250.8,33.45,239.67,0,52.12,0.38
28498,11,14,1,30,3.16,328.79,0,1.697,339.17,20.73,247.67,33.71,271.93,0,52.69,0.38
28500,11,14,2,0,3.24,302.57,0,1.849,338.06,20.63,247.87,33.69,274.8,0,52.52,0.38
28501,11,14,2,15,3.27,325.51,0,1.915,343.71,20.66,247.13,33.77,270.8,0,52.72,0.38
28529,11,14,9,15,3.2,0,396.46,2.424,111.64,18.54,260.4,30.44,111.73,0,47.73,0.38
28530,11,14,9,30,3.13,0,375.53,2.358,112.79,18.05,259.8,30.55,112.4,0,47.92,0.38
28534,11,14,10,30,2.87,0,343.09,2.144,111.58,19.14,257.07,30.75,110.8,0,48.14,0.38
28551,11,14,14,45,2.47,146.61,0,1.715,218.05,21.54,240.93,32.1,372.87,0,51.86,0.38
28552,11,14,15,0,2.48,168.2,0,1.721,220.39,21.59,240.4,32.17,372.73,0,51.95,0.38
28555,11,14,15,45,2.52,222.57,0,1.72,205.25,20.76,261.07,32.41,372.13,0,52.11,0.38
28558,11,14,16,30,2.58,219.71,0,1.72,223.77,20.8,264.47,32.4,375.8,0,52.16,0.38
28559,11,14,16,45,2.6,181.63,0,1.712,176.36,19.46,264.87,32.37,350.13,0,51.72,0.38
28565,11,14,18,15,2.36,0,282.98,1.488,100.71,17.94,271.33,30.3,99.8,0,47.64,0.38
28569,11,14,19,15,2.14,0,305.01,1.299,99.19,18.97,273.4,30.07,98.2,0,47.4,0.38
28570,11,14,19,30,2.09,0,299.96,1.245,99.34,18.95,272.4,30.15,98.87,0,47.37,0.38
28588,11,15,0,0,2.35,390.61,0,1.135,334.54,21.76,253.4,33.08,301.73,0,52.41,0.38
28589,11,15,0,15,2.39,421.69,0,1.194,327.79,21.79,284.2,33.63,290.8,0,52.56,0.38
28597,11,15,2,15,2.79,429.71,0,1.767,328.1,21.78,272.27,34.04,293.47,0,53.03,0.38
28600,11,15,3,0,2.94,429.86,0,1.955,312.05,21.72,271.13,34.14,292.53,0,53.14,0.38
28601,11,15,3,15,3,429.45,0,2.02,314.17,21.74,270.47,34.17,304.6,0,53.33,0.38
28602,11,15,3,30,3.05,429.1,0,2.087,326.46,21.66,269.67,34.2,304.93,0,53.38,0.38
28604,11,15,4,0,3.15,410.35,0,2.203,327.44,21.78,271.27,34.1,306.07,0,53.17,0.38
28609,11,15,5,15,3.36,243.01,0,2.553,353.34,21.75,277.47,33.48,245.6,0,52.04,0.38
28613,11,15,6,15,3.42,35.55,11.91,2.721,218.13,20.77,241,33.12,281.67,0,52.27,0.38
28622,11,15,8,30,3,0,355.8,2.428,130.88,18.94,260.93,30.56,130,0,47.53,0.38
28623,11,15,8,45,2.93,0,244.13,2.375,182.32,20.5,250.47,31.37,128.8,0,49.44,0.38
28628,11,15,10,0,2.9,91.29,0,2.248,234.05,21.8,234.6,32.63,383.73,0,52.29,0.38
28629,11,15,10,15,2.91,15.09,12.29,2.229,286.91,22.95,238.8,32.37,270.27,0,51.29,0.38
28630,11,15,10,30,2.9,0,124.22,2.211,278.48,22.73,243.33,32.05,109.53,0,49.95,0.38
28631,11,15,10,45,2.87,0,117.43,2.189,274.5,22.18,244.07,31.99,101.33,0,50.05,0.38
28635,11,15,11,45,2.76,0,55.12,2.164,242.56,20.78,250.6,32.14,158.67,0,50.48,0.38
28642,11,15,13,30,2.7,175.97,0,2.169,260.21,23.24,267.47,32.45,433.47,0,52.75,0.38
28658,11,15,17,30,2.65,0,248.03,1.801,85.34,19.31,255.8,31.04,84.6,0,48.45,0.38
28661,11,15,18,15,2.5,0,277.49,1.644,85.55,18.97,261.13,30.66,84.6,0,48.1,0.38
28686,11,16,0,30,2.5,354.89,0,1.415,361.22,21.75,269.87,33.04,253.93,0,51.85,0.38
28688,11,16,1,0,2.58,341.49,0,1.58,366.19,21.81,268.6,33.09,257.67,0,51.75,0.38
28690,11,16,1,30,2.66,355.42,0,1.744,360.58,21.69,269.53,33.04,252.53,0,51.97,0.38
28691,11,16,1,45,2.7,355.17,0,1.826,362.79,21.76,264.47,33.45,253.87,0,52.03,0.38
28692,11,16,2,0,2.74,344.11,0,1.897,364.71,21.75,265.53,33.29,254.6,0,52.01,0.38
28695,11,16,2,45,2.87,375.74,0,2.115,322.5,20.27,250.93,33.59,304.67,0,52.73,0.38
28696,11,16,3,0,2.91,355.67,0,2.173,331.55,20.3,253.2,33.35,312.67,0,52.63,0.38
28700,11,16,4,0,3.08,354.07,0,2.434,324.68,20.22,250.33,33.63,307.93,0,52.95,0.38
28701,11,16,4,15,3.12,343.23,0,2.499,330.48,20.31,251.47,33.58,309.47,0,52.79,0.38
28706,11,16,5,30,3.29,249.13,0,2.823,332.72,20.2,254.8,33.3,312.73,0,52.44,0.38
28707,11,16,5,45,3.31,221.97,0,2.865,247.69,20.44,253.93,33.33,313,0,52.47,0.38
28709,11,16,6,15,3.34,59.51,0,2.865,195.84,21.52,257.87,33.01,318.53,0,52.16,0.38
28710,11,16,6,30,3.34,66.85,0,2.857,227.48,21.78,259.67,32.89,328.67,0,52.24,0.38
28733,11,16,12,15,2.07,173.5,0,1.724,199.44,21.8,241.67,31.93,406.53,0,52.44,0.38
28736,11,16,13,0,2.1,110.97,0,1.713,234.93,21.27,243.07,31.9,385.53,0,51.58,0.38
28781,11,17,0,15,2.46,356.32,0,1.357,360.25,21.82,270.67,33.24,257.4,0,51.94,0.38
28782,11,17,0,30,2.5,355.27,0,1.439,357.93,21.73,270.6,33.24,255.67,0,51.95,0.38
28790,11,17,2,30,2.89,469.04,0,1.963,294.42,19.78,268.53,34.2,344,0,53.82,0.38
28793,11,17,3,15,3.06,454.13,0,2.129,306.13,19.71,267.87,34.29,343.67,0,53.82,0.38
28794,11,17,3,30,3.11,436.73,0,2.19,292.98,19.75,258.47,34.24,342.87,0,53.88,0.38
28797,11,17,4,15,3.27,378.38,0,2.364,310.16,19.72,259.33,34.05,347,0,53.41,0.38
28798,11,17,4,30,3.32,377.64,0,2.423,307.98,19.78,259.27,34.05,344.8,0,53.56,0.38
28801,11,17,5,15,3.45,300.15,0,2.602,303.74,18.61,261.93,33.81,336.67,0,53.11,0.38
28802,11,17,5,30,3.48,251.58,0,2.659,313.81,18.71,264.33,33.53,303.73,0,52.66,0.38
28814,11,17,8,30,2.98,0,395.91,2.269,129.69,19.27,260,30.33,129.87,0,47.34,0.38
28824,11,17,11,0,2.47,104.27,0,1.897,278.83,23.03,237.53,32.08,374.73,0,51.8,0.38
28825,11,17,11,15,2.47,115.69,0,1.888,290.73,23.25,237.2,32.13,363.13,0,51.67,0.38
28828,11,17,12,0,2.47,51.22,0,1.855,274.2,23.37,239.6,31.99,317.07,0,51.2,0.38
28829,11,17,12,15,2.47,94.86,0,1.856,259.81,23.32,238.27,32.14,358.73,0,51.71,0.38
28831,11,17,12,45,2.48,119.54,0,1.858,254.53,23.41,239,32.11,404.27,0,52.05,0.38
28833,11,17,13,15,2.5,96.45,0,1.861,258.3,23.22,237.87,32.24,398.67,0,52.23,0.38
28853,11,17,18,15,2.55,0,276.95,1.181,81.15,18.22,280.87,30.94,80.2,0,48.27,0.38
28854,11,17,18,30,2.5,0,274.6,1.119,80.9,18.48,281.67,30.86,80.13,0,48.29,0.38
28864,11,17,21,0,2.08,180.16,0,0.867,217.62,21.84,249.8,32,398.33,0,51.86,0.38
28869,11,17,22,15,2.2,291.24,0,0.85,186.02,21.91,244.67,32.5,418.93,0,52.67,0.38
28876,11,18,0,0,2.53,346.54,0,1.138,362.41,21.7,262.93,33.27,273.2,0,52.06,0.38
28879,11,18,0,45,2.65,335.07,0,1.356,336.55,21.37,261.93,33.31,260.93,0,51.9,0.38
28880,11,18,1,0,2.69,329.95,0,1.433,338.47,21.23,262.73,33.22,255.47,0,51.85,0.38
28881,11,18,1,15,2.73,334.93,0,1.501,344.7,21.31,262.2,33.27,254.07,0,52,0.38
28884,11,18,2,0,2.85,322.01,0,1.711,339.97,21.18,261.07,33.39,274,0,52.07,0.38
28887,11,18,2,45,2.98,383.02,0,1.924,331.52,21.31,267.93,33.79,286.2,0,52.73,0.38
28921,11,18,11,15,2.32,31.24,1.2,1.803,271.8,22.73,241.33,31.99,311.27,0,51.06,0.38
28923,11,18,11,45,2.31,52.85,0,1.808,258.49,22.7,244.07,31.78,322.6,0,51.01,0.38
28927,11,18,12,45,2.29,83.09,0,1.82,251.01,22.72,243.87,31.85,361.33,0,51.42,0.38
28928,11,18,13,0,2.29,114.79,0,1.823,239.52,22.72,242.67,31.93,394.87,0,51.89,0.38
28929,11,18,13,15,2.3,114.64,0,1.821,262.58,22.75,241.73,32.03,393.93,0,51.8,0.38
28932,11,18,14,0,2.31,102.91,0,1.807,166.2,19.76,242.6,32,392.07,0,51.78,0.38
28949,11,18,18,15,2.76,0,255.34,1.203,93.86,18.96,277.53,31.27,93.13,0,48.61,0.38
28950,11,18,18,30,2.71,0,254.4,1.148,94.16,18.97,278.87,31.14,93.33,0,48.52,0.38
28951,11,18,18,45,2.66,0,252.36,1.09,93.94,19.01,281.93,30.88,93.93,0,48.31,0.38
28954,11,18,19,30,2.5,0,334.97,0.971,177.14,20.64,261.87,30.17,175.73,0,46.97,0.38
28955,11,18,19,45,2.44,0,358.27,0.954,176.11,21.02,264,30.04,175.2,0,46.97,0.38
28957,11,18,20,15,2.31,0,346.02,0.915,176.56,20.58,268.6,29.98,175.73,0,46.79,0.38
28963,11,18,21,45,2.37,275.13,0,0.84,225.76,21.44,237.27,32.48,402.13,0,52.47,0.38
28965,11,18,22,15,2.43,316.07,0,0.831,190.85,21.66,263.4,32.8,398.8,0,52.64,0.38
28970,11,18,23,30,2.63,333.39,0,0.983,371.42,21.78,266.87,33.21,275.73,0,52.08,0.38
28975,11,19,0,45,2.83,361.83,0,1.329,361.68,21.72,263.53,33.46,272.6,0,52.17,0.38
28976,11,19,1,0,2.87,372.49,0,1.411,346.57,21.64,262.27,33.57,268.33,0,52.39,0.38
28979,11,19,1,45,3,382.29,0,1.61,345.32,21.71,260.47,33.73,265.07,0,52.64,0.38
28981,11,19,2,15,3.09,362.8,0,1.769,333.89,21.64,258.67,33.85,269.27,0,52.54,0.38
28983,11,19,2,45,3.18,415.74,0,1.938,343.08,21.71,253.2,34.33,298.07,0,53.33,0.38
28986,11,19,3,30,3.32,411.95,0,2.156,344.74,21.73,254.47,34.45,296.33,0,53.39,0.38
28991,11,19,4,45,3.56,253.41,0,2.477,352.88,21.79,272.4,33.67,287.07,0,52.45,0.38
29020,11,19,12,0,2.61,2.31,8.44,1.933,295.18,22.7,245.67,32.15,323.67,0,51.34,0.38
29021,11,19,12,15,2.6,1.35,13.64,1.936,297.92,22.65,244.13,32.3,322.6,0,51.39,0.38
29022,11,19,12,30,2.58,5.11,6.73,1.929,294.7,22.69,245.87,32.18,322.6,0,51.27,0.38
29028,11,19,14,0,2.55,82.08,0,1.937,264.31,22.21,246,32.21,385.53,0,51.95,0.38
29031,11,19,14,45,2.55,121.91,0,1.941,252.6,22.2,248.53,32.08,394.73,0,51.99,0.38
29032,11,19,15,0,2.56,161.61,0,1.94,252.33,22.31,244.8,32.38,393.93,0,52.17,0.38
29036,11,19,16,0,2.63,176.51,0,1.95,240.23,22.24,258.93,32.61,393.6,0,52.29,0.38
29046,11,19,18,30,2.35,0,243.97,1.64,102.48,19.11,281,30.73,101.6,0,48.18,0.38
29074,11,20,1,30,2.07,359.13,0,1.569,325.62,20.71,265.8,32.88,271.6,0,51.59,0.38
29075,11,20,1,45,2.11,389.85,0,1.634,320.64,20.64,252,33.1,325.47,0,52.22,0.38
29076,11,20,2,0,2.16,391.11,0,1.688,319.7,20.67,250.73,33.24,327.27,0,52.44,0.38
29079,11,20,2,45,2.32,423.51,0,1.9,314.89,20.58,246.93,33.54,322.53,0,52.78,0.38
29081,11,20,3,15,2.42,419.37,0,2.047,334.2,20.59,246.53,33.59,321.93,0,52.8,0.38
29085,11,20,4,15,2.63,410.26,0,2.311,330.5,20.59,244.8,33.78,320.33,0,52.95,0.38
29090,11,20,5,30,2.86,268.67,0,2.643,313.12,20.66,252.8,33.21,203.8,0,51.48,0.38
29091,11,20,5,45,2.89,331.63,0,2.691,212.35,19.95,248.53,33.55,273.6,0,52.33,0.38
29098,11,20,7,30,3.16,0,255.5,2.703,129.35,18.14,271.53,31.59,128.53,0,48.63,0.38
29102,11,20,8,30,2.92,0,410.01,2.423,127.2,18.51,275.47,30.35,126.07,0,47.37,0.38
29120,11,20,13,0,2.54,141.49,0,1.954,277.26,22.72,275.53,32.36,394.93,0,52.08,0.38
29124,11,20,14,0,2.57,0,15.24,1.95,276.93,22.75,254.4,32.05,214.47,0,50.5,0.38
29128,11,20,15,0,2.59,202.55,0,1.94,264.35,22.76,249.93,32.42,398,0,52.44,0.38
29132,11,20,16,0,2.67,206.8,0,1.94,236.15,22.82,248.27,32.65,389.67,0,52.39,0.38
29135,11,20,16,45,2.73,188.31,0,1.981,235.72,22.71,248.87,32.59,394.07,0,52.38,0.38
29136,11,20,17,0,2.75,161.27,0,1.981,242.42,22.82,249.4,32.57,397.47,0,52.41,0.38
29149,11,20,20,15,2.25,0,167.47,1.337,112.79,19.8,264.67,31.1,64.27,0,48.92,0.38
29170,11,21,1,30,3,371.3,0,0.388,386.07,19.51,251.87,33.91,312.93,0,52.83,0.38
29173,11,21,2,15,3.13,367.72,0,0.567,317.13,23.62,251.13,33.95,311.2,0,53.02,0.38
29182,11,21,4,30,3.51,311.63,0,1.068,368.6,25.22,251.87,33.95,313.27,0,53.12,0.38
29185,11,21,5,15,3.6,244.25,0,1.259,359.53,25.29,253.8,33.74,312.47,0,52.73,0.38
29191,11,21,6,45,3.68,44.27,0,1.375,274.26,22.52,256.67,33.5,341.93,0,52.58,0.38
29198,11,21,8,30,3.38,0,211.76,1.339,320.81,24.35,247.8,32.12,111.6,0,50.26,0.38
29212,11,21,12,0,2.82,106.15,0,1.323,281.41,23.75,241.13,32.61,390.4,0,52.36,0.38
29216,11,21,13,0,2.85,98.28,0,1.325,288.49,23.79,242.87,32.52,389.93,0,52.22,0.38
29232,11,21,17,0,3.02,199.94,0,1.31,230.94,21.68,262.73,32.93,389.4,0,52.74,0.38
29238,11,21,18,30,2.83,0,345.82,1.131,131.75,18.9,266.6,30.59,131,0,47.67,0.38
29239,11,21,18,45,2.77,0,334.73,1.097,131.49,19.06,266.07,30.65,130.4,0,47.84,0.38
29241,11,21,19,15,2.65,0,334.09,1.017,132.33,18.84,265.53,30.59,130.8,0,47.88,0.38
29246,11,21,20,30,2.33,0,358.89,0.808,132.91,18.34,269.2,30.29,131.6,0,47.29,0.38
29258,11,21,23,30,2.5,368.54,0,0.845,373.29,22.04,254.8,33.5,325.07,0,52.8,0.38
29262,11,22,0,30,2.69,414.98,0,1.13,348.68,23.3,248.87,33.93,347.53,0,53.41,0.38
29265,11,22,1,15,2.86,417.24,0,1.341,347.35,23.58,256,33.99,347.4,0,53.42,0.38
29266,11,22,1,30,2.91,423.37,0,1.416,362.01,23.71,257.53,34.17,344.53,0,53.55,0.38
29268,11,22,2,0,3.02,384.41,0,1.581,374.5,23.74,263.4,33.94,319.2,0,53.03,0.38
29272,11,22,3,0,3.2,349.15,0,1.916,381.8,23.79,265.13,34,256,0,52.66,0.38
29274,11,22,3,30,3.29,389.27,0,2.084,396.36,23.67,260.27,34.43,298.33,0,53.43,0.38
29276,11,22,4,0,3.39,281.06,0,2.249,378.47,23.77,269.4,33.67,212.93,0,51.94,0.38
29278,11,22,4,30,3.45,237.27,0,2.413,391.87,23.7,269.6,33.63,210.6,0,51.88,0.38
29279,11,22,4,45,3.48,213.02,0,2.492,385.21,23.75,260.2,33.46,208.67,0,51.89,0.38
29281,11,22,5,15,3.52,163.67,0,2.663,386.91,24.28,259.27,33.53,207.27,0,51.78,0.38
29282,11,22,5,30,3.54,131.31,0,2.746,394.72,24.63,259.8,33.44,210.07,0,51.74,0.38
29294,11,22,8,30,3.11,0,406.16,2.497,146.6,17.76,258.93,30.5,145.6,0,47.52,0.38
29296,11,22,9,0,2.98,0,363.11,2.409,144.59,19.15,258.13,30.54,124.73,0,47.65,0.38
29298,11,22,9,30,2.85,0,380.31,2.326,143.2,19.2,259.8,30.46,133.07,0,47.34,0.38
29303,11,22,10,45,2.78,104.37,0,2.129,170.25,19.71,234.4,32.45,419.8,0,52.54,0.38
29318,11,22,14,30,3.03,211.31,0,1.685,232.53,21.96,261.07,33.1,469.73,0,53.79,0.38
29320,11,22,15,0,3.07,166.85,0,1.676,230.17,22.35,264.33,32.89,392.47,0,52.65,0.38
29329,11,22,17,15,2.91,0,243.35,1.385,73.93,18.48,257.6,31.31,73.2,0,48.89,0.38
29330,11,22,17,30,2.87,0,278.02,1.329,94.36,19.51,258.53,31.24,93.87,0,48.63,0.38
29331,11,22,17,45,2.82,0,332.65,1.289,139.89,20.37,263.47,30.86,138.87,0,47.9,0.38
29333,11,22,18,15,2.7,0,388.37,1.217,154.45,20.09,270.73,30.28,153,0,47.12,0.38
29335,11,22,18,45,2.56,0,402.93,1.162,167.53,20.48,276,29.85,166.4,0,46.83,0.38
29336,11,22,19,0,2.5,0,391.2,1.132,167.7,20.61,272.27,30.06,166.13,0,46.97,0.38
29339,11,22,19,45,2.29,0,405.72,1.039,167.36,20.38,271,29.81,166.2,0,46.73,0.38
29341,11,22,20,15,2.17,88.5,5.59,0.99,243.97,22.16,248.53,31.9,397.87,0,51.87,0.38
29345,11,22,21,15,2.2,172.5,0,0.99,224.59,21.75,246.8,32.07,420.27,0,52.1,0.38
29348,11,22,22,0,2.27,276.22,0,0.987,201.12,21.72,240,32.65,412.6,0,52.75,0.38
29349,11,22,22,15,2.3,316.21,0,0.985,205.19,21.82,261.4,32.89,409.47,0,52.92,0.38
29354,11,22,23,30,2.54,314.1,0,1.13,398.69,23.91,271.6,33.15,255.07,0,51.74,0.38
29356,11,23,0,0,2.61,271.51,0,1.287,390.39,24.81,274,32.87,212.13,0,51.23,0.38
29365,11,23,2,15,2.92,337.19,0,2.082,402.82,24.8,252.93,33.61,281.67,0,52.41,0.38
29366,11,23,2,30,2.96,352.82,0,2.169,399.7,24.71,250.87,33.78,276.33,0,52.65,0.38
29371,11,23,3,45,3.16,305.89,0,2.599,405.34,24.69,253.07,33.63,274.67,0,52.51,0.38
29401,11,23,11,15,3.6,149.05,0,2.515,142.23,19.77,256.27,33.41,451.87,0,53.78,0.38
29433,11,23,19,15,2.87,0,413.2,1.661,173.01,20.61,267.27,30.06,171.6,0,46.94,0.38
29434,11,23,19,30,2.8,0,438.37,1.633,172.58,20.7,268,29.79,171.53,0,46.8,0.38
29435,11,23,19,45,2.72,0,445.89,1.595,171.38,20.67,272,29.65,169.8,0,46.59,0.38
29439,11,23,20,45,2.46,0,322.48,1.423,93.64,18.42,260.4,30.59,92.2,0,48.23,0.38
29441,11,23,21,15,2.35,0,278.99,1.324,92.22,19.14,256,30.88,91.67,0,48.35,0.38
29466,11,24,3,30,3.04,386.67,0,2.174,340.74,24.8,254.2,34.19,313.67,0,53.2,0.38
29470,11,24,4,30,3.22,314.24,0,2.424,351.43,25.27,259.4,33.8,280.73,0,52.67,0.38
29484,11,24,8,0,3.41,103.73,0,2.563,194.66,20.18,247.93,33.15,451.6,0,53.61,0.38
29494,11,24,10,30,3.51,144.32,0,2.159,176.19,20.39,249.6,33.2,452.87,0,53.8,0.38
29509,11,24,14,15,3.63,4.44,213.29,1.789,180.42,20.76,264.47,31.85,157.2,0,49.09,0.38
29525,11,24,18,15,2.65,0,394.63,1.47,153.92,20.31,272.2,30.2,152.93,0,47.12,0.38
29528,11,24,19,0,2.45,0,381.51,1.359,150.7,18.67,273.4,30.02,149.4,0,47.16,0.38
29534,11,24,20,30,2.07,0,355.46,1.142,146.84,19.52,275.2,29.88,145.13,0,46.99,0.38
29554,11,25,1,30,2.59,321.38,0,1.703,349.56,25.29,262.27,33.01,277.53,0,51.92,0.38
29566,11,25,4,30,3.01,236.73,0,2.538,374.7,25.85,251.33,33.24,262.07,0,52.2,0.38
29581,11,25,8,15,2.93,0,404.95,2.456,145.08,18.05,264,30.12,144.13,0,47.35,0.38
29595,11,25,11,45,2.6,122.54,0,1.84,189.24,21.27,238,32.21,403.67,0,52.25,0.38
29596,11,25,12,0,2.6,116.36,0,1.818,186.15,21.27,236.87,32.32,403.87,0,52.33,0.38
29600,11,25,13,0,2.63,104.3,0,1.707,182.1,21.26,238.8,32.22,406.07,0,52.33,0.38
29605,11,25,14,15,2.65,132.49,0,1.6,181.96,21.42,244.53,32.39,408.93,0,52.4,0.38
29608,11,25,15,0,2.69,143.56,0,1.589,215.85,22.34,263.07,32.5,408.8,0,52.53,0.38
29609,11,25,15,15,2.7,185.19,0,1.578,229.24,22.12,260.4,32.69,408.13,0,52.67,0.38
29611,11,25,15,45,2.74,197.75,0,1.561,232.02,22.63,260.4,32.67,403.67,0,52.65,0.38
29612,11,25,16,0,2.76,198.65,0,1.561,230.66,22.86,261.8,32.59,404.87,0,52.64,0.38
29613,11,25,16,15,2.78,156.3,0,1.561,234.63,21.31,260.8,32.62,407.93,0,52.58,0.38
29615,11,25,16,45,2.82,175.35,0,1.56,225.06,22.67,260,32.72,404.07,0,52.78,0.38
29618,11,25,17,30,2.76,0,308.4,1.524,171.7,20.96,283.13,30.71,170.53,0,47.66,0.38
29621,11,25,18,15,2.59,0,319.54,1.457,172.35,20.81,281.93,30.74,171.73,0,47.67,0.38
29626,11,25,19,30,2.3,0,344.17,1.343,170.6,20.97,280.93,30.2,169.67,0,46.99,0.38
29633,11,25,21,15,1.92,207.09,0,1.2,236.38,22.67,259,31.91,394.8,0,51.69,0.38
29713,11,26,17,15,3.06,0,296.73,1.538,139.56,20.24,256.07,31.36,138.47,0,48.57,0.38
29715,11,26,17,45,2.95,0,305.47,1.474,138.6,20.29,259.53,31.12,137.73,0,48.27,0.38
29720,11,26,19,0,2.68,0,279.61,1.304,138.47,20.17,259.67,31.06,137.53,0,48.32,0.38
29729,11,26,21,15,2.24,0,221.6,1.009,138.52,20,260.4,31,137.93,0,48.04,0.38
29730,11,26,21,30,2.2,0,218.77,0.98,138.43,20.29,259.33,31.04,136.87,0,48.25,0.38
29854,11,28,4,30,3.13,227.18,0,2.117,390.51,25.78,233.8,33.17,244,0,51.86,0.38
29874,11,28,9,30,3.24,118.29,0,2.043,209.45,20.38,273.8,33.03,428.33,0,53.18,0.38
29878,11,28,10,30,3.27,133.11,0,1.909,207.48,20.72,274.4,32.93,429,0,53.07,0.38
29937,11,29,1,15,2.59,319.92,0,1.597,405.18,25.78,254.07,33.04,255.73,0,51.73,0.38
29938,11,29,1,30,2.63,347.89,0,1.693,405.15,25.8,251,33.3,284.73,0,52.23,0.38
30009,11,29,19,15,2.48,0,397.96,1.172,172.14,20.61,267.67,29.86,171.67,0,46.64,0.38
30033,11,30,1,15,2.53,230.85,0,1.663,390.92,24.69,242.13,32.6,214.2,0,51,0.38
30149,12,1,6,15,3.22,60.66,0,2.979,157.62,20.61,248.73,32.97,325.2,0,52.19,0.38
30150,12,1,6,30,3.22,26.72,0.05,2.957,160.98,20.57,249.8,32.77,288.67,0,51.84,0.38
30157,12,1,8,15,3.1,0,68.53,2.771,180.48,20.57,253.53,32.5,196.47,0,51.03,0.38
30158,12,1,8,30,3.08,0,81.83,2.729,181.56,20.7,252.93,32.57,197.13,0,50.79,0.38
30159,12,1,8,45,3.06,0,54.87,2.708,182.21,20.71,251.6,32.71,195.07,0,51.05,0.38
30161,12,1,9,15,3.02,0,65.59,2.66,159.75,20.63,253.87,32.52,169.6,0,50.9,0.38
30162,12,1,9,30,3,0,53.15,2.641,166.94,20.61,255.2,32.42,170.13,0,50.8,0.38
30163,12,1,9,45,2.98,0,70.65,2.624,172.13,20.59,255.13,32.43,171.33,0,50.79,0.38
30167,12,1,10,45,2.92,145.5,0,2.501,131.61,20.06,250.2,32.79,383.33,0,52.59,0.38
30207,12,1,20,45,2.56,0,230.45,1.153,89.85,18.91,251.6,31.24,89.13,0,48.65,0.38
30265,12,2,11,15,2.75,186.44,0,2.373,196.84,21.09,239.33,32.66,450.27,0,53.14,0.38
30299,12,2,19,45,2.43,0,285.25,1.479,92.43,19.16,260.13,30.74,91.93,0,48.1,0.38
30301,12,2,20,15,2.32,0,269.58,1.393,92.61,19.02,263.87,30.75,91.93,0,48.1,0.38
30317,12,3,0,15,2.28,304.11,0,1.453,377.66,24.76,237.47,32.82,255.13,0,51.5,0.38
30382,12,3,16,30,3.05,0,258.03,1.711,118.41,19.53,259.4,31.54,117.47,0,48.74,0.38
30383,12,3,16,45,3,0,265.53,1.673,118.12,19.62,260.4,31.45,117,0,48.66,0.38
30387,12,3,17,45,2.8,0,290.41,1.531,119.56,18.72,264.93,31.05,118.8,0,48.18,0.38
30398,12,3,20,30,2.28,0,242.15,1.104,118.5,19.24,264.87,30.95,117.67,0,48.18,0.38
30399,12,3,20,45,2.23,0,240.33,1.049,120.73,18.45,257.67,30.97,119.47,0,48.32,0.38
30416,12,4,1,0,2.4,314.81,0,1.555,360.58,23.82,243.67,32.84,253.6,0,51.52,0.38
30418,12,4,1,30,2.47,303.92,0,1.705,360.98,23.86,240.93,33.04,238.2,0,51.69,0.38
30426,12,4,3,30,2.8,304.49,0,2.405,412.1,23.71,239.2,33.27,244.53,0,51.84,0.38
30443,12,4,7,45,3.39,10.09,3.75,2.904,181.97,20.65,262.27,32.94,207.33,0,51.26,0.38
30446,12,4,8,30,3.34,0,136.95,2.778,215.64,20.73,268.2,32.41,208.13,0,50.97,0.38
30454,12,4,10,30,3.27,31.89,1.83,2.467,192.74,18.64,249.27,32.92,428.87,0,52.98,0.38
30457,12,4,11,15,3.26,65.3,0,2.351,167.45,18.82,250.13,32.85,428.67,0,53.09,0.38
30458,12,4,11,30,3.26,96.17,0,2.311,166.68,18.66,249.67,32.93,429.27,0,53.16,0.38
30460,12,4,12,0,3.27,98.08,0,2.221,176.77,18.48,248.4,32.97,429.4,0,53.21,0.38
30462,12,4,12,30,3.29,118.82,0,2.146,165.76,18.65,246.8,33.11,432.33,0,53.23,0.38
30482,12,4,17,30,3.35,0,294.31,1.452,126.3,18.44,266.8,31.54,125.47,0,48.82,0.38
30485,12,4,18,15,3.19,0,350.41,1.339,181.36,20.66,258.93,30.84,180.8,0,47.7,0.38
30486,12,4,18,30,3.13,0,374.14,1.318,180.61,20.84,258.47,30.84,179.4,0,47.69,0.38
30490,12,4,19,30,2.87,0,349.05,1.234,180,21.06,259.53,30.78,179,0,47.64,0.38
30494,12,4,20,30,2.63,0,338.91,1.132,181.86,20.39,260.13,30.68,180.2,0,47.54,0.38
30499,12,4,21,45,2.35,0,231.77,1.032,181.41,21.03,256.73,30.96,180.07,0,47.97,0.38
