header,value,key
month_day_hour_min,'1_8_6_30',698
month_day_hour_min,'1_8_6_45',699
month_day_hour_min,'1_8_7_0',700
month_day_hour_min,'1_8_7_15',701
month_day_hour_min,'1_8_7_30',702
month_day_hour_min,'1_8_7_45',703
month_day_hour_min,'1_8_8_0',704
month_day_hour_min,'1_8_8_15',705
month_day_hour_min,'1_8_8_30',706
month_day_hour_min,'1_8_8_45',707
month_day_hour_min,'1_8_9_0',708
month_day_hour_min,'1_8_9_15',709
month_day_hour_min,'1_8_9_30',710
month_day_hour_min,'1_8_9_45',711
month_day_hour_min,'1_8_10_0',712
month_day_hour_min,'1_8_10_15',713
month_day_hour_min,'1_8_10_30',714
month_day_hour_min,'1_8_10_45',715
month_day_hour_min,'1_8_11_0',716
month_day_hour_min,'1_8_11_15',717
month_day_hour_min,'1_8_11_30',718
month_day_hour_min,'1_8_11_45',719
month_day_hour_min,'1_8_12_0',720
month_day_hour_min,'1_8_12_15',721
month_day_hour_min,'1_8_12_30',722
month_day_hour_min,'1_8_12_45',723
month_day_hour_min,'1_8_13_0',724
month_day_hour_min,'1_8_13_15',725
month_day_hour_min,'1_8_13_30',726
month_day_hour_min,'1_8_13_45',727
month_day_hour_min,'1_8_14_0',728
month_day_hour_min,'1_8_14_15',729
month_day_hour_min,'1_8_14_30',730
month_day_hour_min,'1_8_14_45',731
month_day_hour_min,'1_8_15_0',732
month_day_hour_min,'1_8_15_15',733
month_day_hour_min,'1_8_15_30',734
month_day_hour_min,'1_8_15_45',735
month_day_hour_min,'1_8_16_0',736
month_day_hour_min,'1_8_16_15',737
month_day_hour_min,'1_8_16_30',738
month_day_hour_min,'1_8_16_45',739
month_day_hour_min,'1_8_17_0',740
month_day_hour_min,'1_8_17_15',741
month_day_hour_min,'1_8_17_30',742
month_day_hour_min,'1_8_17_45',743
month_day_hour_min,'1_8_18_0',744
month_day_hour_min,'1_8_18_15',745
month_day_hour_min,'1_8_18_30',746
month_day_hour_min,'1_8_18_45',747
month_day_hour_min,'1_8_19_0',748
month_day_hour_min,'1_8_19_15',749
month_day_hour_min,'1_8_19_30',750
month_day_hour_min,'1_8_19_45',751
month_day_hour_min,'1_8_20_0',752
month_day_hour_min,'1_8_20_15',753
month_day_hour_min,'1_8_20_30',754
month_day_hour_min,'1_8_20_45',755
month_day_hour_min,'1_8_21_0',756
month_day_hour_min,'1_8_21_15',757
month_day_hour_min,'1_8_21_30',758
month_day_hour_min,'1_8_21_45',759
month_day_hour_min,'1_8_22_0',760
month_day_hour_min,'1_8_22_15',761
month_day_hour_min,'1_8_22_30',762
month_day_hour_min,'1_8_22_45',763
month_day_hour_min,'1_8_23_0',764
month_day_hour_min,'1_8_23_15',765
month_day_hour_min,'1_8_23_30',766
month_day_hour_min,'1_8_23_45',767
month_day_hour_min,'1_9_0_0',768
month_day_hour_min,'1_9_0_15',769
month_day_hour_min,'1_9_0_30',770
month_day_hour_min,'1_9_0_45',771
month_day_hour_min,'1_9_1_0',772
month_day_hour_min,'1_9_1_15',773
month_day_hour_min,'1_9_1_30',774
month_day_hour_min,'1_9_1_45',775
month_day_hour_min,'1_9_2_0',776
month_day_hour_min,'1_9_2_15',777
month_day_hour_min,'1_9_2_30',778
month_day_hour_min,'1_9_2_45',779
month_day_hour_min,'1_9_3_0',780
month_day_hour_min,'1_9_3_15',781
month_day_hour_min,'1_9_3_30',782
month_day_hour_min,'1_9_3_45',783
month_day_hour_min,'1_9_4_0',784
month_day_hour_min,'1_9_4_15',785
month_day_hour_min,'1_9_4_30',786
month_day_hour_min,'1_9_4_45',787
month_day_hour_min,'1_9_5_0',788
month_day_hour_min,'1_9_5_15',789
month_day_hour_min,'1_9_5_30',790
month_day_hour_min,'1_9_5_45',791
month_day_hour_min,'1_9_6_0',792
month_day_hour_min,'1_9_6_15',793
month_day_hour_min,'1_9_6_30',794
month_day_hour_min,'1_9_6_45',795
month_day_hour_min,'1_9_7_0',796
month_day_hour_min,'1_9_7_15',797
month_day_hour_min,'1_9_7_30',798
month_day_hour_min,'1_9_7_45',799
month_day_hour_min,'1_9_8_0',800
month_day_hour_min,'1_9_8_15',801
month_day_hour_min,'1_9_8_30',802
month_day_hour_min,'1_9_8_45',803
month_day_hour_min,'1_9_9_0',804
month_day_hour_min,'1_9_9_15',805
month_day_hour_min,'1_9_9_30',806
month_day_hour_min,'1_9_9_45',807
month_day_hour_min,'1_9_10_0',808
month_day_hour_min,'1_9_10_15',809
month_day_hour_min,'1_9_10_30',810
month_day_hour_min,'1_9_10_45',811
month_day_hour_min,'1_9_11_0',812
month_day_hour_min,'1_9_11_15',813
month_day_hour_min,'1_9_11_30',814
month_day_hour_min,'1_9_11_45',815
month_day_hour_min,'1_9_12_0',816
month_day_hour_min,'1_9_12_15',817
month_day_hour_min,'1_9_12_30',818
month_day_hour_min,'1_9_12_45',819
month_day_hour_min,'1_9_13_0',820
month_day_hour_min,'1_9_13_15',821
month_day_hour_min,'1_9_13_30',822
month_day_hour_min,'1_9_13_45',823
month_day_hour_min,'1_9_14_0',824
month_day_hour_min,'1_9_14_15',825
month_day_hour_min,'1_9_14_30',826
month_day_hour_min,'1_9_14_45',827
month_day_hour_min,'1_9_15_0',828
month_day_hour_min,'1_9_15_15',829
month_day_hour_min,'1_9_15_30',830
month_day_hour_min,'1_9_15_45',831
month_day_hour_min,'1_9_16_0',832
month_day_hour_min,'1_9_16_15',833
month_day_hour_min,'1_9_16_30',834
month_day_hour_min,'1_9_16_45',835
month_day_hour_min,'1_9_17_0',836
month_day_hour_min,'1_9_17_15',837
month_day_hour_min,'1_9_17_30',838
month_day_hour_min,'1_9_17_45',839
month_day_hour_min,'1_9_18_0',840
month_day_hour_min,'1_9_18_15',841
month_day_hour_min,'1_9_18_30',842
month_day_hour_min,'1_9_18_45',843
month_day_hour_min,'1_9_19_0',844
month_day_hour_min,'1_9_19_15',845
month_day_hour_min,'1_9_19_30',846
month_day_hour_min,'1_9_19_45',847
month_day_hour_min,'1_9_20_0',848
month_day_hour_min,'1_9_20_15',849
month_day_hour_min,'1_9_20_30',850
month_day_hour_min,'1_9_20_45',851
month_day_hour_min,'1_9_21_0',852
month_day_hour_min,'1_9_21_15',853
month_day_hour_min,'1_9_21_30',854
month_day_hour_min,'1_9_21_45',855
month_day_hour_min,'1_9_22_0',856
month_day_hour_min,'1_9_22_15',857
month_day_hour_min,'1_9_22_30',858
month_day_hour_min,'1_9_22_45',859
month_day_hour_min,'1_9_23_0',860
month_day_hour_min,'1_9_23_15',861
month_day_hour_min,'1_9_23_30',862
month_day_hour_min,'1_9_23_45',863
month_day_hour_min,'1_10_0_0',864
month_day_hour_min,'1_10_0_15',865
month_day_hour_min,'1_10_0_30',866
month_day_hour_min,'1_10_0_45',867
month_day_hour_min,'1_10_1_0',868
month_day_hour_min,'1_10_1_15',869
month_day_hour_min,'1_10_1_30',870
month_day_hour_min,'1_10_1_45',871
month_day_hour_min,'1_10_2_0',872
month_day_hour_min,'1_10_2_15',873
month_day_hour_min,'1_10_2_30',874
month_day_hour_min,'1_10_2_45',875
month_day_hour_min,'1_10_3_0',876
month_day_hour_min,'1_10_3_15',877
month_day_hour_min,'1_10_3_30',878
month_day_hour_min,'1_10_3_45',879
month_day_hour_min,'1_10_4_0',880
month_day_hour_min,'1_10_4_15',881
month_day_hour_min,'1_10_4_30',882
month_day_hour_min,'1_10_4_45',883
month_day_hour_min,'1_10_5_0',884
month_day_hour_min,'1_10_5_15',885
month_day_hour_min,'1_10_5_30',886
month_day_hour_min,'1_10_5_45',887
month_day_hour_min,'1_10_6_0',888
month_day_hour_min,'1_10_6_15',889
month_day_hour_min,'1_10_6_30',890
month_day_hour_min,'1_10_6_45',891
month_day_hour_min,'1_10_7_0',892
month_day_hour_min,'1_10_7_15',893
month_day_hour_min,'1_10_7_30',894
month_day_hour_min,'1_10_7_45',895
month_day_hour_min,'1_10_8_0',896
month_day_hour_min,'1_10_8_15',897
month_day_hour_min,'1_10_8_30',898
month_day_hour_min,'1_10_8_45',899
month_day_hour_min,'1_10_9_0',900
month_day_hour_min,'1_10_9_15',901
month_day_hour_min,'1_10_9_30',902
month_day_hour_min,'1_10_9_45',903
month_day_hour_min,'1_10_10_0',904
month_day_hour_min,'1_10_10_15',905
month_day_hour_min,'1_10_10_30',906
month_day_hour_min,'1_10_10_45',907
month_day_hour_min,'1_10_11_0',908
month_day_hour_min,'1_10_11_15',909
month_day_hour_min,'1_10_11_30',910
month_day_hour_min,'1_10_11_45',911
month_day_hour_min,'1_10_12_0',912
month_day_hour_min,'1_10_12_15',913
month_day_hour_min,'1_10_12_30',914
month_day_hour_min,'1_10_12_45',915
month_day_hour_min,'1_10_13_0',916
month_day_hour_min,'1_10_13_15',917
month_day_hour_min,'1_10_13_30',918
month_day_hour_min,'1_10_13_45',919
month_day_hour_min,'1_10_14_0',920
month_day_hour_min,'1_10_14_15',921
month_day_hour_min,'1_10_14_30',922
month_day_hour_min,'1_10_14_45',923
month_day_hour_min,'1_10_15_0',924
month_day_hour_min,'1_10_15_15',925
month_day_hour_min,'1_10_15_30',926
month_day_hour_min,'1_10_15_45',927
month_day_hour_min,'1_10_16_0',928
month_day_hour_min,'1_10_16_15',929
month_day_hour_min,'1_10_16_30',930
month_day_hour_min,'1_10_16_45',931
month_day_hour_min,'1_10_17_0',932
month_day_hour_min,'1_10_17_15',933
month_day_hour_min,'1_10_17_30',934
month_day_hour_min,'1_10_17_45',935
month_day_hour_min,'1_10_18_0',936
month_day_hour_min,'1_10_18_15',937
month_day_hour_min,'1_10_18_30',938
month_day_hour_min,'1_10_18_45',939
month_day_hour_min,'1_10_19_0',940
month_day_hour_min,'1_10_19_15',941
month_day_hour_min,'1_10_19_30',942
month_day_hour_min,'1_10_19_45',943
month_day_hour_min,'1_10_20_0',944
month_day_hour_min,'1_10_20_15',945
month_day_hour_min,'1_10_20_30',946
month_day_hour_min,'1_10_20_45',947
month_day_hour_min,'1_10_21_0',948
month_day_hour_min,'1_10_21_15',949
month_day_hour_min,'1_10_21_30',950
month_day_hour_min,'1_10_21_45',951
month_day_hour_min,'1_10_22_0',952
month_day_hour_min,'1_10_22_15',953
month_day_hour_min,'1_10_22_30',954
month_day_hour_min,'1_10_22_45',955
month_day_hour_min,'1_10_23_0',956
month_day_hour_min,'1_10_23_15',957
month_day_hour_min,'1_10_23_30',958
month_day_hour_min,'1_10_23_45',959
month_day_hour_min,'1_11_0_0',960
month_day_hour_min,'1_11_0_15',961
month_day_hour_min,'1_11_0_30',962
month_day_hour_min,'1_11_0_45',963
month_day_hour_min,'1_11_1_0',964
month_day_hour_min,'1_11_1_15',965
month_day_hour_min,'1_11_1_30',966
month_day_hour_min,'1_11_1_45',967
month_day_hour_min,'1_11_2_0',968
month_day_hour_min,'1_11_2_15',969
month_day_hour_min,'1_11_2_30',970
month_day_hour_min,'1_11_2_45',971
month_day_hour_min,'1_11_3_0',972
month_day_hour_min,'1_11_3_15',973
month_day_hour_min,'1_11_3_30',974
month_day_hour_min,'1_11_3_45',975
month_day_hour_min,'1_11_4_0',976
month_day_hour_min,'1_11_4_15',977
month_day_hour_min,'1_11_4_30',978
month_day_hour_min,'1_11_4_45',979
month_day_hour_min,'1_11_5_0',980
month_day_hour_min,'1_11_5_15',981
month_day_hour_min,'1_11_5_30',982
month_day_hour_min,'1_11_5_45',983
month_day_hour_min,'1_11_6_0',984
month_day_hour_min,'1_11_6_15',985
month_day_hour_min,'1_11_6_30',986
month_day_hour_min,'1_11_6_45',987
month_day_hour_min,'1_11_7_0',988
month_day_hour_min,'1_11_7_15',989
month_day_hour_min,'1_11_7_30',990
month_day_hour_min,'1_11_7_45',991
month_day_hour_min,'1_11_8_0',992
month_day_hour_min,'1_11_8_15',993
month_day_hour_min,'1_11_8_30',994
month_day_hour_min,'1_11_8_45',995
month_day_hour_min,'1_11_9_0',996
month_day_hour_min,'1_11_9_15',997
month_day_hour_min,'1_11_9_30',998
month_day_hour_min,'1_11_9_45',999
