month_day_hour_min,n_p,i_uiip,p_uiip
1458,2.322,0,23.66
1459,2.388,0,23.67
1460,2.452,0,23.73
1461,2.519,0,23.54
1462,2.586,0,23.64
1463,2.637,119.23,21.68
1464,2.64,121.86,19.51
1465,2.64,127.24,19.55
1466,2.64,118.35,19.63
1467,2.64,127.14,19.59
1468,2.64,136.51,18.99
1469,2.64,164.3,18.88
1470,2.628,103.2,19.54
1471,2.591,78.54,19.39
1472,2.553,80.64,19.34
1473,2.509,88.91,19.25
1474,2.49,85.99,18.98
1475,2.49,85.99,18.98
1476,2.367,117.6,19.65
1477,2.333,133.45,19.76
1478,2.289,153.47,19.52
1479,2.245,145.01,19.59
1480,2.203,142.49,19.75
1481,2.159,161.93,19.5
1482,2.115,134.66,19.07
1483,2.072,109.57,18.54
1484,2.024,127.76,18.65
1485,1.98,123.38,19.07
1486,1.934,123.86,19.03
1487,1.889,107.65,18.79
1488,1.847,100.66,18.81
1489,1.8,86.61,18.88
1490,1.757,93.72,18.86
1491,1.713,90.1,19.25
1492,1.669,102.02,19.01
1493,1.627,98.94,19.2
1494,1.583,92.58,19.27
1495,1.54,91.16,19.31
1496,1.498,95.26,19.46
1497,1.457,95.16,19.55
1498,1.418,88.45,19.58
1499,1.381,92.72,19.7
1500,1.339,96.11,19.71
1501,1.303,83.77,19.67
1502,1.266,86.45,19.76
1503,1.229,83.11,19.97
1504,1.202,102.75,20.16
1505,1.174,89.12,19.73
1506,1.138,74.78,19.48
1507,1.096,77.86,19.47
1508,1.058,127.02,20.76
1509,1.046,125.02,20.34
1510,1.022,102.69,20.14
1511,1,134.85,20.62
1512,0.985,147.43,20.96
1513,0.98,180.63,21.55
1514,0.98,181.11,21.27
1515,0.98,177.26,20.71
1516,0.98,198.61,21.39
1517,0.98,182.1,20.65
1518,0.98,185.2,20.62
1519,0.98,181.89,20.65
1520,0.98,185.63,20.66
1521,0.98,180.24,20.78
1522,0.98,187.3,20.65
1523,0.98,186.37,20.69
1524,0.98,189.46,20.65
1525,0.98,181.81,20.95
1526,0.98,177.19,21.18
1527,0.98,172.95,21.37
1528,0.98,181.44,21.19
1529,0.98,180.24,21.27
1530,0.98,174.01,21.36
1531,0.98,169.91,21.61
1532,1.008,373.05,25.36
1533,1.076,373.33,25.71
1534,1.147,370.34,25.76
1535,1.217,366.38,25.75
1536,1.287,398.79,25.77
1537,1.347,389.89,25.61
1538,1.404,380.93,25.78
1539,1.463,370.02,25.83
1540,1.523,377.38,25.69
1541,1.586,382.83,25.76
1542,1.655,392.73,25.71
1543,1.723,411.54,25.62
1544,1.791,399.05,25.71
1545,1.861,398.66,25.75
1546,1.928,395.65,25.82
1547,1.997,389.78,25.61
1548,2.066,392.58,25.64
1549,2.131,402.14,25.85
1550,2.2,394.05,25.85
1551,2.272,395.4,25.67
1552,2.339,397.24,25.71
1553,2.407,396.69,25.69
1554,2.47,388.41,23.89
1555,2.523,323.42,21.7
1556,2.569,319.88,21.58
1557,2.611,323.67,21.63
1558,2.657,305.49,21.29
1559,2.682,207.52,19.93
1560,2.679,183.21,19.84
1561,2.651,170.16,20.44
1562,2.617,150.25,20.24
1563,2.587,147.39,20.65
1564,2.562,148.24,20.26
1565,2.532,148.76,20.03
1566,2.493,149.83,18.71
1567,2.454,148.12,18.67
1568,2.412,151.19,18.67
1569,2.365,150.8,18.67
1570,2.325,147.77,18.67
1571,2.289,147.89,18.67
1572,2.255,147.59,18.67
1573,2.23,146.5,18.67
1574,2.23,146.24,18.67
1575,2.141,113.57,18.67
1576,2.14,113.89,18.67
1577,2.049,107,18.67
1578,1.971,104.09,18.67
1579,1.92,103.1,18.67
1580,1.873,102.15,18.67
1581,1.823,101.5,18.67
1582,1.769,101.85,18.67
1583,1.723,100.7,18.67
1584,1.679,101.03,18.67
1585,1.629,100.77,18.67
1586,1.581,100.81,18.67
1587,1.543,99.42,18.67
1588,1.51,98.82,19.13
1589,1.477,99.23,19.71
1590,1.442,98.47,19.8
1591,1.404,83.6,19.76
1592,1.373,112.26,20.05
1593,1.341,112.8,20.19
1594,1.307,118.91,20.27
1595,1.279,110.02,20.23
1596,1.255,93.94,20.18
1597,1.229,88.68,20.33
1598,1.206,102.67,20.07
1599,1.181,113.01,20.19
1600,1.157,123.8,20.58
1601,1.142,136.6,20.73
1602,1.123,141.08,20.65
1603,1.105,136.26,20.65
1604,1.093,132.53,20.65
1605,1.079,131.57,20.7
1606,1.066,129.08,20.84
1607,1.051,140.63,20.8
1608,1.036,137.71,20.7
1609,1.021,142.61,20.65
1610,1.007,148.86,20.68
1611,0.989,148.84,20.7
1612,0.974,145.8,20.48
1613,0.962,158.78,20.9
1614,0.955,183.74,21.05
1615,0.953,189.92,21.27
1616,0.95,186.77,21.09
1617,0.95,180.75,20.97
1618,0.95,182.53,20.59
1619,0.95,179.14,20.59
1620,0.95,212.58,20.39
1621,0.95,179.4,20.61
1622,0.95,175.06,20.69
1623,0.95,170.73,20.48
1624,0.95,184.8,20.61
1625,0.95,163.87,20.62
1626,0.95,155.28,20.57
1627,0.95,147.15,20.08
1628,0.969,261.13,20.27
1629,1.013,266.85,21.16
1630,1.073,328.83,21.82
1631,1.145,330.71,22.42
1632,1.215,372.02,22.54
1633,1.277,361.8,22.73
1634,1.338,353.61,22.7
1635,1.399,334.81,22.65
1636,1.46,332.75,22.63
1637,1.521,329.6,22.71
1638,1.582,330.75,22.57
1639,1.643,325.87,22.67
1640,1.704,339.82,22.99
1641,1.765,349.15,23.37
1642,1.833,383.74,24.62
1643,1.914,406.74,24.52
1644,2.001,404.01,24.88
1645,2.087,365.27,24.69
1646,2.163,337.59,24.72
1647,2.237,336.32,23.83
1648,2.312,352.93,22.99
1649,2.383,354.41,22.4
1650,2.453,330.15,21.67
1651,2.525,337.48,22.16
1652,2.597,326.17,21.78
1653,2.655,235.91,17.23
1654,2.679,166.39,14.14
1655,2.681,161.17,19.93
1656,2.681,178.53,20.45
1657,2.684,209.18,20.67
1658,2.681,195.68,20.76
1659,2.682,175.96,20.63
1660,2.681,177.54,20.08
1661,2.681,200.47,20.07
1662,2.683,233.27,18.94
1663,2.682,245.02,20.64
1664,2.68,230,20.59
1665,2.681,226.23,20.65
1666,2.681,219.73,20.67
1667,2.681,233.82,20.61
1668,2.68,243.72,20.65
1669,2.681,258.3,20.56
1670,2.681,261.66,20.63
1671,2.682,267.36,20.71
1672,2.685,268.12,20.65
1673,2.681,268.58,20.54
1674,2.681,248.55,20.71
1675,2.681,225.18,20.63
1676,2.681,219.44,20.69
1677,2.681,209.13,20.7
1678,2.681,209.15,20.56
1679,2.685,210.76,20.7
1680,2.69,213.25,20.69
1681,2.682,201.4,20.63
1682,2.689,195.78,20.8
1683,2.69,196.74,20.82
1684,0,0,0
1685,0,0,0
1686,2.68,178.89,20.76
1687,2.682,188.8,20.72
1688,2.68,185.45,20.8
1689,2.68,192.03,20.7
1690,2.68,187.22,20.95
1691,2.681,193.65,20.48
1692,2.68,188.55,20.82
1693,2.683,180.1,20.76
1694,2.681,169.79,20.72
1695,2.681,179.8,20.56
1696,2.681,183.98,20.9
1697,2.681,183.48,20.49
1698,2.683,186.97,20.78
1699,2.683,167.83,20.65
1700,2.682,181.93,20.5
1701,2.681,182.22,20.88
1702,2.681,187.35,20.72
1703,2.681,180.19,20.65
1704,2.681,173.05,20.67
1705,2.68,184.29,20.59
1706,2.681,216.08,20.63
1707,2.682,182.78,20.85
1708,2.681,173.71,20.52
1709,2.68,198.96,20.69
1710,2.68,215.29,20.48
1711,2.681,214.63,20.43
1712,2.681,214.82,20.63
1713,2.68,205.18,20.59
1714,2.68,199.87,20.75
1715,2.683,175.42,20.82
1716,2.683,198.87,20.56
1717,2.68,188.23,20.52
1718,2.681,185.19,20.72
1719,2.681,178.65,20.61
1720,2.681,190.55,20.73
1721,2.68,189.67,20.5
1722,2.68,189.22,20.59
1723,2.681,173.43,20.8
1724,2.681,156.32,17.93
1725,2.68,165.61,17.67
1726,2.68,165.18,17.57
1727,2.681,168.53,17.6
1728,2.68,208.89,16.72
1729,2.681,242.32,16.23
1730,2.681,230.68,17.07
1731,2.68,222.69,17.41
1732,2.681,209.14,17.53
1733,2.68,226.02,17.69
1734,2.68,220.82,17.53
1735,2.68,220.07,17.65
1736,2.681,209.21,15.95
1737,2.681,194.72,15.52
1738,2.681,196.11,15.53
1739,2.681,198.17,15.11
1740,2.681,200.08,14.89
1741,2.681,170.38,15.12
1742,2.68,151.93,15.04
1743,2.681,152.76,15.08
1744,2.68,178.69,14.71
1745,2.68,171.49,15.18
1746,2.681,180.53,14.96
1747,2.68,183.58,14.76
1748,2.68,181.77,14.46
1749,2.68,180.19,14.51
1750,2.68,176.32,14.69
1751,2.68,213.73,20.31
1752,2.68,236.58,19.11
1753,2.68,233.59,20.35
1754,2.681,216.03,20.45
1755,2.68,213.7,20.82
1756,2.68,212.07,20.58
1757,2.68,226.2,20.07
1758,2.68,231.62,20.25
1759,2.68,229.88,20.48
1760,2.68,232.5,19.67
1761,2.68,219.98,20.61
1762,2.68,251.5,20.59
1763,2.68,247.5,20.65
1764,2.68,246.84,20.63
1765,2.68,232.28,20.59
1766,2.68,233.1,20.65
1767,2.68,204.53,20.68
1768,2.68,202.51,20.65
1769,2.68,204.25,20.68
1770,2.68,226.94,20.67
1771,2.68,208.41,20.71
1772,2.68,215.69,20.65
1773,2.68,209.89,20.61
1774,2.68,208.22,20.65
1775,2.68,191.86,20.79
1776,2.68,198.28,20.71
1777,2.68,181.06,20.88
1778,2.68,196.27,20.73
1779,2.68,194.12,20.95
1780,2.681,198.91,20.52
1781,2.68,194.19,20.81
1782,2.68,205.26,20.6
1783,2.68,195.45,20.95
1784,2.68,188.45,20.52
1785,2.68,196.2,20.54
1786,2.68,181.47,20.73
1787,2.68,170.33,20.48
1788,2.68,167.41,20.76
1789,2.68,160.61,20.76
1790,2.68,156.27,20.56
1791,2.68,151.15,20.68
1792,2.68,152.09,20.74
1793,2.68,159.62,20.74
1794,2.68,173.18,20.71
1795,2.68,174.56,20.71
1796,2.68,165.83,20.59
1797,2.68,170.56,20.85
1798,2.68,171.53,20.79
1799,2.68,178.89,20.59
1800,2.68,177.06,20.63
1801,2.68,198.92,20.62
1802,2.68,205.07,20.84
1803,2.68,193.92,20.76
1804,2.68,179.77,20.65
1805,2.68,186.43,20.63
1806,2.68,181.81,20.82
1807,2.68,176.67,20.65
1808,2.68,199.52,20.76
1809,2.68,192.19,20.59
1810,2.68,185.61,20.78
1811,2.68,176.3,20.54
1812,2.68,189.34,20.63
1813,2.68,188.25,20.63
1814,2.68,172.48,20.8
1815,2.68,175.78,20.59
1816,2.68,189.62,20.66
1817,2.68,181.93,20.56
1818,2.68,156.02,20.29
1819,2.68,155.23,20.43
1820,2.68,136.47,18.48
1821,2.68,138.97,16.62
1822,2.68,127.47,16.5
1823,2.68,132.26,16.6
1824,2.68,139.06,16.45
1825,2.68,145.79,16.48
1826,2.68,145.44,16.47
1827,2.68,130.72,16.59
1828,2.68,137.61,16.47
1829,2.68,127.18,16.55
1830,2.68,123.54,16.44
1831,2.68,119.78,16.58
1832,2.68,121.2,16.82
1833,2.68,127.84,17.05
1834,2.68,134.15,17.15
1835,2.68,115.07,16.99
1836,2.68,119.6,17
1837,2.68,111.88,17.08
1838,2.68,121.26,16.99
1839,2.68,114.74,17
1840,2.68,114.46,17.1
1841,2.68,123.93,16.99
1842,2.68,137.75,17.08
1843,2.68,124.62,17.1
1844,2.68,125.49,16.91
1845,2.68,126.75,16.36
1846,2.68,148.19,16.42
1847,2.68,161.32,19.69
1848,2.68,180.12,20.01
1849,2.68,185.46,19.66
1850,2.68,200.02,19.86
1851,2.68,200.47,20.63
1852,2.68,181.95,20.39
1853,2.68,212.28,20.76
1854,2.68,219.89,20.33
1855,2.68,230.36,20
1856,2.68,220.53,20.27
1857,2.68,240.05,20.56
1858,2.68,247.24,20.71
1859,2.68,228.88,20.64
1860,2.68,234.9,20.71
1861,2.68,249.41,20.62
1862,2.68,237.65,20.7
1863,2.68,211.66,20.58
1864,2.68,225.02,20.58
1865,2.68,230.53,20.14
1866,2.68,201.66,20.82
1867,2.68,177.99,20.6
1868,2.68,186.11,20.54
1869,2.68,229,20.01
1870,2.68,232.92,20.2
1871,2.68,232.37,20.13
1872,2.68,216.64,20.67
1873,2.68,204.29,20.61
1874,2.68,204.97,20.69
1875,2.68,215.43,20.31
1876,2.68,188.14,20.86
1877,2.68,188.96,20.6
1878,2.68,189.09,20.61
1879,2.68,185.7,20.87
1880,2.68,199.04,20.53
1881,2.68,183.5,20.75
1882,2.68,181.68,20.61
1883,2.68,176.33,20.84
1884,2.68,169.82,20.75
1885,2.68,163.91,20.59
1886,2.68,163.18,20.66
1887,2.68,173.37,20.5
1888,2.68,167.36,20.72
1889,2.68,183.77,20.67
1890,2.68,167.58,20.78
1891,2.68,178.13,20.55
1892,2.68,178.23,20.7
1893,2.68,171.27,20.66
1894,2.68,192.44,20.64
1895,2.68,199.45,20.8
1896,2.68,172.85,20.61
1897,2.68,188.59,20.73
1898,2.68,185.83,20.52
1899,2.68,181.86,20.73
1900,2.68,178.61,20.71
1901,2.68,200.47,20.62
1902,2.68,191.22,20.83
1903,2.68,189.99,20.66
1904,2.68,174.88,20.67
1905,2.68,193.31,20.61
1906,2.68,180.3,20.64
1907,2.68,168.63,20.63
1908,2.68,181.09,20.79
1909,2.68,154.27,20.62
1910,2.68,169.84,20.76
1911,2.68,144.24,20.61
1912,2.68,155.5,20.5
1913,2.68,157.17,20.29
1914,2.68,141.69,20.07
1915,2.68,139.39,20.06
1916,2.68,137.32,17.12
1917,2.68,148.96,17.05
1918,2.68,136.7,16.48
1919,2.68,159.41,16.54
1920,2.68,180.96,16.33
1921,2.68,210.74,16.59
1922,2.68,188.03,16.61
1923,2.68,186.23,16.63
1924,2.68,184.17,16.4
1925,2.68,205.32,16.54
1926,2.68,187.87,16.58
1927,2.68,183.74,16.57
1928,2.68,186.29,16.5
1929,2.68,186.27,16.59
1930,2.68,170.52,16.54
1931,2.68,171.21,16.53
1932,2.68,175.82,16.67
1933,2.68,151.84,16.52
1934,2.68,131.68,16.19
1935,2.68,127.53,16.03
1936,2.68,152.62,15.91
1937,2.68,171.82,16.19
1938,2.68,157.86,15.99
1939,2.68,163.4,16.1
1940,2.68,163.76,15.88
1941,2.68,166.41,15.95
1942,2.68,160.36,16.12
1943,2.68,159.78,19.51
1944,2.68,179.98,20.03
1945,2.68,192.93,19.98
1946,2.68,181.6,20.18
1947,2.68,189.65,20.02
1948,2.68,205.79,19.65
1949,2.68,243.87,20.63
1950,2.68,244.94,20.59
1951,2.68,265.01,20.65
1952,2.68,262.33,20.69
1953,2.68,237.31,20.65
1954,2.68,236.13,20.53
1955,2.68,259.47,20.71
1956,2.68,234.2,20.61
1957,2.68,221.38,20.63
1958,2.68,226.12,20.68
1959,2.68,225.51,20.63
1960,2.68,232.9,20.71
1961,2.68,237.97,20.72
1962,2.68,211.03,20.67
1963,2.68,230.07,20.65
1964,2.68,265.67,20.66
1965,2.68,252.03,20.61
1966,2.68,245.86,20.74
1967,2.68,226.9,20.63
1968,2.68,234.97,20.67
1969,2.68,202.2,20.71
1970,2.68,212.25,20.61
1971,2.68,218.03,20.63
1972,2.68,222.17,20.62
1973,2.68,218.32,20.66
1974,2.68,210.16,20.76
1975,2.68,203.88,20.89
1976,2.68,213.94,20.31
1977,2.68,213.9,20.75
1978,2.68,197.81,20.81
1979,2.68,185.51,20.71
1980,2.68,179.11,20.71
1981,2.68,182.98,20.72
1982,2.68,161.16,20.89
1983,2.68,175.88,20.69
1984,2.68,171.83,20.75
1985,2.68,178.91,20.88
1986,2.68,190.22,20.49
1987,2.68,177.69,20.89
1988,2.68,168.54,20.65
1989,2.68,180.06,20.68
1990,2.68,177.89,20.68
1991,2.68,186.74,20.82
1992,2.68,171.52,20.54
1993,2.68,164.45,20.9
1994,2.68,172.12,20.78
1995,2.68,163.44,20.66
1996,2.68,179.82,20.56
1997,2.68,194.43,20.75
1998,2.68,184.27,20.57
1999,2.68,206.48,20.84
2000,2.68,169.27,20.67
2001,2.68,178.84,20.61
2002,2.68,173.76,20.71
2003,2.68,168.41,20.49
2004,2.68,156.89,20.94
2005,2.68,150.43,20.65
2006,2.68,158.56,20.39
2007,2.68,157.57,20.84
2008,2.68,149.91,20.51
2009,2.68,147.13,19.99
2010,2.68,162.89,20.52
2011,2.68,143.76,20.71
2012,2.68,111.45,17.16
2013,2.68,115.88,16.86
2014,2.68,119.42,17.45
2015,2.68,111.24,17.66
2016,2.68,121.81,17.49
2017,2.68,106.02,17.61
2018,2.68,114.9,17.65
2019,2.68,94.27,17.86
2020,2.68,104.43,17.52
2021,2.68,100.83,17.59
2022,2.68,109.84,16.78
2023,2.68,110.19,16.61
2024,2.68,96.97,16.85
2025,2.68,92.02,17.42
2026,2.68,97.72,16.9
2027,2.68,96.14,17.33
2028,2.68,97.1,17.05
2029,2.68,90.94,17.56
2030,2.68,103.1,16.97
2031,2.68,112.02,16.54
