month_day_hour_min,i_uiipu,c_pu_p,p_pu
18699,206.73,68.45,50.49
18700,206.2,69.69,50.52
18701,205.33,70.95,50.55
18702,205.53,68.83,50.44
18703,205.4,68.75,50.37
18704,204.07,67.81,50.54
18705,140.2,69.18,49.8
18706,126.87,66.32,49.9
18707,126.53,68.03,49.89
18708,128.33,67.46,49.77
18709,128.6,68.23,49.91
18710,170.53,65.68,50.5
18711,206.73,69.68,50.52
18712,206.87,68.14,50.49
18713,206,69.2,50.69
18714,205.13,69.77,50.61
18715,204.4,71.03,50.69
18716,153.87,72.5,50.24
18717,125.2,73.44,50.22
18718,124.4,70.09,50.39
18719,122.87,48.25,50.55
18720,122.2,49.33,50.66
18721,121.4,47.53,50.64
18722,112.73,47.07,50.69
18723,96.13,44.82,50.52
18724,94.73,41.97,50.45
18725,93.07,44.75,50.61
18726,94.07,42.19,50.53
18727,94.33,45.14,50.59
18728,96.87,36.42,50.39
18729,95.8,40.18,50.5
18730,95.4,42.37,50.53
18731,96.73,41.27,50.43
18732,97.2,38.72,50.56
18733,96,39.77,50.56
18734,94.27,42.48,50.65
18735,95.33,39.47,50.6
18736,97.07,35.3,50.5
18737,98.6,39.95,50.41
18738,116.33,37.73,50.52
18739,124.87,42.7,50.79
18740,126.6,39.8,50.41
18741,108.13,41.43,50.42
18742,102,50.87,50.34
18743,181.2,71.41,51.15
18744,201.13,69.53,50.82
18745,122.8,66.3,50.44
18746,100.33,68.02,50.05
18747,102,64.99,50.1
18748,103.13,64.31,49.9
18749,70.73,67.03,49.62
18750,6.27,60.69,48.8
18751,6.07,63.23,49.05
18752,6.67,60.96,48.69
18753,6.67,62.15,48.64
18754,6.4,61.56,48.67
18755,7,63.27,48.76
18756,6.67,63.48,48.65
18757,6.6,63.14,48.75
18758,7.07,63.34,48.52
18759,7.13,61.27,48.88
18760,6.93,62.89,48.43
18761,33.2,62.76,48.79
18762,105.07,63.4,49.39
18763,105.8,60.88,49.4
18764,105.07,63.45,49.3
18765,106.07,60.01,49.32
18766,105.27,65.99,49.28
18767,104.47,64.48,49.35
18768,105.8,64.44,49.42
18769,106.27,64.54,49.24
18770,140.53,62.31,49.61
18771,144.73,64.61,49.63
18772,143.33,65.01,49.53
18773,143.67,64.3,49.4
18774,143.13,64.72,49.56
18775,144.07,64.76,49.46
18776,131.93,65.59,49.37
18777,114.07,68.51,49.26
18778,113.93,69.65,49.29
18779,112.47,68.79,49.41
18780,114.8,69.8,49.35
18781,196.73,69.14,49.9
18782,195.87,69.25,49.94
18783,195.6,69.95,49.88
18784,196.47,70.14,49.67
18785,195,68.92,49.9
18786,195.07,71.26,49.79
18787,194.93,70.07,49.94
18788,195.13,71.42,49.78
18789,195,69.93,49.73
18790,194.2,68.2,49.96
18791,195.6,68.86,49.77
18792,195.33,70.06,49.71
18793,197.07,68.64,49.68
18794,195.6,68.13,49.92
18795,195.73,68.3,49.77
18796,195.2,68.26,49.83
18797,195.93,68.12,49.71
18798,194.8,69.74,49.71
18799,193.93,69.68,49.73
18800,195,66.79,49.81
18801,106.87,68.28,49.03
18802,6.33,66.48,48.38
18803,6.93,66.83,48.59
18804,205.47,69.02,49.82
18805,208.8,71.66,49.98
18806,208.33,68.23,49.93
18807,207.2,71.2,50.04
18808,207.4,70.67,49.84
18809,294.2,71.99,51.18
18810,377.27,72.91,52.09
18811,375.53,74.7,52.22
18812,313.13,74.92,51.27
18813,257.33,75.01,50.78
18814,246.47,69.66,50.89
18815,240.87,46.56,51.2
18816,252.27,49.65,51.39
18817,318,46.43,52.5
18818,317.87,45.27,52.41
18819,316.8,43.73,52.46
18820,313.27,45.86,52.65
18821,308.8,45.64,52.9
18822,308.8,44.1,52.85
18823,306.67,42.42,53
18824,305.2,39.79,53.27
18825,302.33,41.76,53.46
18826,300.67,39.87,53.67
18827,301.93,38.87,53.67
18828,302.73,39.19,53.6
18829,300.47,40.35,53.78
18830,302.47,39.2,53.63
18831,301.4,42.26,53.64
18832,302.27,39.65,53.63
18833,306.53,39.75,53.33
18834,305.27,41.76,53.43
18835,302.33,37.4,53.64
18836,335.07,47.53,54.28
18837,354.8,48.27,54.3
18838,356.53,61.77,54.2
18839,358.53,83.2,54.18
18840,357.07,77.59,53.94
18841,249.07,77.19,52.61
18842,196.13,76.59,52.01
18843,164.8,74.27,51.41
18844,156.67,74.11,51.24
18845,91.07,73.14,50.82
18846,90.4,71.55,50.96
18847,12.67,67.79,49.92
18848,7.2,66.48,50.08
18849,7.27,67.8,49.86
18850,7,67.73,49.79
18851,7.07,68.33,49.73
18852,46,66.43,49.8
18853,93.8,69.24,50.13
18854,95.4,64.51,50.05
18855,92.4,69.42,50.21
18856,95.47,65.45,50.05
18857,96.13,67.07,49.91
18858,95.67,66.62,49.97
18859,109.27,65.89,50.28
18860,128.67,63.99,50.31
18861,128.87,65.73,50.37
18862,130.33,64.89,50.17
18863,128.2,67.25,50.39
18864,127.73,70.31,50.47
18865,128.73,67.36,50.22
18866,128.87,69.11,50.34
18867,129.67,66.55,50.1
18868,128.87,69.87,50.27
18869,128.53,69.54,50.27
18870,127,70.17,50.31
18871,128.47,68.03,50.12
18872,127.13,69.8,50.22
18873,126.27,67.55,50.46
18874,126.67,70.24,50.43
18875,125.93,69.96,50.34
18876,126.6,70.19,50.46
18877,126.67,68.9,50.3
18878,131.53,71.38,50.46
18879,162.8,71.31,50.71
18880,163.47,73.13,50.63
18881,163,70.83,50.6
18882,163.73,70.43,50.52
18883,163.93,70.31,50.47
18884,164.47,71.98,50.59
18885,164.2,71.64,50.5
18886,164.33,69.71,50.46
18887,164.67,70.57,50.36
18888,164.73,68.87,50.29
18889,164.73,69.01,50.21
18890,165.53,69.07,50.32
18891,164.73,69.64,50.35
18892,163.8,70.16,50.35
18893,164.13,70.05,50.27
18894,163.13,67.83,50.5
18895,142.93,70.02,50.31
18896,103.2,69.79,49.95
18897,58.4,67.84,49.99
18898,7.07,67.59,49.59
18899,6.93,64.85,49.33
18900,7,65.28,49.69
18901,7.47,66.3,49.63
18902,7.47,67.61,49.84
18903,34.8,64.6,49.95
18904,366.67,77.83,52.42
18905,364.47,74.49,52.56
18906,361.47,77.58,52.61
18907,314.53,77.01,51.99
18908,111.93,75.78,50.46
18909,100.8,75.9,50.33
18910,102.13,68.43,50.38
18911,97.6,50.53,50.57
18912,98.47,48.05,50.44
18913,97.13,48.99,50.68
18914,94.4,48.07,50.76
18915,97.53,46.44,50.7
18916,95.47,49.01,50.84
18917,93.6,48.99,51.02
18918,94.87,44.06,51.05
18919,92.8,47.61,51.13
18920,93.53,44.12,51.13
18921,93.2,42.45,51.21
18922,95.07,44.36,51.07
18923,151.27,41.2,51.83
18924,155.73,44.86,51.88
18925,184.27,45.93,52.41
18926,194.33,40.58,52.55
18927,194.67,44.88,52.63
18928,194.47,44.1,52.7
18929,194.2,41.69,52.67
18930,193.8,44.64,52.7
18931,193.2,41.11,52.72
18932,192.73,45.15,52.71
18933,193,51.01,52.61
18934,194.13,60.03,52.6
18935,313.07,85.25,53.92
18936,305.27,79.08,53.41
18937,273.4,76.22,52.84
18938,274.47,76.02,52.78
18939,247.2,74.7,52.45
18940,175.13,76.17,51.82
18941,134.13,75.04,51.49
18942,134.4,76.69,51.46
18943,135.2,75.77,51.39
18944,135.33,78.93,51.38
18945,134.93,72.63,51.23
18946,135.8,71.34,51.24
18947,137,71.81,50.94
18948,137.93,68.64,51.11
18949,140.07,68.57,50.84
18950,139.07,69.86,51.02
18951,138.93,67.44,50.87
18952,133.8,69.14,50.6
18953,97.13,70.18,50.47
18954,102.13,68.08,50.5
18955,121.2,68.93,50.76
18956,120.4,64.79,50.64
18957,123.4,66.93,50.64
18958,160.2,67.81,50.97
18959,159.6,67.72,51.09
18960,160.33,76.46,51.01
18961,159.6,70.57,51.1
18962,160.67,73.11,50.9
18963,158.6,73.91,51.2
18964,108.6,70.25,50.8
18965,101.87,71.76,50.61
18966,101.27,70.44,50.6
18967,101.2,71.93,50.65
18968,99.33,72.76,50.8
18969,101.47,72.52,50.71
18970,160,73.02,50.96
18971,159.6,72.57,51.14
18972,160.53,72.44,50.9
18973,159.07,71.9,51.08
18974,158.8,72.04,51.16
18975,159.4,72.9,51.15
18976,159.8,69.58,51.01
18977,158.27,72.54,51.22
18978,159.47,73.29,51.09
18979,159.07,72.7,51.14
18980,128.73,72.92,50.93
18981,125.53,70.93,50.97
18982,158.87,70.64,51.2
18983,160.33,70.42,51
18984,159.33,71.63,50.99
18985,160,73.35,50.92
18986,188.47,72.01,51.35
18987,187.67,71.75,51.2
18988,187.13,70.98,51.2
18989,135.2,69.43,50.75
18990,96.53,69.37,50.59
18991,97,68.62,50.52
18992,97.8,68.53,50.46
18993,96.67,66.87,50.42
18994,19.67,66.18,49.77
18995,7.53,67.64,49.87
18996,7.53,66.56,50
18997,25.93,69.45,50.31
18998,170.87,68.02,51.15
18999,203,73.69,51.12
19000,201.73,71.4,51.2
19001,201.8,68.26,51.22
19002,201.53,71.67,51.22
19003,200.53,70,51.37
19004,149.6,75.9,51.22
19005,103.4,78.16,50.78
19006,100.87,70.45,51.08
19007,100.33,47.73,51.14
19008,98.13,46.03,51.18
19009,99.93,43.93,51.1
19010,99.13,42.82,51.13
19011,178,42.45,52.19
19012,321.6,39.25,53.65
19013,299.8,39.46,52.97
19014,261.27,43.61,53.04
19015,259.93,42.8,53.05
19016,262.93,36.47,52.89
19017,262.33,39.46,52.89
19018,260.27,40.24,53.05
19019,259.8,38.26,53.07
19020,260.33,39.69,53.01
19021,260.33,39.49,53.03
19022,259.27,42.37,53.09
19023,260.27,40.71,53.1
19024,263.93,34.34,52.72
19025,262.73,41.33,52.67
19026,260.8,40.99,52.93
19027,260.13,38.01,52.95
19028,262,39.47,52.76
19029,204.33,48.69,52.4
19030,138.07,49.2,51.69
19031,138.13,72.55,51.69
19032,185.27,68.01,51.85
19033,185.53,69.14,51.83
19034,185.87,68.41,51.84
19035,185,71.14,51.88
19036,175.27,73.69,51.76
19037,57.93,69.04,50.86
19038,6.73,69.33,49.86
19039,6.8,74.44,49.84
19040,6.87,75.19,49.93
19041,7.47,77.23,50.1
19042,7.13,72.8,49.92
19043,7.6,72.89,49.7
19044,7.33,67.71,49.86
19045,7.33,70.77,49.93
19046,7.27,68.03,49.52
19047,7.27,68.88,49.59
19048,6.8,68.32,49.99
19049,7.47,69.06,50.04
19050,76.93,67.6,50.52
19051,113.67,68.3,50.6
19052,112.47,67.9,50.48
19053,110.67,70.86,50.66
19054,112.6,68.56,50.51
19055,113.73,68.62,50.39
19056,112.13,69.85,50.61
19057,113.73,69.82,50.55
19058,112.47,70.1,50.61
19059,113.07,69.04,50.65
19060,111.73,71.65,50.73
19061,112.53,71.52,50.28
19062,112.93,70.38,50.53
19063,113.27,69.74,50.46
19064,111.27,73.53,50.46
19065,110.07,70.08,50.69
19066,110.8,71.24,50.65
19067,110.47,72.97,50.55
19068,112.13,71.25,50.5
19069,111.93,72.53,50.59
19070,104.87,70.04,50.42
19071,106.27,69.77,50.49
19072,107.67,68.27,50.46
19073,107.93,69.92,50.56
19074,110.47,69.56,50.48
19075,147.87,69.08,50.82
19076,336.2,68.05,52.12
19077,199.47,70.17,50.81
19078,173.87,69.15,50.74
19079,175.4,69.88,50.69
19080,175.47,69.5,50.58
19081,170.53,71.24,50.7
19082,136.67,75.21,50.65
19083,127.6,70.87,50.45
19084,128.27,70.13,50.35
19085,128.6,71.93,50.39
19086,120.53,71.01,50.1
19087,95.93,68.99,49.88
19088,97.13,70.02,49.95
19089,99.07,69.28,49.83
19090,97.8,71.92,50.03
19091,97.33,68.83,50.1
19092,98.4,71.58,50.05
19093,102.87,71.73,50.27
19094,206,69.72,50.79
19095,203.87,70.22,50.94
19096,203.87,71,50.87
19097,203.73,70.89,50.94
19098,202.67,72.39,50.93
19099,202.4,74.7,51.08
19100,202.33,76.79,51.11
19101,200.8,80.37,51.18
19102,188.6,74.79,51.24
19103,117,52.4,50.9
19104,118.13,48.61,50.96
19105,119.27,51.41,50.86
19106,116.27,52.68,51.27
19107,116.53,50.82,51.31
19108,116.93,51.06,51.28
19109,119.13,51.26,50.93
19110,153.8,48.91,51.46
19111,182.4,51.32,52.06
19112,183.4,49.7,52.12
19113,182.67,50.12,52.12
19114,182.47,50.3,52.29
19115,181.67,46.17,52.39
19116,181.33,48.84,52.33
19117,181.6,49.36,52.39
19118,179.87,47.88,52.47
19119,181.33,48.91,52.24
19120,182.73,44.75,51.84
19121,183.47,46.83,51.88
19122,180.8,50.28,52.21
19123,170.07,50.54,52.05
19124,131.93,47.51,51.76
19125,131.87,47.07,51.84
19126,133.4,52.1,51.43
19127,143.33,74.13,51.24
19128,183,74.19,51.59
19129,183,74.26,51.61
19130,158.07,73.61,51.32
19131,103.93,72.49,51.02
19132,105.67,70.15,50.83
19133,65.47,72.98,49.97
19134,6.53,70.04,49.87
19135,6.47,70.26,49.88
19136,6.47,73.37,49.51
19137,6.73,69.14,49.73
19138,6.47,70.53,49.74
19139,6.53,69.8,49.58
19140,6.8,71.82,49.33
19141,6.6,69.43,49.56
19142,6.87,69.64,49.6
19143,7,68.8,49.69
19144,7.07,65.71,49.45
19145,7.33,66.71,49.65
19146,7.13,69.21,49.5
19147,38.47,65.65,49.82
19148,167.93,70.57,50.52
19149,169.73,67.97,50.51
19150,168.4,70.57,50.54
19151,167.67,70.55,50.5
19152,167.47,72.26,50.6
19153,167.27,71.12,50.73
19154,167.27,71.08,50.64
19155,140.47,70.71,50.47
19156,133.33,71.44,50.18
19157,132.8,69.1,50.36
19158,132.27,71.81,50.41
19159,80.53,71.02,49.44
19160,7.47,71.36,49.66
19161,7.6,70.75,49.53
19162,5.93,70.27,49.44
19163,7.13,71.3,49.76
19164,156.2,71.21,50.48
19165,205.6,71.11,50.7
19166,205.53,70.53,50.84
19167,204.07,71.38,50.82
19168,204.6,69.62,50.69
19169,204.93,71.85,50.61
19170,205.6,71.58,50.67
19171,204.73,73.88,50.78
19172,205,72.89,50.76
19173,175.33,75.92,50.69
19174,106.87,74.53,50.2
19175,123.8,77.38,50.48
19176,204.6,73.05,50.6
19177,204.33,74.52,50.69
19178,204.47,73.79,50.64
19179,204.2,74.42,50.58
19180,175.87,73.13,50.53
19181,144.2,73.73,50.31
19182,144.07,73.85,50.28
19183,144.93,72.97,50.31
19184,145.4,75.03,50.16
19185,145.67,72.17,50.14
19186,184.87,71.08,50.41
19187,308.4,70.01,51.28
19188,305.47,71.7,51.39
19189,220.6,68.45,50.67
19190,174.47,71.18,50.55
19191,120.87,73.55,50.2
19192,100.93,75.11,50.35
19193,102.87,75.06,50.31
19194,166.47,75.17,50.64
19195,250,76.74,51.57
19196,164.6,75.2,50.47
19197,125.93,74.68,50.41
19198,124.67,72.13,50.62
19199,120.87,43.08,50.82
19200,120.13,42.75,50.84
19201,118.73,42.26,51.02
19202,118.33,41.92,50.93
19203,118.07,41.52,50.99
19204,116.87,41.42,50.97
19205,116.67,41,51.07
19206,118.27,40.22,50.8
19207,117.8,40.64,51.01
19208,116.93,36.75,50.97
19209,111.67,36.58,50.9
19210,94.73,41.16,51.05
19211,93.8,42.24,51.12
19212,96.27,39.46,50.92
19213,94.27,46.23,50.95
19214,18.73,41.63,50.64
19215,7.47,43.55,50.48
19216,7.2,42.39,50.61
19217,70.8,44.41,50.6
19218,100.67,47.62,50.82
19219,102.4,45.58,50.84
19220,127.87,49.35,50.89
19221,200.33,60.03,51.39
19222,200.87,63.16,51.14
19223,200.8,72.48,51.16
19224,200.67,67.62,51.08
19225,200.07,67.51,51.12
19226,197.13,64.46,51.1
19227,117.13,63.77,50.46
19228,19.6,63.45,49.47
19229,6.67,64.6,49.46
19230,6.27,69.15,49.36
19231,6.8,68.92,49.06
19232,6.27,70.43,49.46
19233,6.4,68.14,49.24
19234,6.4,70.4,49.1
19235,6.27,70.96,49.2
19236,6.73,66.32,49.33
19237,6.93,68.18,49.26
19238,6.8,67.62,49.24
19239,6.53,67.88,49.13
19240,6.8,66.41,49.29
19241,7.2,66.6,49.09
19242,6.93,64.04,49.3
19243,6.73,63,48.94
19244,7.07,63.72,49.14
19245,70.33,65.82,49.54
19246,144.2,66.94,49.99
19247,144.07,65.86,49.97
19248,141.73,68.45,50.05
19249,143.13,68.07,50.04
19250,142.6,65.22,49.87
19251,140.2,69.9,50.01
19252,138.87,70.03,50.08
19253,60.2,68.68,49.18
19254,7.2,68.03,49.14
19255,7.07,66.6,49.2
19256,7.2,68.79,49
19257,117.73,69.92,49.74
19258,118.73,71.7,49.82
19259,120,71.39,49.87
19260,115.87,71.91,49.84
19261,107,73.85,49.92
19262,198.93,73.51,50.76
19263,308.8,73.86,51.16
19264,272.93,73.38,50.53
19265,203.6,74.82,50.42
19266,204.2,73.87,50.4
19267,204.47,73.43,50.4
19268,192.07,73.59,50.01
19269,144.6,72.49,50.05
19270,143.87,72.87,49.96
19271,145.27,72.24,49.87
19272,146.67,72.65,49.89
19273,145.53,69.95,49.97
19274,147.47,73.72,49.87
19275,147.47,73.28,49.82
19276,170.67,73.39,50.12
19277,156,73.21,49.78
19278,174.27,69.71,49.8
19279,174.13,71.76,49.93
19280,174.67,72.66,49.88
19281,173.33,71.28,49.97
19282,174.13,67.31,49.63
19283,173.07,70.91,49.92
19284,174.13,69.53,49.86
19285,133.6,70.78,49.48
19286,129.47,66.1,49.73
19287,128.47,66.73,49.73
19288,129.27,68.45,49.78
19289,173.87,73.7,50.49
19290,376.73,75.42,52.5
19291,374.8,72.91,52.55
19292,351.27,76.08,52.25
19293,310.07,73.66,51.9
19294,285.13,70.56,51.81
19295,284.4,45.09,52.09
19296,278.73,44.72,52.36
19297,278.73,43.43,52.39
19298,277.2,41.16,52.56
19299,275.67,46.87,52.7
19300,275.93,44,52.85
19301,277.07,39.76,52.54
19302,279.6,45.05,52.61
19303,283.47,43.63,52.88
19304,334.8,46.1,53.74
19305,355.4,49.68,54.27
19306,354.93,49.5,54.41
19307,355,49.51,54.44
19308,355.73,50.14,54.33
19309,354.73,45.1,54.5
19310,354.93,41.8,54.44
19311,355.53,43.61,54.24
19312,355.2,43.85,54.35
19313,356.67,41.84,54.2
19314,353.93,46.43,54.33
19315,352,44.91,54.52
19316,270,49.37,53.29
19317,133.93,48.4,51.56
19318,133.53,53.04,51.44
19319,134.93,73.8,51.37
19320,136.07,74.79,51.36
19321,139.2,74.85,51.24
19322,139.4,70.23,51.24
19323,139.2,70.88,51.29
19324,137.73,72.03,51.21
19325,137.6,69.9,51.12
19326,116.47,71.07,50.36
19327,6.13,72.61,50.18
19328,6.87,73.04,50.17
19329,6.6,71.27,49.9
19330,6.27,76.96,50.21
19331,6.73,70,49.82
19332,7,71.04,50.22
19333,6.53,70.74,50.11
19334,7.2,67.94,50.02
19335,7.07,69.35,49.73
19336,6.67,65.99,49.58
19337,6.67,66.37,49.36
19338,6.4,64.41,49.59
19339,7.33,67.57,49.59
19340,7.13,62.39,49.28
19341,6.47,62.07,49.29
19342,144.53,64.72,50.72
19343,206.67,66.76,50.9
19344,203.07,67.98,50.99
19345,202,69.97,51.04
19346,184.87,68.48,50.75
19347,7.07,66.89,49.63
19348,7.13,67.03,49.66
19349,6.53,68.68,49.77
19350,6.93,68.57,49.77
19351,6.87,67.95,49.58
19352,7.07,68.02,49.69
19353,6.93,68.08,49.89
19354,7.07,67.85,49.76
19355,152.27,69.88,50.97
19356,249.2,67.1,51.2
19357,114.13,71.12,50.35
19358,113.27,68.9,50.47
19359,114.87,70.64,50.42
19360,114.47,69.7,50.48
19361,232.93,69.64,51.36
19362,286.73,72.48,51.58
19363,284.53,69.82,51.53
19364,281.33,70.69,51.46
19365,159.53,71.25,50.65
19366,109.53,70.58,50.4
19367,111.2,69.21,50.3
19368,120.73,71.01,50.21
19369,131.93,70.58,50.34
19370,133.2,70.66,50.29
19371,132.8,68.04,50.43
19372,135.13,69.41,50.14
19373,51.33,72.15,49.35
19374,44.67,71.24,49.91
19375,157.4,70.93,50.49
19376,191.8,73.19,50.56
19377,153,71.89,50.01
19378,148.13,67.32,50.08
19379,137.33,66.28,50.02
19380,124.8,66.62,50.03
19381,106.33,70.45,50.08
19382,102.8,68.71,50.18
19383,128.47,69.88,50.16
19384,153.07,69.5,50.32
19385,153.07,74.65,50.34
19386,153.07,71,50.35
19387,151.2,77.45,50.53
19388,116.6,73.84,50.29
19389,101.67,74.6,50.37
19390,99.13,73.74,50.56
19391,97.73,46.96,50.75
19392,97.67,45.53,50.72
19393,96,42.68,50.82
19394,95.6,50.83,50.72
19395,96.67,47.46,50.74
19396,97.27,49.78,50.6
19397,96.6,50.99,50.73
19398,98.53,51.56,50.65
19399,138.33,51.9,51.13
19400,161.53,47.78,50.8
19401,239,48.54,52.2
19402,363.8,49.11,53.64
19403,359.27,50.21,54.06
19404,364.07,45.46,53.66
19405,361.87,50.67,53.75
19406,360.53,51.12,53.84
19407,360.93,48.01,53.67
19408,364.27,45.09,53.51
19409,346.13,42.46,52.59
19410,288.4,48.04,52.32
19411,284.73,45.06,52.65
19412,288.2,43.72,52.46
19413,282.6,45.93,52.41
19414,116.87,50.48,51.22
19415,116.07,71.34,51.06
19416,117.93,71.15,51.07
19417,118.27,69.14,51.08
19418,119.33,71.02,50.89
19419,117.07,69.38,50.93
19420,21.53,69.71,50.1
19421,6.67,69.13,49.44
19422,6.4,65.61,49.41
19423,6.4,69.44,49.56
19424,6.2,68.68,49.55
19425,6.87,70.41,49.57
19426,6.6,71.72,49.28
19427,6.73,70.73,49.41
19428,6.67,70.78,49.41
19429,6.8,68.07,49.54
19430,7,68.93,49.43
19431,6.53,65.1,49.77
19432,6.93,65.61,49.71
19433,7.27,65.44,49.44
19434,7.2,65.5,49.69
19435,6.67,64.85,49.49
19436,6.8,63.84,49.4
19437,89.07,64.83,50.04
19438,119.33,62.76,50.03
19439,118,63.43,50.05
19440,117.8,67.84,50.09
19441,117.93,67.62,49.91
19442,117.6,65.33,49.78
19443,28.4,67.8,49.14
19444,6.53,67.67,49.34
19445,6.73,65.75,48.98
19446,6.87,69.63,49.33
19447,6.87,66.33,49.29
19448,6.87,65.7,49.29
19449,6.93,65.38,49.37
19450,7.33,66.58,49.07
19451,18,68.08,49.53
19452,102.6,67.52,49.79
19453,113.2,65.73,49.87
19454,121.47,68.74,50.02
19455,135.33,68.24,49.97
19456,151.6,69.03,50.14
19457,151.07,67.27,50.12
19458,151,69.94,50.11
19459,150.93,68.66,50.13
19460,155.8,69.21,50.03
19461,159.2,70.58,50.11
19462,159,69.19,49.97
19463,105.67,68.55,49.71
19464,107.33,66.78,49.73
19465,106.53,69.17,49.76
19466,107.4,67.4,49.87
19467,108.6,68.64,49.65
19468,107.8,67.47,49.64
19469,20.4,63.69,48.63
19470,7.8,67.31,48.97
19471,7.6,68.27,48.94
19472,7.8,70.7,48.94
19473,56.67,68.21,48.99
19474,111.07,66.91,49.59
19475,76.4,69.6,49.46
19476,77.87,66.33,49.39
19477,76.07,68.66,49.39
19478,119.87,65.64,49.61
19479,128.67,68.43,49.78
19480,205.93,68.9,50.78
19481,372.73,72.35,52.11
19482,334.93,70.44,51.63
19483,333.67,73.37,51.82
19484,330.53,72.62,51.61
19485,275.2,69.04,51.2
19486,264.8,65.59,51.38
19487,249.47,45.84,51.71
19488,242.8,42.72,51.54
19489,213.47,40.46,51.48
19490,213.6,39.69,51.49
19491,220.53,40.23,51.87
19492,228.73,43.57,51.87
19493,226.47,37.91,52.07
19494,238.6,43.38,52.5
19495,278.27,40.52,53.03
19496,275,42.14,53.15
19497,278.33,41.67,53.03
19498,336.27,41.22,53.85
19499,351.53,42.62,54.65
19500,354.2,47.16,54.5
19501,352.2,50.62,54.58
19502,351.13,47.43,54.61
19503,349.87,49.54,54.67
19504,329.2,45.64,53.84
19505,194.27,46.08,52.35
19506,194.2,51.27,52.59
19507,193.4,47.15,52.73
19508,194.53,50.62,52.64
19509,193.27,53.2,52.53
19510,194.2,59.2,52.48
19511,195.47,78.88,52.28
19512,195.87,76.13,52.16
19513,197.53,73.73,51.8
19514,197.33,73.77,52.1
19515,197.67,74.01,51.93
19516,91.33,71.33,50.99
19517,6.53,72.72,50.97
19518,6.73,71.07,50.55
19519,6.73,72.17,50.54
19520,6.67,73.55,50.12
19521,6.4,71.58,50.16
19522,6.53,70.32,49.64
19523,6.67,69.24,50.01
19524,6.2,67.25,49.71
19525,6.67,66.62,49.78
19526,6.53,66.7,49.77
19527,6.4,66.99,49.67
19528,6.8,65.4,49.35
19529,6.67,64.47,49.35
19530,6.53,64.86,49.72
19531,6.33,66,49.58
19532,6.67,63.9,49.48
19533,6.87,64.55,49.71
19534,80.47,62.64,50.08
19535,114.67,65.94,50.44
19536,114.13,64.44,50.33
19537,114,64.77,50.35
19538,111.6,64.24,50.29
19539,92.67,65.08,50.01
19540,6.4,64.81,49.64
19541,7,69.15,49.41
19542,6.6,66.68,49.54
19543,6.93,68.79,49.48
19544,6.93,66.32,49.62
19545,6.53,68.88,49.71
19546,7.2,69.67,49.86
19547,7.67,68.82,49.99
19548,113.6,69.52,50.36
19549,112.33,66.75,50.38
19550,114.13,68.51,50.22
19551,113.67,67.03,50.18
19552,114.07,67.98,50.17
19553,112.67,69.67,50.24
19554,121.07,68.61,50.25
19555,152.93,71.54,50.24
19556,151.33,69.4,50.48
19557,151.27,70.88,50.36
19558,101.13,69.05,49.73
19559,7.47,67.32,49.63
19560,7.67,65.58,49.18
19561,7.53,67.13,49.73
19562,7.27,67.6,49.46
19563,128,68.25,50.05
19564,146.07,70.45,50.18
19565,107.47,70.2,49.89
19566,30.6,69.97,49.14
19567,7.4,71.58,49.45
19568,7,70.01,49.45
19569,7.2,69.31,49.37
19570,7.2,71.1,49.43
19571,7.13,69.08,49.36
19572,7.73,71.16,49.57
19573,37.2,70.06,49.44
19574,119.4,70.53,50.05
19575,120.47,70.95,50.06
19576,171.87,68.26,50.31
19577,169.93,70.74,50.52
19578,170.53,71.64,50.48
19579,167.6,73.2,50.48
19580,121.13,77.32,50.27
19581,87.33,76.21,50.1
19582,86.67,72.93,50.26
19583,85.27,51.94,50.4
19584,85.93,48.93,50.4
19585,113.87,51.5,50.72
19586,132.07,49.41,50.89
19587,129.47,49.59,50.93
19588,129.07,51.19,51.18
19589,128.67,46.42,51.41
19590,127.13,45.74,51.44
19591,127.93,44.55,51.44
19592,127.6,43.61,51.35
19593,126.13,46.41,51.28
19594,139.2,45.21,51.57
19595,160.93,44.51,51.83
19596,161.13,43.53,51.93
19597,161.13,43.15,52.12
19598,160.47,43.37,52
19599,161.73,43.81,51.96
19600,160.33,42.96,51.93
19601,160.47,44.88,52.03
19602,159.13,41.24,52.16
19603,159.53,43.91,52.18
19604,158.53,42.42,52.17
19605,159.73,45.16,52.16
19606,159.73,51.02,51.93
19607,172.13,79,52.04
19608,190.4,81.28,52.1
19609,194.67,78.11,52.09
19610,196.4,79.74,52.09
19611,197.47,79.21,52.08
19612,183.87,73.02,52.02
19613,94.67,70.53,51.19
19614,66.53,71.1,50.93
19615,6.47,70.64,50.58
19616,6.67,67.8,50.35
19617,6.87,69.47,50.35
19618,6.47,69.85,50.23
19619,6.53,66.6,50.03
19620,6.73,69.45,49.74
19621,6.67,64.39,49.89
19622,6.6,64.75,49.81
19623,6.67,64.54,49.76
19624,6.6,65.07,49.84
19625,6.53,63.78,49.84
19626,6.4,64.33,49.52
19627,6.67,64.79,49.65
19628,6.73,64.13,49.72
19629,6.67,67.27,49.86
19630,6.27,63.69,49.9
19631,13.67,64.83,49.69
19632,114.87,67.15,50.45
19633,114.87,66.88,50.55
19634,112.8,70.29,50.56
19635,114.6,66.93,50.28
19636,42.33,68.59,49.63
19637,6.53,71.67,49.9
19638,7.07,72.2,49.93
