month,day,hour,min,i_uiip,i_f,i_uiipu,truth
2,7,17,0,167.24,256.53,167.53,0
2,7,19,45,136.31,241.6,382.6,0
2,7,20,0,132.84,239.33,382,0
2,7,21,15,156.13,233.73,378.93,0
2,7,22,15,193.5,229.33,376.2,0
2,8,5,30,278.3,252.93,366.13,0
2,8,6,30,179.65,278.33,319.4,0
2,8,6,45,117.03,257.87,110.2,0
2,8,7,0,109.05,261.27,108.87,0
2,8,8,0,108.36,234.73,108.6,0
2,8,8,15,108.56,263.87,108.4,0
2,8,8,45,109.34,334.27,109.8,0
2,8,10,0,110.02,269.13,110.33,0
2,8,10,15,112.03,274.33,112.73,0
2,8,11,30,174.07,178.47,241.47,0
2,8,12,15,222.38,222.67,366.27,0
2,8,13,45,227.88,225.33,292.33,0
2,8,14,30,220.37,227.33,290.33,0
2,8,18,30,124.58,255.87,125.6,0
2,8,20,0,101.04,289,382.2,0
2,8,20,15,91.62,278.13,381.6,0
2,9,0,0,353.29,240.93,363.27,0
2,9,0,15,375.96,242.27,363.2,0
2,9,1,45,370.01,269.13,261.6,0
2,9,2,0,387.9,269.8,265.53,0
2,9,4,30,421.08,268.8,264.07,0
2,9,6,15,221.32,271.73,375.4,0
2,9,6,30,191.89,290.87,377.53,0
2,9,7,0,118.49,314.53,119.53,0
2,9,9,30,113.75,97.2,115.07,0
2,9,10,15,86.65,93.67,87.2,0
2,9,11,0,151.56,274.4,294.2,0
2,9,12,30,206.02,272,376.07,0
2,9,14,15,97.99,233.73,369.93,0
2,9,15,0,123.65,232.73,368.73,0
2,9,17,0,104.8,250,105.33,0
2,9,17,15,107.42,251.07,107.33,0
2,9,17,45,124.13,256.07,124.27,0
2,9,18,0,124.76,258.07,125.33,0
2,9,18,15,123.48,261.6,124.07,0
2,9,18,30,116.18,257.4,108.4,0
2,9,21,0,198.78,236.8,378.07,0
2,9,22,30,165.18,227.93,375.73,0
2,10,1,30,289.9,269,304.47,0
2,10,3,15,282.01,251.2,305.93,0
2,10,4,15,244.28,247.93,366.27,0
2,10,8,0,169.57,254.47,170.27,0
2,10,9,0,188.71,251.87,189,0
2,10,9,30,189.54,254.87,189.6,0
2,10,10,0,190.01,256.73,190.4,0
2,10,11,0,189.85,213.47,190.2,0
2,10,12,30,227.43,218.4,304.67,0
2,10,14,30,170.41,218.73,302.73,0
2,10,16,30,178.76,237.07,377.27,0
2,10,17,0,178.34,242.53,375.87,0
2,10,17,30,181.18,239.53,375.67,0
2,10,18,45,225.2,249.13,283.93,0
2,10,19,0,228.52,256,286.6,0
2,10,19,30,223.72,251.87,288,0
2,10,20,0,231.25,251.93,377,0
2,10,20,30,204.91,252.73,312.2,0
2,10,21,0,213.2,249.27,376.8,0
2,10,21,15,188.59,246.53,376.6,0
2,10,21,45,178.96,246.67,374.07,0
2,10,22,0,175.26,244.73,372.4,0
2,10,23,0,345.47,238,371.6,0
2,10,23,30,382.24,244.73,319.2,0
2,11,0,30,384.28,263.67,245.53,0
2,11,1,30,384.26,258.27,245.73,0
2,11,1,45,381.1,255.53,246,0
2,11,2,45,366.17,240.4,246.13,0
2,11,4,15,373.38,234.47,295.53,0
2,11,4,45,373.96,234.27,293.47,0
2,11,5,15,379.77,237.73,292.53,0
2,11,5,45,239.88,239.4,298,0
2,11,9,0,93.98,233,94.2,0
2,11,9,15,94.73,232.2,94.67,0
2,11,11,15,163.75,236.53,379.2,0
2,11,12,15,127.94,251,377.8,0
2,11,13,30,132.42,249.6,380.47,0
2,11,14,30,137.69,249.6,379.4,0
2,11,15,30,160.31,248.27,378.8,0
2,11,19,30,208.92,213.33,380.73,0
2,11,21,0,214.92,229.53,380.53,0
2,11,21,15,195.89,224.53,376.47,0
2,11,21,45,174.65,228.6,380.13,0
2,12,0,30,342.15,255.47,298.67,0
2,12,1,30,336.19,246.13,308.73,0
2,12,2,15,334.91,242.6,347.73,0
2,12,4,15,373.07,247.53,277,0
2,12,5,0,377.03,244.07,274.27,0
2,12,7,0,178.88,223.87,190.4,0
2,12,8,0,124.39,256.67,124.07,0
2,12,8,15,102.71,261.2,103.8,0
2,12,9,45,97.42,248.6,97.93,0
2,12,10,0,126.28,248.2,82.13,0
2,12,10,45,148.76,211,336.6,0
2,12,12,45,153.56,209.4,377.73,0
2,12,15,0,111.01,255,374.27,0
2,12,18,15,160.19,254.4,160.93,0
2,12,18,30,161.12,252.8,161.2,0
2,12,20,0,157.38,241.27,286.8,0
2,12,21,30,202.09,228.53,352.93,0
2,12,22,0,212.27,229.8,373.6,0
2,12,22,15,218.74,247.73,370.8,0
2,12,23,30,364.5,238,368.93,0
2,12,23,45,349.09,236.73,367,0
2,13,0,15,374.57,238.67,268.87,0
2,13,1,45,349.2,236.2,283.33,0
2,13,2,0,350.14,236.8,290.73,0
2,13,5,0,403.41,231.33,238.47,0
2,13,5,15,405.56,234.6,236.27,0
2,13,5,30,391.6,235.2,239,0
2,13,7,45,106.27,273.67,106.8,0
2,13,8,45,105.86,264.67,105.93,0
2,13,9,0,103.86,271.93,104.6,0
2,13,10,30,231.73,248.53,277.13,0
2,13,11,30,231.79,235.67,276,0
2,13,12,30,233.74,228.2,295,0
2,13,13,30,231.99,233.53,293.07,0
2,13,14,45,126.5,228.73,371.93,0
2,13,18,30,110.37,250.67,111.13,0
2,13,19,45,124.87,223.2,254.8,0
2,13,20,15,180.94,219.33,356.6,0
2,13,20,30,184.27,221.2,355.13,0
2,13,22,30,161.97,234.93,369.2,0
2,13,23,30,327.54,252.67,324.07,0
2,14,2,0,359.98,248.87,321.13,0
2,14,2,45,369.46,251.8,262.67,0
2,14,4,0,398.2,243.53,264.27,0
2,14,4,15,406.97,222.87,261.87,0
2,14,4,30,399.08,230,241.07,0
2,14,4,45,394.48,228.4,204.87,0
2,14,5,15,415.91,224.93,207.13,0
2,14,7,0,122.59,249.93,122.87,0
2,14,12,45,100.24,222.67,378.47,0
2,14,13,0,103.22,223.47,377.47,0
2,14,14,15,116.55,221.27,377,0
2,14,15,45,204.81,223.87,372.73,0
2,14,16,30,189.4,223.87,339.13,0
2,14,17,0,124.64,232.87,109.07,0
2,14,18,45,106.21,287,107.27,0
2,14,19,0,106.16,283.27,106.6,0
2,14,19,45,106.84,284.4,107.13,0
2,14,20,45,137.42,269.8,196.4,0
2,15,0,0,375.1,234.07,308.33,0
2,15,1,15,361.37,238.07,310.2,0
2,15,4,15,338.31,248.8,308.67,0
2,15,5,45,235.7,251.27,344.87,0
2,15,10,45,147.88,213.53,378.67,0
2,15,11,0,139.59,210,378.27,0
2,15,12,30,108.88,234.8,378.93,0
2,15,14,30,141.5,233.73,377.73,0
2,15,16,0,206.94,233.33,330.47,0
2,15,16,15,203.01,234.4,331.53,0
2,15,16,30,182.66,231.2,329.73,0
2,15,18,30,105.99,264.93,106.2,0
2,15,18,45,101.73,273.87,102.4,0
2,15,20,45,219,251.2,381.93,0
2,15,21,30,213.71,245.2,344.67,0
2,16,1,0,443.59,236.33,254.33,0
2,16,2,0,451.64,237,239.87,0
2,16,3,0,434.05,239,220.2,0
2,16,3,15,408.78,237.2,219.8,0
2,16,3,45,386.87,235.07,220.07,0
2,16,4,15,430.26,241.93,231.87,0
2,16,6,15,260.5,238.8,344.73,0
2,16,7,0,90.59,259.67,91.33,0
2,16,7,15,91.06,261,91.8,0
2,16,7,30,88.9,261.4,88.87,0
2,16,8,15,89.04,251.6,89.47,0
2,16,8,30,88.91,241.47,89.47,0
2,16,8,45,105.85,223.93,150.93,0
2,16,9,30,97.32,210.13,378.47,0
2,16,9,45,101.06,214.47,381.47,0
2,16,10,0,121.53,211.93,378.4,0
2,16,12,15,166.71,217.6,375.47,0
2,16,13,30,166.42,247.07,374.87,0
2,16,14,0,168.56,245.73,307.47,0
2,16,14,30,156.89,247.2,309.73,0
2,16,14,45,157.21,242.73,308.13,0
2,16,19,30,116.17,228.93,115.73,0
2,16,20,30,217.76,228.93,380.87,0
2,16,21,0,212.06,228.33,378.53,0
2,16,21,45,182.22,222.53,323.33,0
2,16,23,15,359.02,219.47,366,0
2,17,1,30,371.59,231.67,285.33,0
2,17,4,45,396.95,222.33,207.73,0
2,17,8,0,122.61,240.4,122.6,0
2,17,9,0,120.99,224.67,121.07,0
2,17,10,30,193.28,211.93,381.13,0
2,17,11,30,228.33,209.87,295.27,0
2,17,12,0,230.86,213.8,295.07,0
2,17,12,30,224.12,213.67,298.13,0
2,17,21,15,153.92,223.07,354.07,0
2,17,22,30,167.12,227.2,375.2,0
2,17,23,15,371.28,223.8,372.33,0
2,18,0,15,436.51,245.07,297.33,0
2,18,0,45,429.74,246.67,256.8,0
2,18,1,45,439.96,235.87,239.93,0
2,18,3,30,377.12,230.13,256.6,0
2,18,5,0,419.07,227.53,218.67,0
2,18,5,15,410.29,221.87,217.47,0
2,18,5,30,386.52,225.8,225.27,0
2,18,6,30,219.57,227.73,323.13,0
2,18,7,0,110.75,243,103.07,0
2,18,8,0,120.04,220.67,121,0
2,18,11,0,187.97,195,345.13,0
2,18,12,30,192.1,208.67,292,0
2,18,15,45,167.91,222.53,337.87,0
2,18,16,0,165.17,222.2,338.27,0
2,18,17,45,147.35,248.13,341.47,0
2,18,18,0,141.67,244.07,343.87,0
2,18,19,45,149.08,242,379.4,0
2,18,20,15,145.56,245.2,382.27,0
2,18,20,45,137.98,237.07,380.13,0
2,18,21,30,131.76,222.4,376.93,0
2,18,22,15,209.29,222.13,376.27,0
2,19,2,15,342.66,224.8,342.33,0
2,19,3,15,355.71,221.8,315.93,0
2,19,4,45,354.83,220.6,286,0
2,19,5,0,358.26,222.07,281.93,0
2,19,7,0,106.32,237.8,106.87,0
2,19,7,15,105.7,217.53,105.73,0
2,19,7,30,105.11,225.4,104.8,0
2,19,9,30,102.86,249.2,103,0
2,19,10,30,103.57,232.8,104.2,0
2,19,16,15,161.92,215.53,379.93,0
2,19,16,30,169.66,215.33,378.13,0
2,19,16,45,166.2,214.6,377.6,0
2,19,17,45,87.97,228.27,380.47,0
2,19,20,45,162.38,231.93,375.53,0
2,19,21,0,183.76,231.8,377.07,0
2,19,22,45,174.21,224.67,330.67,0
2,20,0,30,327.87,217.07,306.53,0
2,20,1,15,325.51,214.27,286.27,0
2,20,3,0,330.25,224.87,354.2,0
2,20,3,45,294.83,238.47,157.6,0
2,20,5,15,299.67,226.87,267.13,0
2,20,5,30,304.16,230.2,266.33,0
2,20,6,45,134.82,245.53,135.27,0
2,20,9,0,136.88,257.53,136.87,0
2,20,11,15,135.28,207.27,135.8,0
2,20,12,15,135.41,206.07,135.87,0
2,20,12,30,137.28,201.13,137.47,0
2,20,12,45,144.5,207.8,204.2,0
2,20,13,0,131.98,214,370.47,0
2,20,14,45,118.13,221.27,378.4,0
2,20,15,45,117.4,224,376.13,0
2,20,16,45,149.9,220,375.33,0
2,20,18,30,152.41,224.4,321.67,0
2,21,2,0,380.68,240.13,317.67,0
2,21,2,15,380.86,234.07,273.27,0
2,21,4,15,392.09,208.2,244.53,0
2,21,5,45,233.4,252.8,281.87,0
2,21,6,0,194.36,253.27,196.33,0
2,21,6,15,230.96,259.53,196.47,0
2,21,7,0,98.27,241.67,98.6,0
2,21,7,30,98.28,227.87,98.47,0
2,21,7,45,98.85,214.53,99.2,0
2,21,8,0,98.63,218.27,99,0
2,21,9,30,99.31,218.93,99.47,0
2,21,10,15,185.28,222.13,379.87,0
2,21,12,0,159.01,226.2,376.4,0
2,21,13,0,144.43,217.67,377.13,0
2,21,15,15,134.03,223.4,375.67,0
2,21,16,15,146.45,219.07,377.13,0
2,21,18,0,121.72,238.47,122.53,0
2,21,20,0,96.03,242.13,97.13,0
2,21,21,0,181.25,223.27,379.8,0
2,21,21,15,191.71,221.47,378.73,0
2,21,22,30,177.88,217,375.87,0
2,21,23,45,396.53,221.87,200.87,0
2,22,0,15,399.56,222.07,201,0
2,22,1,45,384.37,216.6,200.6,0
2,22,3,0,360.11,206.33,340.2,0
2,22,4,30,361.99,207.53,337.13,0
2,22,5,15,365.63,214.4,340.27,0
2,22,6,45,192.26,246.13,350.73,0
2,22,7,30,167.79,246.4,361.47,0
2,22,9,15,144.29,219.4,363.33,0
2,22,9,45,86.5,220.4,372.07,0
2,22,10,0,159.98,216.53,376.8,0
2,22,15,30,148.04,227.8,361.47,0
2,22,17,45,79.83,226.27,80.33,0
2,22,19,30,86.74,242.13,87.4,0
2,22,20,0,132.37,242.87,111.8,0
2,22,21,0,147.95,240.67,377.6,0
2,22,21,45,166.61,240.27,374.47,0
2,22,22,0,153.44,232,375.27,0
2,22,22,15,175.33,229.33,372.87,0
2,22,23,45,389.37,224.67,258.33,0
2,23,0,0,410.35,227.4,256.73,0
2,23,1,15,405.54,229.93,259.33,0
2,23,3,0,407.63,238.47,257.33,0
2,23,4,0,412.34,241,258.2,0
2,23,4,45,412.87,232.93,254.6,0
2,23,6,45,159.33,284.47,320.93,0
2,23,7,45,79.02,233.33,79.13,0
2,23,9,0,104.37,237.53,255.07,0
2,23,9,15,117.89,241.8,378.27,0
2,23,10,0,129.64,243.2,376.73,0
2,23,14,15,158.95,225.27,376.13,0
2,23,15,15,192.88,219.67,377.53,0
2,23,16,45,104.14,260,104.6,0
2,23,17,45,104.9,264.53,105.87,0
2,23,19,15,102.64,247.2,103.27,0
2,23,22,0,170.6,223.07,375.2,0
2,23,22,15,167.29,218.4,375.53,0
2,23,22,45,154.5,213.47,375.33,0
2,23,23,30,395.13,209.07,335.8,0
2,23,23,45,379.16,214.6,261.87,0
2,24,0,0,392.64,215.13,261.07,0
2,24,4,0,387.72,260,247.4,0
2,24,5,0,381.11,255.13,358.4,0
2,24,5,15,386.87,254,358.73,0
2,24,5,30,342.81,259.2,362.6,0
2,24,6,30,146.42,267.6,376.33,0
2,24,7,15,67.42,232.13,67.73,0
2,24,7,30,66.65,231.07,67,0
2,24,9,0,66.52,225.93,66.8,0
2,24,9,15,65.55,230.6,66,0
2,24,9,30,66.1,230.6,66.33,0
2,24,10,15,67.7,230.13,68.4,0
2,24,11,15,181,239.53,378.4,0
2,24,11,30,171.87,244.2,377.33,0
2,24,11,45,165.05,240.4,375.93,0
2,24,12,15,162.04,239.8,376.47,0
2,24,13,0,163.42,240.67,374.73,0
2,24,13,15,161.49,242.13,375.13,0
2,24,18,0,108.66,265.47,109.2,0
2,24,18,30,109.09,264.87,109.87,0
2,24,18,45,109.4,263.33,109.73,0
2,24,21,0,190.73,232.27,378.27,0
2,24,21,45,181.26,228.33,376,0
2,24,22,15,167.22,225.8,373.67,0
2,25,1,15,387.87,235.13,258.93,0
2,25,1,30,384.52,232.8,257,0
2,25,2,0,388.37,234.07,258.8,0
2,25,2,45,393.18,232.67,254.47,0
2,25,3,0,401.98,237.13,256.07,0
2,25,3,15,390.05,231.07,254.33,0
2,25,3,45,369.44,229.73,298.93,0
2,25,5,30,362.66,231.4,299.13,0
2,25,7,45,44.65,234.13,45.53,0
2,25,9,15,43.23,245.93,43.8,0
2,25,9,30,43.06,250.13,43.8,0
2,25,12,30,151.8,251.4,376.53,0
2,25,13,0,159.38,257.27,376.67,0
2,25,14,0,137.56,242.6,375.87,0
2,25,15,30,175.74,237.53,373.6,0
2,25,16,30,132.27,252.07,105.73,0
2,25,21,0,149.76,212.8,380.13,0
2,25,21,30,177.24,222.6,375.07,0
2,25,22,30,194.52,226.27,375.93,0
2,26,1,30,381.4,238.67,252.73,0
2,26,2,0,369.93,234.87,278.53,0
2,26,2,45,371.76,237.47,196.67,0
2,26,3,0,381.67,238,198.27,0
2,26,5,0,367.21,243,322.6,0
2,26,6,0,91.35,247.93,309.67,0
2,26,6,30,150.22,246.93,331.53,0
2,26,7,0,86.37,220.73,53.67,0
2,26,8,15,48.17,248.2,48.6,0
2,26,8,30,48.03,248.27,48.33,0
2,26,11,0,153.97,244.4,366.27,0
2,26,13,0,172.61,238.2,365.27,0
2,26,15,30,188.68,237.6,335.07,0
2,26,16,30,184.99,241.4,286,0
2,26,17,30,79.88,253.2,79.93,0
2,26,18,45,78.58,259.07,79.33,0
2,26,19,15,78.29,258.87,79.33,0
2,26,19,45,166.89,257.87,76.33,0
2,26,20,45,199.59,261.93,137.67,0
2,26,21,0,197.38,261,138,0
2,26,21,15,193.65,250.73,84,0
2,27,2,45,362.38,241.6,270.67,0
2,27,5,0,348.72,232.67,328,0
2,27,5,45,186.86,243.33,179.6,0
2,27,6,15,83.55,260.33,84.2,0
2,27,6,30,83.29,259.53,83.87,0
2,27,6,45,84.11,258.2,84.73,0
2,27,10,0,153.92,220.33,376.47,0
2,27,10,30,144.77,220.93,375.13,0
2,27,11,0,110.78,219.6,374.73,0
2,27,12,15,101.91,240.67,376.47,0
2,27,16,0,150.88,236.07,369.4,0
2,27,17,0,270.9,387.90000000000003,555.105,1
2,27,18,45,200.82,248.2,201.27,0
2,27,19,30,199,248.53,199.13,0
2,27,21,45,203.07,217.4,377.13,0
2,27,23,30,371.76,257.93,366.93,0
2,28,1,45,578.73,355.90500000000003,438.29999999999995,1
2,28,3,45,372.12,235,269.67,0
2,28,4,15,385.18,237.87,271.27,0
2,28,6,45,83.06,260,83.53,0
2,28,7,0,78.48,265.53,79.13,0
2,28,10,30,111.52,233.4,377.73,0
2,28,12,15,140.44,256.27,377.87,0
2,28,12,30,138.75,252.6,376.13,0
2,28,13,30,218.92,255.93,376.53,0
2,28,14,30,92.08,252,352.47,0
2,28,14,45,95.41,253.53,353.07,0
2,28,16,15,236.47,249.53,378.8,0
2,28,17,0,188.37,261.6,189.4,0
2,28,20,0,219.11,223.33,381.6,0
2,28,20,15,222,223.27,381.93,0
2,28,20,45,213.42,220.8,380.6,0
2,28,21,0,172.39,224.2,306.07,0
2,28,22,30,131.18,212.07,374.4,0
2,28,22,45,127.54,212.67,374.93,0
2,28,23,45,383.59,218.47,219.67,0
3,1,0,30,414.53,212.47,220.47,0
3,1,1,0,396.99,213.67,215.93,0
3,1,1,15,391.97,226.73,217.33,0
3,1,3,0,368.02,250.07,313.33,0
3,1,3,30,348.97,252.13,311,0
3,1,5,0,354.18,250.67,284.4,0
3,1,6,0,189.25,256.07,372.13,0
3,1,9,15,25.54,293.27,26.33,0
3,1,10,30,157.87,241.4,376.87,0
3,1,12,15,177.45,240.87,376.07,0
3,1,14,30,212.99,252.87,259.73,0
3,1,14,45,220.72,254.73,258.87,0
3,1,18,0,116.25,243.87,116.87,0
3,1,18,15,116.06,246.67,116.47,0
3,1,18,45,116.21,248,117.2,0
3,1,21,15,191.31,229.07,301.8,0
3,1,23,45,396.1,259.4,295.73,0
3,2,2,45,393.51,261.47,222.53,0
3,2,3,0,391.66,261.6,223.47,0
3,2,4,15,412,257,265.47,0
3,2,4,45,418.76,244.53,242.27,0
3,2,5,0,399.01,239.27,237.67,0
3,2,5,15,391.36,235.73,235.4,0
3,2,5,30,364.54,236.93,237.33,0
3,2,7,45,144.3,246.13,379.6,0
3,2,10,15,145.83,252,376.73,0
3,2,11,15,136.19,238.53,376.93,0
3,2,13,45,144.37,239.93,376.27,0
3,2,14,15,223.3,239.93,373.6,0
3,2,15,15,212.15,238.93,268.53,0
3,2,16,15,205.78,236.53,273.07,0
3,2,16,30,217.3,239.2,274.13,0
3,2,17,45,138.1,259.33,138.53,0
3,2,19,45,135.83,243.67,136.33,0
3,2,20,30,205.65,213.6,296.6,0
3,2,21,0,205.66,215,219.8,0
3,2,21,30,190.94,212.8,350.07,0
3,2,22,15,160.12,206.07,378,0
3,3,0,15,383.7,238.27,269.53,0
3,3,0,45,368.46,234,266.93,0
3,3,1,30,362.73,237.47,267.27,0
3,3,4,15,295.54,303.73,364.2,0
3,3,4,45,306.28,298,356.6,0
3,3,6,30,54.99,260.93,55.07,0
3,3,7,0,52.59,243.07,53.07,0
3,3,7,15,53.45,246.27,53.73,0
3,3,10,0,118.47,215.87,380.6,0
3,3,11,0,137.73,217.27,380.33,0
3,3,11,30,122.65,220.93,378.53,0
3,3,12,45,104.65,217.07,378.93,0
3,3,13,15,104.11,217.2,376.87,0
3,3,13,45,102.35,232.93,377.4,0
3,3,14,0,97.58,231.07,377.33,0
3,3,14,30,126.35,232.73,378.07,0
3,3,19,0,161.78,263.67,162.73,0
3,3,19,15,161.35,261.4,161.6,0
3,3,19,30,160.5,264.47,161.27,0
3,3,20,15,211.3,241.93,207.07,0
3,3,20,30,207.01,239.4,206.67,0
3,3,21,0,190.56,210.33,380.47,0
3,3,22,0,183.57,206.33,375.2,0
3,4,1,15,413.06,202,271.6,0
3,4,5,30,314.41,228.73,321.27,0
3,4,6,0,210.75,230.27,358.13,0
3,4,9,45,97.12,216.07,381,0
3,4,10,0,125.53,220,378.07,0
3,4,10,15,134.63,220.07,376.87,0
3,4,11,0,104.47,217.07,376.27,0
3,4,12,30,98.64,231.47,380.47,0
3,4,13,0,128.12,232.4,378.8,0
3,4,14,30,206.54,229.4,380.33,0
3,4,14,45,220.42,233.93,376.73,0
3,4,15,15,272.295,344.70000000000005,564.1949999999999,1
3,4,16,30,185.92,229.4,373.2,0
3,4,16,45,188.21,229.27,374.47,0
3,4,17,15,148.69,249.4,140.6,0
3,4,17,30,150.67,250.6,151.6,0
3,4,19,0,149.2,214.4,150.33,0
3,4,19,45,148.15,219.2,148.67,0
3,4,21,15,132.75,184.87,377,0
3,4,22,15,153.42,201.27,373.47,0
3,4,23,15,380.27,220.67,329.4,0
3,4,23,45,362.8,218.4,289.33,0
3,5,0,0,367.78,224.27,289.13,0
3,5,0,15,329.28,251.73,226.27,0
3,5,0,45,331.15,249.13,212.53,0
3,5,1,45,320.04,237.2,298.93,0
3,5,2,0,314.11,239.27,300.93,0
3,5,4,30,299.86,231.6,324.67,0
3,5,6,0,117.8,240.13,166.53,0
3,5,9,0,95.1,228.07,323.87,0
3,5,11,0,98.08,226.53,196.73,0
3,5,12,30,160.7,237.07,374.4,0
3,5,13,15,126.33,234.27,374.27,0
3,5,13,45,128.59,230.6,373,0
3,5,14,30,129.84,232.67,374.2,0
3,5,14,45,186.48,229.8,374.4,0
3,5,16,0,117.42,221,116.27,0
3,5,16,30,128.58,224.2,129.33,0
3,5,19,0,128.74,234,128.93,0
3,5,19,30,127.89,236.27,127.73,0
3,5,20,15,194.49,218.73,381.07,0
3,5,23,45,380.87,205.93,298.4,0
3,6,0,15,363.74,242.93,292.4,0
3,6,1,30,352.67,238.13,251.67,0
3,6,6,15,112.87,241.4,358.33,0
3,6,8,15,83.84,228.27,197.87,0
3,6,10,0,82.82,218.67,144.73,0
3,6,10,15,128.43,218.6,144.53,0
3,6,12,30,96.09,251.53,328.13,0
3,6,13,0,94.92,256.67,369.4,0
3,6,13,30,94.1,256.47,373.27,0
3,6,13,45,96.76,254.33,371.2,0
3,6,14,15,134.22,379.605,557.205,1
3,6,15,0,79.04,247.13,370.07,0
3,6,15,30,73.91,243.93,371.33,0
3,6,16,0,97.19,210.87,371.07,0
3,6,19,0,186.99,258.2,116.67,0
3,6,19,15,183.27,261.67,118.87,0
3,6,20,0,188.47,260.4,117.8,0
3,6,20,45,184.62,240.67,287.07,0
3,6,23,0,372.22,223.47,298.33,0
3,6,23,15,383.22,218.47,297.13,0
3,6,23,30,372.35,218.93,292.13,0
3,7,0,0,394.58,213.73,289.73,0
3,7,0,30,401.29,222.27,288.2,0
3,7,3,0,421.29,245.93,282.93,0
3,7,4,15,364.94,245.53,281.87,0
3,7,5,15,395.37,242.2,253.47,0
3,7,6,30,82.04,268.2,78.87,0
3,7,6,45,79.54,268.2,79.93,0
3,7,7,0,79.13,269.8,79,0
3,7,8,30,76.32,210.27,77,0
3,7,8,45,90.24,210.2,90.8,0
3,7,10,0,102.06,220.07,102.13,0
3,7,11,30,103.8,220.07,103.73,0
3,7,13,45,141.89,235.07,335,0
3,7,16,30,160.19,228.4,372.07,0
3,7,16,45,158.11,227.07,370.93,0
3,7,17,45,40.23,230.07,40.53,0
3,7,18,45,40.96,229.33,41.53,0
3,7,19,15,40.82,228.67,41.33,0
3,7,19,30,40.39,227.8,40.53,0
3,7,19,45,39.98,237.53,40.6,0
3,7,20,0,67.83,223.4,154.2,0
3,7,20,15,186.83,214.8,378.2,0
3,7,23,45,310.23,259.27,358.27,0
3,8,0,30,316.18,260.33,303.07,0
3,8,5,15,322.73,229.47,332.53,0
3,8,8,0,103.49,230.87,103.87,0
3,8,8,30,101.79,230.73,102.47,0
3,8,8,45,102.26,235.93,103.13,0
3,8,9,0,124.94,217.53,186.07,0
3,8,10,45,198.97,206.13,287.73,0
3,8,11,45,198.74,207.73,288,0
3,8,13,30,225.21,263.53,374.73,0
3,8,14,30,179.5,264,369.4,0
3,8,16,0,110.54,262.93,368.53,0
3,8,16,45,140.72,257.93,356.87,0
3,8,17,30,43.18,276,44,0
3,8,19,15,43.28,260.93,43.93,0
3,8,21,0,102.02,246.27,300,0
3,8,22,0,163.92,240.93,328.53,0
3,8,22,15,142.94,242.2,296.27,0
3,9,0,15,341.71,255.93,289,0
3,9,0,30,334.13,254.53,302.4,0
3,9,1,0,375.51,249.67,295.4,0
3,9,1,30,332.82,252.13,289.67,0
3,9,6,30,97.24,276.87,96.73,0
3,9,8,15,94.74,239.33,95.13,0
3,9,8,30,98.08,265.6,98.4,0
3,9,8,45,96.19,268.53,96.33,0
3,9,9,0,165.87,251.53,204.2,0
3,9,9,30,230.98,244.87,332.73,0
3,9,10,30,229.37,245.33,257.8,0
3,9,11,0,227.92,246.87,258,0
3,9,11,45,234.49,245.13,261.53,0
3,9,13,30,218.16,244.8,260.73,0
3,9,13,45,219.57,247.13,263,0
3,9,14,30,223.07,245.07,261.8,0
3,9,15,15,167.08,241.4,362.07,0
3,9,17,15,32.6,247.2,120.2,0
3,9,17,30,62.86,254.33,63.33,0
3,9,20,45,61.43,241.93,62.07,0
3,9,21,30,179.95,236.13,374.4,0
3,10,4,15,230.35,232.6,356.93,0
3,10,6,0,115.49,248.4,227.87,0
3,10,6,15,107.15,270.8,107.93,0
3,10,7,15,109.83,270.53,109.47,0
3,10,8,15,106.16,235.53,107.73,0
3,10,8,30,106.64,234.93,108.33,0
3,10,8,45,107.78,235.73,109.33,0
3,10,9,30,118.86,238.33,107.67,0
3,10,11,15,221.16,231.4,280.2,0
3,10,12,15,184.14,230,314.8,0
3,10,13,15,101.61,228.4,350.93,0
3,10,13,30,114.58,231.13,358.73,0
3,10,13,45,215.61,230.13,378.67,0
3,10,14,0,235.26,228.87,376.53,0
3,10,14,15,234.17,228.93,374.87,0
3,10,15,15,207.54,229.07,372.33,0
3,10,15,30,198.11,227.87,371,0
3,10,18,0,30.76,243.33,31.93,0
3,10,18,45,30.76,248.47,31.53,0
3,10,19,0,30.64,246.8,31.73,0
3,10,23,15,358.42,231.87,365.73,0
3,11,1,0,368.67,254.87,292,0
3,11,1,45,353.38,247.2,289.13,0
3,11,2,45,492.51,364.90500000000003,424.5,1
3,11,3,15,338.71,246.13,287.27,0
3,11,4,0,353.69,246.93,290.2,0
3,11,5,0,345.48,229.53,300.93,0
3,11,5,30,348.38,236.93,275.8,0
3,11,6,15,130.66,236.07,345.67,0
3,11,9,30,127.97,231.8,132,0
3,11,9,45,132.74,231.53,133.2,0
3,11,12,30,217.63,233.07,112.07,0
3,11,13,15,232.04,247.13,9.13,0
3,11,13,45,233.07,245.53,2.87,0
3,11,15,0,231.97,240.53,2.93,0
3,11,15,15,206.7,238.67,35.27,0
3,11,16,45,149.17,236.13,153.33,0
3,11,18,45,33.78,236.53,34.47,0
3,11,19,30,33.96,235.87,34.6,0
3,11,19,45,33.73,243.93,34.27,0
3,11,21,30,33.73,237.8,34.93,0
3,11,23,30,351.51,241.13,326.13,0
3,12,1,30,334.34,236.87,289.53,0
3,12,2,15,328.6,226.27,342.67,0
3,12,2,30,323.73,223.33,339.33,0
