month,day,hour,min,n_px,n_p,truth
11,9,7,30,2.9,2.693,0
11,9,7,45,2.84,2.609,0
11,9,8,0,2.78,2.526,0
11,9,8,15,2.73,2.447,0
11,9,8,30,2.66,2.373,0
11,9,8,45,2.61,2.297,0
11,9,9,0,2.55,2.213,0
11,9,9,15,2.51,2.125,0
11,9,9,30,2.46,2.025,0
11,9,9,45,2.42,1.943,0
11,9,10,0,2.43,1.946,0
11,9,10,15,2.45,1.928,0
11,9,10,30,2.46,1.91,0
11,9,10,45,2.48,1.895,0
11,9,11,0,2.5,1.868,0
11,9,11,15,2.51,1.837,0
11,9,11,30,2.52,1.795,0
11,9,11,45,2.53,1.761,0
11,9,12,0,2.55,1.733,0
11,9,12,15,2.56,1.71,0
11,9,12,30,2.58,1.681,0
11,9,12,45,2.6,1.651,0
11,9,13,0,2.62,1.629,0
11,9,13,15,2.63,1.607,0
11,9,13,30,2.64,1.579,0
11,9,13,45,2.65,1.544,0
11,9,14,0,2.66,1.529,0
11,9,14,15,2.67,1.517,0
11,9,14,30,2.68,1.511,0
11,9,14,45,2.7,1.483,0
11,9,15,0,2.71,1.492,0
11,9,15,15,2.72,1.508,0
11,9,15,30,2.73,1.502,0
11,9,15,45,2.73,1.485,0
11,9,16,0,2.68,1.467,0
11,9,16,15,2.63,1.449,0
11,9,16,30,2.58,1.419,0
11,9,16,45,2.52,1.395,0
11,9,17,0,2.47,1.382,0
11,9,17,15,2.42,1.372,0
11,9,17,30,2.36,1.34,0
11,9,17,45,2.3,1.304,0
11,9,18,0,2.24,1.305,0
11,9,18,15,2.19,1.268,0
11,9,18,30,2.12,1.237,0
11,9,18,45,2.06,1.206,0
11,9,19,0,2,1.171,0
11,9,19,15,1.94,1.147,0
11,9,19,30,1.88,1.117,0
11,9,19,45,1.81,1.083,0
11,9,20,0,1.74,1.056,0
11,9,20,15,1.68,1.023,0
11,9,20,30,1.62,0.989,0
11,9,20,45,1.55,0.971,0
11,9,21,0,1.52,0.939,0
11,9,21,15,1.53,0.908,0
11,9,21,30,1.56,0.882,0
11,9,21,45,1.59,0.871,0
11,9,22,0,1.63,0.867,0
11,9,22,15,1.67,0.866,0
11,9,22,30,1.71,0.86,0
11,9,22,45,1.75,0.855,0
11,9,23,0,1.8,0.885,0
11,9,23,15,1.84,0.973,0
11,9,23,30,1.88,1.059,0
11,9,23,45,1.91,1.141,0
11,10,0,0,1.95,1.224,0
11,10,0,15,1.99,1.305,0
11,10,0,30,2.03,1.39,0
11,10,0,45,2.08,1.476,0
11,10,1,0,2.11,1.56,0
11,10,1,15,2.16,1.653,0
11,10,1,30,2.2,1.737,0
11,10,1,45,2.24,1.813,0
11,10,2,0,2.28,1.893,0
11,10,2,15,2.32,1.967,0
11,10,2,30,2.36,2.041,0
11,10,2,45,2.4,2.119,0
11,10,3,0,2.44,2.201,0
11,10,3,15,2.48,2.278,0
11,10,3,30,2.52,2.361,0
11,10,3,45,2.56,2.443,0
11,10,4,0,2.6,2.517,0
11,10,4,15,2.64,2.582,0
11,10,4,30,2.67,2.643,0
11,10,4,45,2.71,2.705,0
11,10,5,0,2.76,2.771,0
11,10,5,15,2.8,2.829,0
11,10,5,30,2.84,2.873,0
11,10,5,45,2.88,2.898,0
11,10,6,0,2.91,2.906,0
11,10,6,15,2.93,2.91,0
11,10,6,30,2.94,2.91,0
11,10,6,45,2.94,2.893,0
11,10,7,0,2.94,2.855,0
11,10,7,15,2.89,2.786,0
11,10,7,30,2.83,2.707,0
11,10,7,45,2.77,2.633,0
11,10,8,0,2.71,2.559,0
11,10,8,15,2.66,2.476,0
11,10,8,30,2.6,2.375,0
11,10,8,45,2.55,2.303,0
11,10,9,0,2.49,2.23,0
11,10,9,15,2.44,2.155,0
11,10,9,30,2.39,2.098,0
11,10,9,45,2.37,2.082,0
11,10,10,0,2.35,2.065,0
11,10,10,15,2.33,2.03,0
11,10,10,30,2.31,2.005,0
11,10,10,45,2.3,1.976,0
11,10,11,0,2.28,1.945,0
11,10,11,15,2.26,1.919,0
11,10,11,30,2.24,1.887,0
11,10,11,45,2.23,1.859,0
11,10,12,0,2.22,1.831,0
11,10,12,15,2.2,1.803,0
11,10,12,30,2.19,1.772,0
11,10,12,45,2.17,1.749,0
11,10,13,0,2.16,1.723,0
11,10,13,15,2.17,1.711,0
11,10,13,30,2.18,1.702,0
11,10,13,45,2.21,1.694,0
11,10,14,0,2.22,1.677,0
11,10,14,15,2.23,1.643,0
11,10,14,30,2.26,1.603,0
11,10,14,45,2.28,1.59,0
11,10,15,0,2.3,1.59,0
11,10,15,15,2.32,1.591,0
11,10,15,30,2.35,1.596,0
11,10,15,45,2.38,1.592,0
11,10,16,0,2.42,1.595,0
11,10,16,15,2.45,1.6,0
11,10,16,30,2.43,1.578,0
11,10,16,45,2.38,1.543,0
11,10,17,0,2.32,1.507,0
11,10,17,15,2.27,1.466,0
11,10,17,30,2.22,1.433,0
11,10,17,45,2.17,1.397,0
11,10,18,0,2.11,1.357,0
11,10,18,15,2.06,1.31,0
11,10,18,30,2.01,1.261,0
11,10,18,45,1.95,1.211,0
11,10,19,0,1.89,1.161,0
11,10,19,15,1.84,1.103,0
11,10,19,30,1.78,1.051,0
11,10,19,45,1.72,1,0
11,10,20,0,1.67,0.949,0
11,10,20,15,1.62,0.892,0
11,10,20,30,1.56,0.845,0
11,10,20,45,1.52,0.839,0
11,10,21,0,1.52,0.836,0
11,10,21,15,1.53,0.833,0
11,10,21,30,1.54,0.839,0
11,10,21,45,1.56,0.839,0
11,10,22,0,1.59,0.833,0
11,10,22,15,1.63,0.829,0
11,10,22,30,1.67,0.825,0
11,10,22,45,1.71,0.82,0
11,10,23,0,1.76,0.841,0
11,10,23,15,1.81,0.926,0
11,10,23,30,1.87,1.019,0
11,10,23,45,1.91,1.107,0
11,11,0,0,1.93,1.193,0
11,11,0,15,1.97,1.277,0
11,11,0,30,2,1.371,0
11,11,0,45,2.03,1.465,0
11,11,1,0,2.06,1.561,0
11,11,1,15,2.09,1.655,0
11,11,1,30,2.13,1.749,0
11,11,1,45,2.17,1.842,0
11,11,2,0,2.2,1.933,0
11,11,2,15,2.23,2.017,0
11,11,2,30,2.27,2.108,0
11,11,2,45,2.3,2.177,0
11,11,3,0,2.34,2.262,0
11,11,3,15,2.38,2.345,0
11,11,3,30,2.41,2.422,0
11,11,3,45,2.45,2.486,0
11,11,4,0,2.48,2.55,0
11,11,4,15,2.52,2.615,0
11,11,4,30,2.56,2.673,0
11,11,4,45,2.61,2.734,0
11,11,5,0,2.64,2.793,0
11,11,5,15,2.68,2.841,0
11,11,5,30,2.71,2.892,0
11,11,5,45,2.75,2.933,0
11,11,6,0,2.77,2.939,0
11,11,6,15,2.78,2.943,0
11,11,6,30,2.76,2.907,0
11,11,6,45,2.71,2.842,0
11,11,7,0,2.66,2.772,0
11,11,7,15,2.61,2.703,0
11,11,7,30,2.55,2.637,0
11,11,7,45,2.49,2.574,0
11,11,8,0,2.43,2.503,0
11,11,8,15,2.38,2.433,0
11,11,8,30,2.32,2.368,0
11,11,8,45,2.27,2.299,0
11,11,9,0,2.22,2.234,0
11,11,9,15,2.17,2.181,0
11,11,9,30,2.14,2.141,0
11,11,9,45,2.14,2.097,0
11,11,10,0,2.14,2.063,0
11,11,10,15,2.14,2.021,0
