month,day,hour,min,i_f,p_f,truth
3,3,14,45,227.33,32.47,0
3,3,15,0,232.8,32.11,0
3,3,15,15,229.6,32.34,0
3,3,15,30,225.13,32.68,0
3,3,15,45,226.67,32.54,0
3,3,16,0,230.93,32.27,0
3,3,16,15,227.13,32.53,0
3,3,16,30,228.33,32.48,0
3,3,16,45,227,32.56,0
3,3,17,0,240.6,31.54,0
3,3,17,15,251.67,30.75,0
3,3,17,30,254.8,30.46,0
3,3,17,45,255,30.44,0
3,3,18,0,259.73,30.02,0
3,3,18,15,261.6,29.9,0
3,3,18,30,262.67,29.77,0
3,3,18,45,258.4,30.07,0
3,3,19,0,263.67,29.66,0
3,3,19,15,261.4,29.56,0
3,3,19,30,264.47,29.42,0
3,3,19,45,264,29.55,0
3,3,20,0,254.2,30.27,0
3,3,20,15,241.93,31.19,0
3,3,20,30,239.4,31.27,0
3,3,20,45,211.2,31.59,0
3,3,21,0,210.33,31.67,0
3,3,21,15,211.73,31.63,0
3,3,21,30,206.47,31.95,0
3,3,21,45,210.2,31.76,0
3,3,22,0,206.33,32.03,0
3,3,22,15,206.6,32.03,0
3,3,22,30,201.53,32.39,0
3,3,22,45,205.53,32.17,0
3,3,23,0,204.53,32.2,0
3,3,23,15,207.2,32.07,0
3,3,23,30,204.67,32.29,0
3,3,23,45,203.8,32.37,0
3,4,0,0,202.47,32.5,0
3,4,0,15,204.93,32.35,0
3,4,0,30,200.8,32.66,0
3,4,0,45,196.13,32.97,0
3,4,1,0,202.2,32.59,0
3,4,1,15,202,32.62,0
3,4,1,30,263.73,32.84,0
3,4,1,45,288.47,33.24,0
3,4,2,0,292,32.97,0
3,4,2,15,282.47,32.69,0
3,4,2,30,246.87,32.84,0
3,4,2,45,246.33,32.88,0
3,4,3,0,238.87,33.41,0
3,4,3,15,242.53,33.14,0
3,4,3,30,241.47,33.2,0
3,4,3,45,239.53,33.37,0
3,4,4,0,241.47,33.22,0
3,4,4,15,242.6,33.13,0
3,4,4,30,232.2,33.39,0
3,4,4,45,228.53,33.19,0
3,4,5,0,229.93,33.09,0
3,4,5,15,229.67,33.11,0
3,4,5,30,228.73,33.18,0
3,4,5,45,232,32.84,0
3,4,6,0,230.27,32.7,0
3,4,6,15,234.53,32.72,0
3,4,6,30,234.93,32.73,0
3,4,6,45,244.47,31.96,0
3,4,7,0,258.93,30.76,0
3,4,7,15,239.27,30.58,0
3,4,7,30,237.13,30.66,0
3,4,7,45,238.6,30.63,0
3,4,8,0,237,30.69,0
3,4,8,15,236.47,30.75,0
3,4,8,30,237.87,30.65,0
3,4,8,45,237.13,30.68,0
3,4,9,0,239.67,30.5,0
3,4,9,15,235,30.83,0
3,4,9,30,215.47,32.21,0
3,4,9,45,216.07,32.14,0
3,4,10,0,220,31.89,0
3,4,10,15,220.07,31.92,0
3,4,10,30,219.33,31.96,0
3,4,10,45,217.53,32.08,0
3,4,11,0,217.07,32.16,0
3,4,11,15,215.8,32.2,0
3,4,11,30,222,32.18,0
3,4,11,45,235.2,31.83,0
3,4,12,0,230.47,32.13,0
3,4,12,15,230.87,32.14,0
3,4,12,30,231.47,32.11,0
3,4,12,45,233.73,31.97,0
3,4,13,0,232.4,32.05,0
3,4,13,15,231.27,32.11,0
3,4,13,30,228.4,32.29,0
3,4,13,45,228.87,32.29,0
3,4,14,0,232.33,32.05,0
3,4,14,15,231.13,32.12,0
3,4,14,30,229.4,32.2,0
3,4,14,45,233.93,31.93,0
3,4,15,0,230.2,32.2,0
3,4,15,15,229.8,32.22,0
3,4,15,30,227.67,32.35,0
3,4,15,45,225.6,32.5,0
3,4,16,0,226.6,32.43,0
3,4,16,15,228.93,32.26,0
3,4,16,30,229.4,32.26,0
3,4,16,45,229.27,32.23,0
3,4,17,0,237.27,31.65,0
3,4,17,15,249.4,30.74,0
3,4,17,30,250.6,30.63,0
3,4,17,45,250.27,30.62,0
3,4,18,0,250.93,30.55,0
3,4,18,15,256,30.18,0
3,4,18,30,248.13,30.1,0
3,4,18,45,214.73,29.68,0
3,4,19,0,214.4,29.75,0
3,4,19,15,215.67,29.6,0
3,4,19,30,212.33,29.6,0
3,4,19,45,219.2,29.45,0
3,4,20,0,202.07,30.55,0
3,4,20,15,188.47,31.48,0
3,4,20,30,187.47,31.56,0
3,4,20,45,187.2,31.65,0
3,4,21,0,189.6,31.52,0
3,4,21,15,184.87,31.84,0
3,4,21,30,187.87,31.69,0
3,4,21,45,188.87,31.66,0
3,4,22,0,183.27,32.02,0
3,4,22,15,201.27,32.29,0
3,4,22,30,220.6,32.29,0
3,4,22,45,220.8,32.28,0
3,4,23,0,221.87,32.19,0
3,4,23,15,220.67,32.27,0
3,4,23,30,216.07,32.6,0
3,4,23,45,218.4,32.5,0
3,5,0,0,224.27,32.74,0
3,5,0,15,251.73,32.67,0
3,5,0,30,250.53,32.74,0
3,5,0,45,249.13,32.82,0
3,5,1,0,243.47,33.25,0
3,5,1,15,242.87,33.29,0
3,5,1,30,243.8,33.22,0
3,5,1,45,237.2,33.68,0
3,5,2,0,239.27,33.54,0
3,5,2,15,240.53,33.44,0
3,5,2,30,235.07,33.81,0
3,5,2,45,237.27,33.65,0
3,5,3,0,236,33.75,0
3,5,3,15,231.27,34.1,0
3,5,3,30,233.87,33.89,0
3,5,3,45,232.6,33.98,0
3,5,4,0,233.8,33.89,0
3,5,4,15,232.6,33.95,0
3,5,4,30,231.6,34.04,0
3,5,4,45,228.87,34.22,0
3,5,5,0,231.27,34.05,0
3,5,5,15,229.27,34.18,0
3,5,5,30,233.27,33.91,0
3,5,5,45,228.13,34.07,0
3,5,6,0,240.13,33.25,0
3,5,6,15,224.87,32.8,0
3,5,6,30,228.2,32.48,0
3,5,6,45,229.2,32.41,0
3,5,7,0,232.67,32.14,0
3,5,7,15,241.67,31.44,0
3,5,7,30,242.8,31.28,0
3,5,7,45,245.6,30.79,0
3,5,8,0,249,30.53,0
3,5,8,15,234.6,31.59,0
3,5,8,30,237.6,31.4,0
3,5,8,45,233.87,31.67,0
3,5,9,0,228.07,32.05,0
3,5,9,15,232.87,32.03,0
3,5,9,30,238.4,31.93,0
3,5,9,45,240.87,31.73,0
3,5,10,0,235.93,31.95,0
3,5,10,15,221.13,32.12,0
3,5,10,30,229.13,31.57,0
3,5,10,45,228,31.66,0
3,5,11,0,226.53,31.76,0
3,5,11,15,224.47,31.9,0
3,5,11,30,235.2,32.22,0
3,5,11,45,245.6,32.26,0
3,5,12,0,247,32.12,0
3,5,12,15,244.07,32.36,0
3,5,12,30,237.07,32.21,0
3,5,12,45,233.47,32.23,0
3,5,13,0,234.6,32.12,0
3,5,13,15,234.27,32.16,0
3,5,13,30,234.47,32.14,0
3,5,13,45,230.6,32.41,0
3,5,14,0,234.73,32.07,0
3,5,14,15,235.33,32.07,0
3,5,14,30,232.67,32.25,0
3,5,14,45,229.8,32.22,0
3,5,15,0,227.93,32.18,0
3,5,15,15,220.07,31.98,0
3,5,15,30,213.4,32.23,0
3,5,15,45,212.47,32.31,0
3,5,16,0,221,31.71,0
3,5,16,15,230,31.08,0
3,5,16,30,224.2,30.96,0
3,5,16,45,227.53,30.75,0
3,5,17,0,227.53,30.7,0
3,5,17,15,231.4,30.53,0
3,5,17,30,231.13,30.52,0
3,5,17,45,228.4,30.69,0
3,5,18,0,233.07,30.39,0
3,5,18,15,233.07,30.39,0
3,5,18,30,235.6,30.2,0
3,5,18,45,237.73,30.01,0
3,5,19,0,234,30.3,0
3,5,19,15,230.93,30.35,0
3,5,19,30,236.27,30.05,0
3,5,19,45,236.73,30.14,0
3,5,20,0,227.2,30.8,0
3,5,20,15,218.73,31.41,0
3,5,20,30,211.47,31.85,0
3,5,20,45,213.4,31.77,0
3,5,21,0,214.2,31.68,0
3,5,21,15,211.53,31.89,0
3,5,21,30,215.07,31.69,0
3,5,21,45,213.6,31.77,0
3,5,22,0,211,32,0
3,5,22,15,211.67,31.96,0
3,5,22,30,213.47,31.82,0
3,5,22,45,208,32.22,0
3,5,23,0,211.47,32.01,0
3,5,23,15,208.73,32.22,0
3,5,23,30,208.33,32.27,0
3,5,23,45,205.93,32.44,0
3,6,0,0,205.6,32.51,0
3,6,0,15,242.93,32.63,0
3,6,0,30,237.67,33.01,0
3,6,0,45,237.53,33,0
3,6,1,0,238.53,32.94,0
3,6,1,15,236.47,33.09,0
3,6,1,30,238.13,32.93,0
3,6,1,45,233.93,33.29,0
3,6,2,0,233.47,33.28,0
3,6,2,15,233.4,33.27,0
3,6,2,30,230.87,33.45,0
3,6,2,45,234.73,33.18,0
3,6,3,0,228.33,33.63,0
3,6,3,15,228.27,33.6,0
3,6,3,30,231.67,33.41,0
3,6,3,45,229.33,33.58,0
3,6,4,0,227.2,33.71,0
3,6,4,15,225.33,33.87,0
3,6,4,30,227.8,33.69,0
3,6,4,45,220.93,34.19,0
3,6,5,0,221.87,34.12,0
3,6,5,15,219.53,34.24,0
3,6,5,30,218.87,34.33,0
3,6,5,45,220.53,34.1,0
3,6,6,0,227.47,34.14,0
3,6,6,15,241.4,34.39,0
3,6,6,30,254,33.4,0
3,6,6,45,253.13,33.44,0
3,6,7,0,257,33.1,0
3,6,7,15,257.2,33.1,0
3,6,7,30,253.6,33.3,0
3,6,7,45,256.8,33.05,0
3,6,8,0,236.6,32.88,0
3,6,8,15,228.27,32.56,0
3,6,8,30,226.93,32.67,0
3,6,8,45,231.73,32.33,0
3,6,9,0,223.27,32.09,0
3,6,9,15,222.27,31.78,0
3,6,9,30,212.27,31.89,0
3,6,9,45,217.4,31.56,0
3,6,10,0,218.67,31.5,0
3,6,10,15,218.6,31.5,0
3,6,10,30,220.27,31.7,0
3,6,10,45,228.13,31.36,0
3,6,11,0,222.87,31.7,0
3,6,11,15,224.8,31.56,0
3,6,11,30,224.8,31.86,0
3,6,11,45,231.93,31.91,0
3,6,12,0,240.4,31.91,0
3,6,12,15,247.13,32.11,0
3,6,12,30,251.53,32.56,0
3,6,12,45,259.13,32.27,0
3,6,13,0,256.67,32.54,0
3,6,13,15,256.93,32.48,0
3,6,13,30,256.47,32.51,0
3,6,13,45,254.33,32.63,0
3,6,14,0,258.13,32.38,0
3,6,14,15,253.07,32.73,0
3,6,14,30,255.53,32.57,0
3,6,14,45,248.4,33.08,0
3,6,15,0,247.13,33.01,0
3,6,15,15,242.47,33.01,0
3,6,15,30,243.93,32.94,0
3,6,15,45,236.87,32.96,0
3,6,16,0,210.87,32.93,0
3,6,16,15,214,32.74,0
3,6,16,30,214.8,32.69,0
3,6,16,45,224.07,32.46,0
3,6,17,0,234.27,32.45,0
3,6,17,15,237.07,32.67,0
3,6,17,30,245.6,32.8,0
3,6,17,45,255.8,32.73,0
3,6,18,0,255.73,32.72,0
3,6,18,15,255.27,32.74,0
3,6,18,30,256.2,32.65,0
3,6,18,45,257.8,32.5,0
3,6,19,0,258.2,32.46,0
3,6,19,15,261.67,32,0
3,6,19,30,256.33,32.16,0
3,6,19,45,257.53,32.47,0
3,6,20,0,260.4,32.22,0
3,6,20,15,255.2,32.55,0
3,6,20,30,254.27,32.62,0
3,6,20,45,240.67,32.34,0
3,6,21,0,229.87,32.54,0
3,6,21,15,231.47,32.44,0
3,6,21,30,227.8,32.69,0
3,6,21,45,224.6,32.93,0
3,6,22,0,225.07,32.94,0
3,6,22,15,229.73,32.63,0
3,6,22,30,225.47,32.9,0
3,6,22,45,222.07,33.17,0
3,6,23,0,223.47,33.08,0
3,6,23,15,218.47,33.47,0
3,6,23,30,218.93,33.47,0
3,6,23,45,216.53,33.65,0
3,7,0,0,213.73,33.81,0
3,7,0,15,211.2,34,0
3,7,0,30,222.27,33.29,0
3,7,0,45,216.47,33.71,0
3,7,1,0,214.27,33.86,0
3,7,1,15,221.13,33.41,0
3,7,1,30,217.07,33.71,0
3,7,1,45,224,34.07,0
3,7,2,0,238.27,33.88,0
3,7,2,15,242.93,33.52,0
3,7,2,30,239.47,33.78,0
3,7,2,45,233.4,34.25,0
3,7,3,0,245.93,34.1,0
3,7,3,15,245.8,34.12,0
3,7,3,30,247.13,34.02,0
3,7,3,45,245.07,34.19,0
3,7,4,0,245.67,34.14,0
3,7,4,15,245.53,34.16,0
3,7,4,30,244.73,34.22,0
3,7,4,45,244.6,34.23,0
3,7,5,0,245.67,34.12,0
3,7,5,15,242.2,34.35,0
3,7,5,30,245.07,34.13,0
3,7,5,45,241.47,34.15,0
3,7,6,0,242.33,33.9,0
3,7,6,15,250.87,33.63,0
3,7,6,30,268.2,32.26,0
3,7,6,45,268.2,32.21,0
3,7,7,0,269.8,32.06,0
3,7,7,15,276.47,31.52,0
3,7,7,30,238.8,31.18,0
3,7,7,45,207.8,31.24,0
3,7,8,0,209.33,31.18,0
3,7,8,15,209.87,31.19,0
3,7,8,30,210.27,31.2,0
3,7,8,45,210.2,31.21,0
3,7,9,0,212.4,31.05,0
3,7,9,15,212.73,31.03,0
3,7,9,30,219.8,30.61,0
3,7,9,45,218.67,30.71,0
3,7,10,0,220.07,30.63,0
3,7,10,15,217.6,30.79,0
3,7,10,30,217.4,30.77,0
3,7,10,45,215.6,30.93,0
3,7,11,0,223.13,30.44,0
3,7,11,15,220.07,30.65,0
3,7,11,30,220.07,30.69,0
3,7,11,45,220.2,30.97,0
3,7,12,0,241.93,31.82,0
3,7,12,15,236.07,32.27,0
3,7,12,30,233.27,32.45,0
3,7,12,45,236.27,32.26,0
3,7,13,0,234.53,32.33,0
3,7,13,15,236.4,32.22,0
3,7,13,30,231.2,32.59,0
3,7,13,45,235.07,32.29,0
3,7,14,0,230.4,32.64,0
3,7,14,15,236.2,32.22,0
3,7,14,30,234.53,32.33,0
3,7,14,45,233.6,32.41,0
3,7,15,0,233.2,32.44,0
3,7,15,15,229.4,32.69,0
3,7,15,30,230.53,32.61,0
3,7,15,45,232.73,32.48,0
3,7,16,0,231.73,32.55,0
3,7,16,15,228.67,32.78,0
3,7,16,30,228.4,32.8,0
3,7,16,45,227.07,32.88,0
3,7,17,0,233.47,32.41,0
3,7,17,15,239.47,31.99,0
3,7,17,30,240.6,31.86,0
3,7,17,45,230.07,31.45,0
3,7,18,0,222.13,31.44,0
3,7,18,15,224,31.31,0
3,7,18,30,225.67,31.19,0
3,7,18,45,229.33,30.95,0
3,7,19,0,231.2,30.8,0
3,7,19,15,228.67,30.77,0
3,7,19,30,227.8,30.63,0
3,7,19,45,237.53,30.33,0
3,7,20,0,223.4,31.29,0
3,7,20,15,214.8,31.95,0
3,7,20,30,218.07,31.78,0
3,7,20,45,214.67,31.99,0
3,7,21,0,214.47,32.03,0
3,7,21,15,214.13,32.08,0
3,7,21,30,212.93,32.14,0
3,7,21,45,206.93,32.56,0
3,7,22,0,209.2,32.44,0
3,7,22,15,257.47,32.87,0
3,7,22,30,263.47,32.85,0
3,7,22,45,258.8,33.24,0
3,7,23,0,264.4,33.41,0
3,7,23,15,261.67,33.85,0
3,7,23,30,262.33,33.78,0
3,7,23,45,259.27,34.05,0
3,8,0,0,257.47,34.14,0
3,8,0,15,263.47,33.63,0
3,8,0,30,260.33,33.86,0
3,8,0,45,257.6,34.06,0
3,8,1,0,257,34.11,0
3,8,1,15,256.93,34.07,0
3,8,1,30,252.87,34.35,0
3,8,1,45,256.47,34.05,0
3,8,2,0,259.53,33.8,0
3,8,2,15,243.07,34.38,0
3,8,2,30,227.47,34.2,0
3,8,2,45,225.73,34.33,0
3,8,3,0,223.87,34.49,0
3,8,3,15,224.07,34.48,0
3,8,3,30,226.13,34.35,0
3,8,3,45,225.53,34.43,0
3,8,4,0,228.93,34.16,0
3,8,4,15,226.47,34.33,0
3,8,4,30,226,34.37,0
3,8,4,45,225.87,34.37,0
3,8,5,0,227.67,34.25,0
3,8,5,15,229.47,34.13,0
3,8,5,30,234.2,33.78,0
3,8,5,45,236.73,33.57,0
3,8,6,0,236.07,33.6,0
3,8,6,15,238.53,33.45,0
3,8,6,30,244.53,32.99,0
3,8,6,45,268.53,31.12,0
3,8,7,0,259.27,30.78,0
3,8,7,15,236.33,30.2,0
3,8,7,30,236.67,30.14,0
3,8,7,45,231.87,30.48,0
3,8,8,0,230.87,30.53,0
3,8,8,15,233.47,30.39,0
3,8,8,30,230.73,30.56,0
3,8,8,45,235.93,30.19,0
3,8,9,0,217.53,31.46,0
3,8,9,15,201.27,32.58,0
3,8,9,30,202,32.55,0
3,8,9,45,204.2,32.48,0
3,8,10,0,201.53,32.63,0
3,8,10,15,204.4,32.5,0
3,8,10,30,204.07,32.55,0
3,8,10,45,206.13,32.44,0
3,8,11,0,206,32.48,0
3,8,11,15,203.8,32.62,0
3,8,11,30,206.6,32.52,0
3,8,11,45,207.73,32.52,0
3,8,12,0,206.33,32.61,0
3,8,12,15,211.47,32.33,0
3,8,12,30,210.4,32.39,0
3,8,12,45,210.13,32.41,0
3,8,13,0,219.87,32.31,0
3,8,13,15,263.13,32.67,0
3,8,13,30,263.53,32.9,0
3,8,13,45,268,32.55,0
3,8,14,0,266.87,32.66,0
3,8,14,15,267.53,32.61,0
3,8,14,30,264,32.86,0
3,8,14,45,264.27,32.82,0
3,8,15,0,261.4,33.01,0
3,8,15,15,266.2,32.66,0
3,8,15,30,263.27,32.84,0
3,8,15,45,258.73,33.18,0
3,8,16,0,262.93,32.82,0
3,8,16,15,257.87,33.27,0
3,8,16,30,259.8,33.09,0
3,8,16,45,257.93,33.21,0
3,8,17,0,272.73,32.02,0
3,8,17,15,271,32.11,0
3,8,17,30,276,31.71,0
3,8,17,45,272.2,31.99,0
3,8,18,0,277.2,31.59,0
3,8,18,15,274.47,31.81,0
3,8,18,30,273,31.32,0
3,8,18,45,256.6,31.37,0
3,8,19,0,262.67,30.93,0
3,8,19,15,260.93,31.05,0
3,8,19,30,264.67,30.76,0
3,8,19,45,263.67,30.8,0
3,8,20,0,264.4,30.73,0
3,8,20,15,262.33,30.88,0
3,8,20,30,263,30.8,0
3,8,20,45,263.27,30.86,0
3,8,21,0,246.27,32.17,0
3,8,21,15,246.53,32.14,0
3,8,21,30,240.6,32.6,0
3,8,21,45,245.67,32.28,0
3,8,22,0,240.93,32.61,0
3,8,22,15,242.2,32.54,0
3,8,22,30,237.8,32.86,0
3,8,22,45,236.2,33.03,0
3,8,23,0,237.53,33.46,0
3,8,23,15,244.47,33.33,0
3,8,23,30,244.4,33.36,0
3,8,23,45,239.53,33.76,0
3,9,0,0,242.47,33.63,0
3,9,0,15,255.93,33.36,0
3,9,0,30,254.53,33.46,0
3,9,0,45,249.6,33.86,0
3,9,1,0,249.67,33.88,0
3,9,1,15,252.2,33.65,0
3,9,1,30,252.13,33.64,0
3,9,1,45,246.4,34.14,0
3,9,2,0,245.27,34.23,0
3,9,2,15,247.33,34.1,0
3,9,2,30,248.07,34.01,0
3,9,2,45,248.6,33.95,0
3,9,3,0,245.6,34.18,0
3,9,3,15,248.87,33.95,0
3,9,3,30,245.07,34.27,0
3,9,3,45,244.27,34.36,0
3,9,4,0,248.33,34.03,0
3,9,4,15,248.93,33.99,0
3,9,4,30,245.27,34.26,0
3,9,4,45,247.67,34.07,0
3,9,5,0,248.93,33.96,0
3,9,5,15,244.53,34.29,0
3,9,5,30,251.87,33.69,0
3,9,5,45,249.73,33.66,0
3,9,6,0,252.67,33.21,0
3,9,6,15,274.47,31.86,0
3,9,6,30,276.87,31.67,0
3,9,6,45,271.73,30.9,0
3,9,7,0,268.67,30.52,0
3,9,7,15,269.47,30.41,0
3,9,7,30,270.4,30.33,0
3,9,7,45,251.53,30.57,0
3,9,8,0,224.73,30.31,0
3,9,8,15,239.33,30.44,0
3,9,8,30,265.6,30.86,0
3,9,8,45,268.53,30.57,0
3,9,9,0,251.53,31.86,0
3,9,9,15,240.07,32.74,0
3,9,9,30,244.87,32.39,0
3,9,9,45,244.2,32.46,0
3,9,10,0,243.53,32.51,0
3,9,10,15,245.67,32.34,0
3,9,10,30,245.33,32.37,0
3,9,10,45,242.73,32.55,0
3,9,11,0,246.87,32.27,0
3,9,11,15,245.8,32.33,0
3,9,11,30,244.8,32.41,0
3,9,11,45,245.13,32.39,0
3,9,12,0,246.13,32.3,0
3,9,12,15,243.2,32.51,0
3,9,12,30,245.47,32.36,0
3,9,12,45,241.47,32.61,0
3,9,13,0,245.87,32.32,0
3,9,13,15,247.6,32.14,0
3,9,13,30,244.8,32.36,0
3,9,13,45,247.13,32.16,0
3,9,14,0,244.53,32.37,0
3,9,14,15,247.4,32.15,0
3,9,14,30,245.07,32.33,0
3,9,14,45,245.2,32.29,0
3,9,15,0,245.6,32.26,0
3,9,15,15,241.4,32.55,0
3,9,15,30,243.53,32.43,0
3,9,15,45,243.4,32.41,0
3,9,16,0,243.2,32.44,0
3,9,16,15,241.4,32.56,0
3,9,16,30,242.87,32.45,0
3,9,16,45,239.67,32.68,0
3,9,17,0,241.87,32.5,0
3,9,17,15,247.2,32.09,0
3,9,17,30,254.33,31.54,0
3,9,17,45,257.07,31.29,0
3,9,18,0,258.07,31.18,0
3,9,18,15,247.27,30.84,0
3,9,18,30,239.93,30.81,0
3,9,18,45,244.47,30.46,0
3,9,19,0,244.87,30.43,0
3,9,19,15,242.67,30.34,0
3,9,19,30,244.27,30.03,0
3,9,19,45,246.8,30.23,0
3,9,20,0,248.8,30.11,0
3,9,20,15,246.8,30.29,0
3,9,20,30,244.93,30.38,0
3,9,20,45,241.93,30.1,0
3,9,21,0,225.2,30.98,0
3,9,21,15,225.13,31.8,0
3,9,21,30,236.13,31.94,0
3,9,21,45,231.73,32.24,0
3,9,22,0,230.67,32.27,0
3,9,22,15,228.47,32.46,0
3,9,22,30,225.47,32.66,0
3,9,22,45,225.6,32.71,0
3,9,23,0,228,32.53,0
3,9,23,15,230.6,32.34,0
3,9,23,30,228,32.56,0
3,9,23,45,220.8,33.08,0
3,10,0,0,216.8,33.38,0
3,10,0,15,217.2,33.35,0
3,10,0,30,215.87,33.5,0
3,10,0,45,216.07,33.5,0
3,10,1,0,215.27,33.58,0
3,10,1,15,206.73,34.12,0
3,10,1,30,214.33,33.7,0
3,10,1,45,215.27,34.13,0
3,10,2,0,235.8,34.05,0
3,10,2,15,234.47,34.19,0
3,10,2,30,234.6,34.12,0
3,10,2,45,235.8,34.1,0
3,10,3,0,231,34.41,0
3,10,3,15,230.27,34.47,0
3,10,3,30,230.6,34.46,0
3,10,3,45,228.87,34.56,0
3,10,4,0,232.07,34.33,0
3,10,4,15,232.6,34.35,0
3,10,4,30,231.2,34.41,0
3,10,4,45,232.73,34.32,0
3,10,5,0,236.87,34.04,0
3,10,5,15,232.27,34.33,0
3,10,5,30,242.73,33.59,0
3,10,5,45,245.27,33.39,0
3,10,6,0,248.4,33.06,0
3,10,6,15,270.8,31.32,0
3,10,6,30,272.53,31.12,0
3,10,6,45,275.4,30.88,0
3,10,7,0,277.87,30.67,0
3,10,7,15,270.53,30.5,0
3,10,7,30,250.8,30.02,0
3,10,7,45,240.73,30.8,0
3,10,8,0,236.4,30.61,0
3,10,8,15,235.53,30.33,0
3,10,8,30,234.93,30.39,0
3,10,8,45,235.73,30.31,0
3,10,9,0,235,30.37,0
3,10,9,15,237.53,30.13,0
3,10,9,30,238.33,30.1,0
3,10,9,45,222.67,31.71,0
3,10,10,0,230.27,32.42,0
3,10,10,15,233.2,32.23,0
3,10,10,30,235.73,32.03,0
3,10,10,45,234.33,32.16,0
3,10,11,0,234.47,32.12,0
3,10,11,15,231.4,32.33,0
3,10,11,30,231.93,32.31,0
3,10,11,45,233.67,32.2,0
3,10,12,0,232.27,32.24,0
3,10,12,15,230,32.46,0
3,10,12,30,228.13,32.39,0
3,10,12,45,226.8,32.41,0
3,10,13,0,233.13,32,0
3,10,13,15,228.4,32.32,0
3,10,13,30,231.13,32.14,0
3,10,13,45,230.13,32.22,0
3,10,14,0,228.87,32.29,0
3,10,14,15,228.93,32.33,0
3,10,14,30,233,32.03,0
3,10,14,45,231.13,32.16,0
3,10,15,0,225.2,32.59,0
3,10,15,15,229.07,32.31,0
3,10,15,30,227.87,32.44,0
3,10,15,45,223.27,32.73,0
3,10,16,0,225.27,32.59,0
3,10,16,15,227.87,32.46,0
3,10,16,30,225.27,32.63,0
3,10,16,45,226.67,32.54,0
3,10,17,0,235.6,31.88,0
3,10,17,15,238.27,31.71,0
3,10,17,30,238.87,31.67,0
3,10,17,45,248,31,0
3,10,18,0,243.33,31.31,0
3,10,18,15,245.87,31.12,0
3,10,18,30,244.33,31.25,0
3,10,18,45,248.47,30.9,0
3,10,19,0,246.8,31.02,0
3,10,19,15,249.13,30.83,0
3,10,19,30,253.33,30.54,0
3,10,19,45,249.07,30.83,0
3,10,20,0,251.8,30.59,0
3,10,20,15,247,30.94,0
3,10,20,30,250.33,30.68,0
3,10,20,45,248.07,30.85,0
3,10,21,0,233.67,31.9,0
3,10,21,15,234.6,31.9,0
3,10,21,30,228.6,32.33,0
3,10,21,45,229.33,32.3,0
3,10,22,0,227.33,32.46,0
3,10,22,15,227.87,32.4,0
3,10,22,30,225.07,32.61,0
3,10,22,45,222.53,32.82,0
3,10,23,0,218.8,33.08,0
3,10,23,15,231.87,33.32,0
3,10,23,30,255.93,33.3,0
3,10,23,45,254.2,33.36,0
3,11,0,0,259.67,32.94,0
3,11,0,15,252.07,33.54,0
3,11,0,30,248.87,33.77,0
3,11,0,45,244.6,34.03,0
3,11,1,0,254.87,33.22,0
3,11,1,15,249.8,33.63,0
3,11,1,30,245.93,33.89,0
3,11,1,45,247.2,33.78,0
3,11,2,0,248.73,33.69,0
3,11,2,15,247.8,33.75,0
3,11,2,30,248.13,33.69,0
3,11,2,45,243.27,34.06,0
3,11,3,0,246.8,33.81,0
3,11,3,15,246.13,33.88,0
3,11,3,30,244.73,33.98,0
3,11,3,45,246.53,33.85,0
3,11,4,0,246.93,33.78,0
3,11,4,15,246.13,33.84,0
3,11,4,30,243.93,34.02,0
3,11,4,45,241.93,34.05,0
3,11,5,0,229.53,33.7,0
3,11,5,15,231.8,33.52,0
3,11,5,30,236.93,33.2,0
3,11,5,45,229.53,33.45,0
3,11,6,0,230.07,33.22,0
3,11,6,15,236.07,33.19,0
3,11,6,30,236.27,33.22,0
3,11,6,45,239.4,32.97,0
3,11,7,0,238.8,32.97,0
3,11,7,15,237.93,33.12,0
3,11,7,30,236.67,33.18,0
3,11,7,45,233,33.24,0
3,11,8,0,222,33.03,0
3,11,8,15,226.73,32.65,0
3,11,8,30,228.8,32.52,0
3,11,8,45,230,32.45,0
3,11,9,0,228.6,32.59,0
3,11,9,15,231,32.41,0
3,11,9,30,231.8,32.31,0
3,11,9,45,231.53,32.34,0
3,11,10,0,228.67,32.54,0
3,11,10,15,231.53,32.42,0
3,11,10,30,231.87,32.35,0
3,11,10,45,233.87,32.2,0
3,11,11,0,231,32.4,0
3,11,11,15,234.33,32.17,0
3,11,11,30,233.93,32.21,0
3,11,11,45,231.53,32.37,0
3,11,12,0,233.8,32.22,0
3,11,12,15,232.67,32.32,0
3,11,12,30,233.07,32.29,0
3,11,12,45,233.73,32.2,0
3,11,13,0,236,32.03,0
3,11,13,15,247.13,31.21,0
3,11,13,30,244,31.45,0
3,11,13,45,245.53,31.29,0
3,11,14,0,247.93,31.13,0
3,11,14,15,244.8,31.38,0
3,11,14,30,242.2,31.54,0
3,11,14,45,244.13,31.41,0
3,11,15,0,240.53,31.69,0
3,11,15,15,238.67,31.81,0
3,11,15,30,236,31.97,0
3,11,15,45,236.53,31.97,0
3,11,16,0,236.73,31.98,0
3,11,16,15,233.13,32.27,0
3,11,16,30,234.07,32.18,0
3,11,16,45,236.13,32.03,0
3,11,17,0,240.53,31.7,0
3,11,17,15,247.53,31.15,0
3,11,17,30,247.4,31.14,0
3,11,17,45,244.93,31.2,0
3,11,18,0,239.13,30.85,0
3,11,18,15,235.53,31.09,0
