header,value,key
undefined,undefined,NaN
﻿Fecha_Hora,'05/01/2021_16:45:00',451
﻿Fecha_Hora,'05/01/2021_17:00:00',452
﻿Fecha_Hora,'05/01/2021_17:15:00',453
﻿Fecha_Hora,'05/01/2021_17:30:00',454
﻿Fecha_Hora,'05/01/2021_17:45:00',455
﻿Fecha_Hora,'05/01/2021_18:00:00',456
﻿Fecha_Hora,'05/01/2021_18:15:00',457
﻿Fecha_Hora,'05/01/2021_18:30:00',458
﻿Fecha_Hora,'05/01/2021_18:45:00',459
﻿Fecha_Hora,'05/01/2021_19:00:00',460
﻿Fecha_Hora,'05/01/2021_19:15:00',461
﻿Fecha_Hora,'05/01/2021_19:30:00',462
﻿Fecha_Hora,'05/01/2021_19:45:00',463
﻿Fecha_Hora,'05/01/2021_20:00:00',464
﻿Fecha_Hora,'05/01/2021_20:15:00',465
﻿Fecha_Hora,'05/01/2021_20:30:00',466
﻿Fecha_Hora,'05/01/2021_20:45:00',467
﻿Fecha_Hora,'05/01/2021_21:00:00',468
﻿Fecha_Hora,'05/01/2021_21:15:00',469
﻿Fecha_Hora,'05/01/2021_21:30:00',470
﻿Fecha_Hora,'05/01/2021_21:45:00',471
﻿Fecha_Hora,'05/01/2021_22:00:00',472
﻿Fecha_Hora,'05/01/2021_22:15:00',473
﻿Fecha_Hora,'05/01/2021_22:30:00',474
﻿Fecha_Hora,'05/01/2021_22:45:00',475
﻿Fecha_Hora,'05/01/2021_23:00:00',476
﻿Fecha_Hora,'05/01/2021_23:15:00',477
﻿Fecha_Hora,'05/01/2021_23:30:00',478
﻿Fecha_Hora,'05/01/2021_23:45:00',479
﻿Fecha_Hora,'06/01/2021_0:00:00',480
﻿Fecha_Hora,'06/01/2021_0:15:00',481
﻿Fecha_Hora,'06/01/2021_0:30:00',482
﻿Fecha_Hora,'06/01/2021_0:45:00',483
﻿Fecha_Hora,'06/01/2021_1:00:00',484
﻿Fecha_Hora,'06/01/2021_1:15:00',485
﻿Fecha_Hora,'06/01/2021_1:30:00',486
﻿Fecha_Hora,'06/01/2021_1:45:00',487
﻿Fecha_Hora,'06/01/2021_2:00:00',488
﻿Fecha_Hora,'06/01/2021_2:15:00',489
﻿Fecha_Hora,'06/01/2021_2:30:00',490
﻿Fecha_Hora,'06/01/2021_2:45:00',491
﻿Fecha_Hora,'06/01/2021_3:00:00',492
﻿Fecha_Hora,'06/01/2021_3:15:00',493
﻿Fecha_Hora,'06/01/2021_3:30:00',494
﻿Fecha_Hora,'06/01/2021_3:45:00',495
﻿Fecha_Hora,'06/01/2021_4:00:00',496
﻿Fecha_Hora,'06/01/2021_4:15:00',497
﻿Fecha_Hora,'06/01/2021_4:30:00',498
﻿Fecha_Hora,'06/01/2021_4:45:00',499
