month,day,hour,min,p_uiip,p_f,p_pu
5,4,10,15,18.75,31.16,48.46
5,4,10,30,19.31,30.97,48.56
5,4,10,45,21.8,31.51,49.41
5,4,11,0,20.29,32.56,51.73
5,4,11,15,20.19,32.52,51.93
5,4,11,30,20.16,33.31,53.74
5,4,11,45,20.77,33.16,54.15
5,4,12,0,20.76,32.86,54.06
5,4,12,15,20.79,33.27,54.31
5,4,12,30,20.63,32.99,54.1
5,4,12,45,20.65,33.04,54.05
5,4,13,0,20.67,33.19,54.18
5,4,13,15,20.72,33.19,54.03
5,4,13,30,20.76,33.24,54.1
5,4,13,45,20.8,33.12,53.7
5,4,14,0,21.32,32.93,52.59
5,4,14,15,21.46,32.88,51.98
5,4,14,30,21.67,32.93,52.1
5,4,14,45,21.69,32.61,51.69
5,4,15,0,21.34,32.93,51.74
5,4,15,15,21.16,32.6,51.39
5,4,15,30,21.7,32.84,51.72
5,4,15,45,21.85,33.12,51.61
5,4,16,0,21.76,32.88,51.64
5,4,16,15,21.61,32.7,51.59
5,4,16,30,21.95,33.27,52.36
5,4,16,45,21.62,33.35,52.67
5,4,17,0,21.74,33.07,52.49
5,4,17,15,21.74,33.18,52.54
5,4,17,30,21.56,33.24,52.74
5,4,17,45,19,32.83,51.72
5,4,18,0,18.07,32.23,49.9
5,4,18,15,18.9,32.35,50.1
5,4,18,30,17.82,32.19,50.02
5,4,18,45,17.46,31.71,49.37
5,4,19,0,17.22,31.86,49.52
5,4,19,15,18.95,32.01,49.61
5,4,19,30,18.59,31.78,49.41
5,4,19,45,19.19,31.61,49.49
5,4,20,0,19.02,31.39,49.03
5,4,20,15,18.52,31.59,49.48
5,4,20,30,17.98,31.08,48.61
5,4,20,45,18.56,31.28,48.88
5,4,21,0,18.63,30.97,48.72
5,4,21,15,18.33,31.24,49.22
5,4,21,30,18.46,31.32,49.12
5,4,21,45,18.33,31.14,48.63
5,4,22,0,18.48,31.33,48.84
5,4,22,15,18.96,31.76,49.54
5,4,22,30,20.31,32.35,50.72
5,4,22,45,21.61,32.5,52.18
5,4,23,0,21.88,33.12,52.85
5,4,23,15,21.65,33.03,52.83
5,4,23,30,21.62,33.33,52.97
5,4,23,45,20.68,33.12,52.86
5,5,0,0,19.92,33.31,52.9
5,5,0,15,20.62,33.69,53.24
5,5,0,30,20.65,34.11,53.76
5,5,0,45,20.63,34.01,53.67
5,5,1,0,20.66,33.85,53.37
5,5,1,15,20.67,33.87,52.94
5,5,1,30,20.69,34.02,53.11
5,5,1,45,20.71,34.09,53.03
5,5,2,0,20.69,34.08,53.1
5,5,2,15,20.65,34.05,53.12
5,5,2,30,20.65,34.04,53.07
5,5,2,45,20.78,34.16,53.09
5,5,3,0,20.71,34.46,53.5
5,5,3,15,20.71,34.48,53.63
5,5,3,30,20.68,34.66,53.99
5,5,3,45,20.64,34.69,54.01
5,5,4,0,20.68,34.71,54.01
5,5,4,15,20.71,34.77,54.13
5,5,4,30,20.71,34.88,54.2
5,5,4,45,20.66,34.97,54.22
5,5,5,0,20.68,34.83,54.03
5,5,5,15,20.75,34.62,53.81
5,5,5,30,20.59,34.73,54.12
5,5,5,45,20.66,34.8,54.05
5,5,6,0,20.68,34.16,52.86
5,5,6,15,20.67,33.47,51.5
5,5,6,30,19.43,33.82,51.55
5,5,6,45,17.49,33.69,51.49
5,5,7,0,19.88,33.05,50.74
5,5,7,15,19.84,32.16,49.45
5,5,7,30,20.07,31.91,49.34
5,5,7,45,19.75,31.76,49.08
5,5,8,0,18.63,30.93,48.53
5,5,8,15,17.29,30.9,48.25
5,5,8,30,16.95,31.01,48.5
5,5,8,45,18.5,31.28,48.56
5,5,9,0,18.67,31.33,48.62
5,5,9,15,19.2,31.07,48.5
5,5,9,30,19.61,31.17,48.38
5,5,9,45,17.88,31.07,48.2
5,5,10,0,19.08,30.9,48.35
5,5,10,15,19.01,30.84,48.2
5,5,10,30,19.67,30.67,48.14
5,5,10,45,19.64,30.56,47.92
5,5,11,0,19.26,30.93,48.53
5,5,11,15,18.57,30.72,48.26
5,5,11,30,18.99,30.89,48.64
5,5,11,45,18.9,30.67,48.24
5,5,12,0,18.73,30.61,48.08
5,5,12,15,18.89,30.78,48.27
5,5,12,30,19.14,30.66,48.05
5,5,12,45,19,30.22,47.59
5,5,13,0,19.48,30.78,48.24
5,5,13,15,20.65,32.2,51.69
5,5,13,30,21.89,32.2,52.54
5,5,13,45,21.99,32.12,52.12
5,5,14,0,21.92,32.14,51.99
5,5,14,15,21.73,32.05,51.99
5,5,14,30,21.95,32.17,51.93
5,5,14,45,21.86,32.28,52.03
5,5,15,0,21.89,32.01,52.12
5,5,15,15,21.89,32.05,52.07
5,5,15,30,21.9,32.3,52.16
5,5,15,45,21.57,32.16,52.12
5,5,16,0,20.78,32.41,52.15
5,5,16,15,21.32,32.57,53.42
5,5,16,30,21.33,32.85,53.96
5,5,16,45,21.26,33.04,54.1
5,5,17,0,21.36,32.93,53.98
5,5,17,15,21.45,32.8,53.46
5,5,17,30,21.85,32.63,53.08
5,5,17,45,21.84,32.67,52.41
5,5,18,0,21.68,32.59,52.44
5,5,18,15,21.8,32.49,52.35
5,5,18,30,21.78,32.73,52.5
5,5,18,45,21.73,32.97,52.61
5,5,19,0,21.65,32.81,52.54
5,5,19,15,21.87,32.77,52.49
5,5,19,30,21.83,32.46,52.46
5,5,19,45,21.73,32.27,52.27
5,5,20,0,18.11,31.83,50.16
5,5,20,15,17.63,30.86,48.77
5,5,20,30,17.86,30.78,48.28
5,5,20,45,17.67,30.67,48.33
5,5,21,0,18.59,30.63,48.35
5,5,21,15,18.12,30.29,47.86
5,5,21,30,17.99,30.71,48.31
5,5,21,45,18.54,30.67,48.19
5,5,22,0,22.11,32.24,51.82
5,5,22,15,22.39,32.31,52.21
5,5,22,30,21.8,32.47,52.37
5,5,22,45,22.44,32.09,52.31
5,5,23,0,21.96,32.6,52.54
5,5,23,15,21.28,33.24,53.18
5,5,23,30,21.21,33.24,53.45
5,5,23,45,21.31,33.2,53.35
5,6,0,0,20.79,33.41,53.2
5,6,0,15,21.35,33.5,53.16
5,6,0,30,22.69,33.59,52.93
5,6,0,45,24.41,33.85,53.1
5,6,1,0,24.71,33.98,53.12
5,6,1,15,24.96,33.55,52.22
5,6,1,30,24.82,33.65,52.36
5,6,1,45,24.88,33.65,52.38
5,6,2,0,24.74,33.78,52.5
5,6,2,15,24.74,33.84,52.46
5,6,2,30,24.73,34.06,52.61
5,6,2,45,24.79,33.94,52.46
5,6,3,0,24.75,33.84,52.33
5,6,3,15,24.84,33.78,52.35
5,6,3,30,23.41,33.87,52.44
5,6,3,45,23.31,34.1,52.66
5,6,4,0,23.2,33.93,52.62
5,6,4,15,23.2,34.1,52.74
5,6,4,30,23.3,34.19,52.82
5,6,4,45,23.61,34.31,52.87
5,6,5,0,24.53,34.17,52.73
5,6,5,15,24.69,33.87,52.61
5,6,5,30,24.69,33.49,51.07
5,6,5,45,20.54,33.42,51.25
5,6,6,0,15.53,33.27,50.95
5,6,6,15,15.56,33.41,51.12
5,6,6,30,14.47,32.97,50.53
5,6,6,45,15.74,32.84,50.46
5,6,7,0,18.74,32.29,49.88
5,6,7,15,19.46,31.85,49.39
5,6,7,30,18.35,31.27,48.46
5,6,7,45,18.06,31.14,48.44
5,6,8,0,17.35,30.59,47.77
5,6,8,15,18.94,30.51,47.91
5,6,8,30,19.12,30.32,47.22
5,6,8,45,18.67,30.65,47.91
5,6,9,0,18.49,30.5,47.93
5,6,9,15,18.78,30.63,47.96
5,6,9,30,18.84,30.31,47.78
5,6,9,45,18.68,30.69,48.1
5,6,10,0,18.63,30.33,47.57
5,6,10,15,18.25,30.37,47.86
5,6,10,30,17.5,30.16,47.36
5,6,10,45,17.57,30.45,47.61
5,6,11,0,17.41,30.71,48.01
5,6,11,15,20.61,29.79,46.47
5,6,11,30,20.29,29.9,46.97
5,6,11,45,21.29,32.15,51.95
5,6,12,0,22.86,32.09,52.01
5,6,12,15,22.97,32.26,51.9
5,6,12,30,23.04,32.14,51.91
5,6,12,45,23.02,31.84,51.69
5,6,13,0,23.04,32.11,51.78
5,6,13,15,23.12,32.16,51.64
5,6,13,30,23.01,32.25,51.35
5,6,13,45,23.05,32.03,51.28
5,6,14,0,23.4,31.9,51.02
5,6,14,15,23.57,32,51.18
5,6,14,30,23.84,32.07,50.99
5,6,14,45,23.82,32.08,51.22
5,6,15,0,23.9,32.33,51.31
5,6,15,15,21.9,32.21,51.44
5,6,15,30,21.81,32.21,51.7
5,6,15,45,21.73,32.38,52.55
5,6,16,0,21.77,32.44,53.55
5,6,16,15,21.7,32.65,53.44
5,6,16,30,21.69,32.73,53.57
5,6,16,45,21.82,32.51,52.79
5,6,17,0,21.59,32.39,51.69
5,6,17,15,21.42,32.44,51.64
5,6,17,30,21.33,32.49,51.78
5,6,17,45,21.33,32.1,51.54
5,6,18,0,21.34,32.3,51.73
5,6,18,15,21.29,32.55,51.93
5,6,18,30,21.24,32.64,52.64
5,6,18,45,21.25,32.83,53.93
5,6,19,0,22.22,32.67,53.27
5,6,19,15,22.78,32.41,52.78
5,6,19,30,22.79,32.31,51.78
5,6,19,45,22.75,32.65,51.97
5,6,20,0,16.88,32.03,50.16
5,6,20,15,17.03,31.27,48.82
5,6,20,30,18.63,30.96,48.5
5,6,20,45,18.94,30.73,48.29
5,6,21,0,19.24,30.71,48.16
5,6,21,15,19.16,30.6,48.24
5,6,21,30,19.09,30.82,48.45
5,6,21,45,19.56,30.93,48.48
5,6,22,0,19.65,30.84,48.14
5,6,22,15,20.67,31.47,49.44
5,6,22,30,22.21,32.37,52.78
5,6,22,45,21.78,32.54,52.61
5,6,23,0,21.83,32.48,52.9
5,6,23,15,21.76,32.6,53.07
5,6,23,30,21.66,33.06,53.27
5,6,23,45,21.69,32.99,53.2
5,7,0,0,21.03,32.68,52.63
5,7,0,15,21.69,33.09,52.31
5,7,0,30,21.72,33.37,52.37
5,7,0,45,21.76,33.37,52.52
5,7,1,0,21.67,33.51,52.7
5,7,1,15,21.81,33.56,52.76
5,7,1,30,21.65,33.69,52.74
5,7,1,45,21.77,33.58,52.86
5,7,2,0,21.69,33.88,52.93
5,7,2,15,21.77,33.87,53
5,7,2,30,21.65,33.9,52.88
5,7,2,45,21.75,34,53
5,7,3,0,21.71,34.24,53.27
5,7,3,15,23.25,34.05,53.26
5,7,3,30,23.67,34.44,53.41
5,7,3,45,23.7,34.39,53.39
5,7,4,0,23.66,34.33,53.29
5,7,4,15,23.71,34.41,53.46
5,7,4,30,23.71,34.37,53.64
5,7,4,45,23.76,34.45,53.59
5,7,5,0,23.68,34.69,53.53
5,7,5,15,23.78,34.27,53.2
5,7,5,30,23.78,34.31,53.31
5,7,5,45,23.73,34.53,53.52
5,7,6,0,23.75,34.51,53.66
5,7,6,15,23.77,34.73,53.63
5,7,6,30,21.86,34.44,53.28
5,7,6,45,19.78,34.25,53.41
5,7,7,0,20.1,33.61,52.05
5,7,7,15,20.45,33.39,50.76
5,7,7,30,20.86,32.67,50.04
5,7,7,45,20.54,32.43,49.81
5,7,8,0,20.47,32.18,49.31
5,7,8,15,19.49,31.73,49.05
5,7,8,30,17.91,31.15,48.26
5,7,8,45,18.46,30.84,47.69
5,7,9,0,18.77,30.27,47.16
5,7,9,15,18.33,29.78,46.8
5,7,9,30,17.58,29.66,46.62
5,7,9,45,18.49,29.37,46.61
5,7,10,0,18.96,29.05,46.22
5,7,10,15,18.13,29.41,46.53
5,7,10,30,18.92,29.45,46.49
5,7,10,45,18.69,29.16,46.2
5,7,11,0,18.31,29.45,46.48
5,7,11,15,18.28,29.35,46.59
5,7,11,30,18.88,29.66,46.92
5,7,11,45,19.79,29.93,47.44
5,7,12,0,21.18,32.13,52.36
5,7,12,15,21.6,32.12,52.34
5,7,12,30,21.52,31.86,52.07
5,7,12,45,21.69,31.99,52.14
5,7,13,0,21.76,31.95,52.14
5,7,13,15,21.92,32.17,52.16
5,7,13,30,21.67,32.1,52.16
5,7,13,45,21.76,32.18,52.23
5,7,14,0,21.73,32.21,52.2
5,7,14,15,21.78,31.88,52.09
5,7,14,30,21.53,32.28,52.16
5,7,14,45,21.77,32.2,52.08
5,7,15,0,21.86,32.35,52.31
5,7,15,15,21.88,31.95,52.24
5,7,15,30,21.81,32.01,52.36
5,7,15,45,22.01,32.33,52.28
5,7,16,0,21.94,32.35,52.31
5,7,16,15,21.9,32.46,52.35
5,7,16,30,21.93,32.73,52.53
5,7,16,45,21.93,32.57,52.63
5,7,17,0,22.17,32.86,52.61
5,7,17,15,21.99,32.54,52.57
5,7,17,30,22.31,32.72,52.54
5,7,17,45,22.01,33,52.55
5,7,18,0,22.33,32.97,52.68
5,7,18,15,22.01,32.88,52.65
5,7,18,30,22.17,32.73,52.59
5,7,18,45,21.77,32.86,52.82
5,7,19,0,21.95,32.59,51.5
5,7,19,15,21.2,31.03,47.57
5,7,19,30,21.5,31,47.77
5,7,19,45,21.27,30.79,47.32
5,7,20,0,21,30.65,47.78
5,7,20,15,21.22,30.59,47.33
5,7,20,30,20.99,30.52,47.44
5,7,20,45,21.16,30.44,47.36
5,7,21,0,21.46,30.23,47.14
5,7,21,15,21.35,30.17,47.12
5,7,21,30,21.4,30.2,47.07
5,7,21,45,21.36,30.26,47.1
5,7,22,0,20.31,31.11,48.47
5,7,22,15,22.28,31.88,51.5
5,7,22,30,21.19,32.31,52.34
5,7,22,45,22.01,32.53,53.01
5,7,23,0,21.83,32.62,52.88
5,7,23,15,21.37,32.65,52.99
5,7,23,30,21.26,32.89,53.15
5,7,23,45,21.4,32.88,53.5
5,8,0,0,20.48,32.73,52.98
5,8,0,15,22.55,32.9,52.43
5,8,0,30,22.81,33,52.2
5,8,0,45,22.9,32.88,51.76
5,8,1,0,23.18,32.97,51.77
5,8,1,15,23.31,33.02,51.74
5,8,1,30,23.17,33.41,52.14
5,8,1,45,23.35,33.49,52.31
5,8,2,0,23.96,33.45,52.29
5,8,2,15,24.56,33.65,52.5
5,8,2,30,24.74,33.45,52.25
5,8,2,45,24.84,33.45,52.03
5,8,3,0,24.72,33.69,52.3
5,8,3,15,25.12,33.9,52.42
5,8,3,30,25.28,33.8,52.43
5,8,3,45,25.25,33.91,52.72
5,8,4,0,25.29,34.02,53.05
5,8,4,15,25.28,34.11,53.12
5,8,4,30,25.27,34.39,53.19
5,8,4,45,25.29,34.24,53.15
5,8,5,0,25.3,34.33,53.25
5,8,5,15,25.29,34.3,53.24
5,8,5,30,25.32,34.16,53.24
5,8,5,45,25.27,34.5,53.2
5,8,6,0,25.27,34.28,53.03
5,8,6,15,25.24,34.39,53.05
5,8,6,30,25.21,34.32,52.92
5,8,6,45,22.34,34.05,53.22
5,8,7,0,20.73,34.73,54.33
5,8,7,15,20.63,34.56,55.01
5,8,7,30,20.68,34.73,55.11
5,8,7,45,20.58,34.51,55.12
5,8,8,0,21.44,34.18,55.1
5,8,8,15,21.11,33.88,54.97
5,8,8,30,21.79,34,54.83
5,8,8,45,21.7,33.78,53.1
5,8,9,0,21.5,33.29,52.84
5,8,9,15,20.11,32.39,50.8
5,8,9,30,15.45,30.63,47.95
5,8,9,45,17.78,30.43,48.04
5,8,10,0,16.88,29.62,46.9
5,8,10,15,16.88,29.4,46.42
5,8,10,30,17.58,29.29,46.57
5,8,10,45,17.89,29.21,46.47
5,8,11,0,17.31,29.53,46.86
5,8,11,15,16.91,29.74,47.29
5,8,11,30,16.35,29.78,47.08
5,8,11,45,16.29,29.87,47.37
5,8,12,0,17.11,29.9,47.3
5,8,12,15,18.06,29.99,47.31
5,8,12,30,18.14,30.24,47.54
5,8,12,45,18.11,30.35,47.84
5,8,13,0,17.56,30.48,47.93
5,8,13,15,17.92,30.4,47.65
5,8,13,30,18.65,30.41,47.83
5,8,13,45,18.84,30.19,47.54
5,8,14,0,18.53,30.17,47.67
5,8,14,15,18.88,30.24,47.73
5,8,14,30,19.31,30.42,48.03
5,8,14,45,18.65,30.29,47.84
5,8,15,0,19.07,31.12,49.11
5,8,15,15,21.71,32.14,52.32
5,8,15,30,22.14,31.71,50.88
5,8,15,45,21.84,32.02,51.03
5,8,16,0,21.75,31.97,50.87
5,8,16,15,21.97,31.97,51.14
5,8,16,30,21.93,32.07,51.1
5,8,16,45,22.17,32.14,51.44
5,8,17,0,21.84,32.3,51.96
5,8,17,15,22.35,32.13,51.9
5,8,17,30,22.15,31.87,51.78
5,8,17,45,22.31,32.19,52.03
5,8,18,0,22.2,31.97,51.78
5,8,18,15,22.17,32.18,52
5,8,18,30,22.4,31.98,51.81
5,8,18,45,22.05,32.33,52.83
5,8,19,0,21.87,32.38,52.89
5,8,19,15,22.44,32.25,53.02
5,8,19,30,22.8,32.17,52.92
5,8,19,45,22.78,32.35,52.73
5,8,20,0,22.35,32.23,52.52
5,8,20,15,22.08,32.34,52.63
5,8,20,30,22.18,32.13,52.46
5,8,20,45,22.22,32.1,51.98
5,8,21,0,22.31,32.31,52.01
5,8,21,15,22.26,32.15,51.83
5,8,21,30,22.22,32.13,51.9
5,8,21,45,22.28,32.29,52.14
5,8,22,0,22.05,32.51,52.29
5,8,22,15,21.5,32.35,52.48
5,8,22,30,21.22,32.66,52.84
5,8,22,45,21.27,32.59,53.15
5,8,23,0,21.17,33.02,53.39
5,8,23,15,21.21,33.1,53.37
5,8,23,30,21.27,33.46,53.85
5,8,23,45,21.27,32.93,53.91
5,9,0,0,22.29,33.1,52.96
5,9,0,15,22.63,33.07,52.42
5,9,0,30,22.65,33.41,52.69
5,9,0,45,22.71,33.51,52.36
5,9,1,0,23.16,33.52,52.52
5,9,1,15,23.15,33.63,52.54
5,9,1,30,23.76,33.93,52.8
5,9,1,45,23.78,33.82,52.67
5,9,2,0,23.73,33.96,52.69
5,9,2,15,23.76,33.75,52.56
5,9,2,30,23.8,33.8,52.37
5,9,2,45,23.77,33.97,52.56
5,9,3,0,23.66,33.59,52.26
5,9,3,15,23.71,33.89,52.61
5,9,3,30,23.71,34.06,52.81
5,9,3,45,24.28,34.15,52.86
5,9,4,0,24.24,34.22,53.03
5,9,4,15,24.23,34.35,53.44
5,9,4,30,24.34,34.54,53.64
5,9,4,45,25.16,34.38,53.38
5,9,5,0,25.35,34.4,53.27
5,9,5,15,25.27,34.37,53.36
5,9,5,30,25.29,34.22,53.52
5,9,5,45,25.29,34.4,53.45
5,9,6,0,25.18,33.99,53.22
5,9,6,15,25.16,34.14,52.92
5,9,6,30,25.2,33.88,52.65
5,9,6,45,22.33,33.81,52.52
5,9,7,0,20.67,33.69,53.11
5,9,7,15,20.78,33.3,52.49
5,9,7,30,21.2,30.33,47.03
5,9,7,45,21.3,30.03,46.82
5,9,8,0,21.06,29.86,46.64
5,9,8,15,20.09,29.39,46.15
5,9,8,30,19.19,29.47,46.18
5,9,8,45,19.36,29.86,46.72
5,9,9,0,20.18,30.11,46.76
5,9,9,15,18.51,29.53,46.26
5,9,9,30,19.69,29.69,46.52
5,9,9,45,20.71,29.5,46.29
5,9,10,0,21.05,29.82,46.73
5,9,10,15,21.65,29.9,46.85
5,9,10,30,21.2,29.9,46.63
5,9,10,45,21.02,30.88,48.46
5,9,11,0,21.31,32.36,51.24
5,9,11,15,21.18,32.63,51.54
5,9,11,30,21.24,32.43,51.43
5,9,11,45,20.56,32.5,51.46
5,9,12,0,20.22,32.44,51.45
5,9,12,15,20.27,32.3,51.35
5,9,12,30,20.28,32.16,51.44
5,9,12,45,20.24,32.39,51.42
5,9,13,0,19.26,32.25,51.25
5,9,13,15,19.24,32.6,51.59
5,9,13,30,19.3,32.62,51.56
5,9,13,45,19.24,32.22,51.41
5,9,14,0,19.29,32.6,51.5
5,9,14,15,19.15,32.08,51.38
5,9,14,30,19.23,32.02,51.46
5,9,14,45,19.18,32.05,51.23
5,9,15,0,19.29,32.31,51.35
5,9,15,15,19.22,32.31,51.44
5,9,15,30,19.97,32.44,51.88
5,9,15,45,20.2,32.46,51.83
5,9,16,0,20.27,32.41,51.78
5,9,16,15,20.42,32.44,51.86
5,9,16,30,20.28,32.49,52.03
5,9,16,45,20.52,32.39,51.88
5,9,17,0,22.21,32.49,51.8
5,9,17,15,21.16,32.57,51.99
5,9,17,30,22.18,32.47,52.04
5,9,17,45,22.24,32.56,51.97
5,9,18,0,21.65,32.24,51.88
5,9,18,15,21.37,32.57,51.9
5,9,18,30,21.09,32.73,52.11
5,9,18,45,17.88,32.36,51.33
5,9,19,0,16.68,31.06,48.83
5,9,19,15,19.61,30.82,48.16
5,9,19,30,19.73,30.79,48.09
5,9,19,45,19.44,30.86,48.31
5,9,20,0,19.33,30.51,47.93
5,9,20,15,19.12,30.7,48.1
5,9,20,30,19.64,30.56,47.77
5,9,20,45,19.54,30.25,47.55
5,9,21,0,19.03,29.98,47.39
5,9,21,15,19.41,30.05,47.46
5,9,21,30,19.63,30.74,48.46
5,9,21,45,20.14,30.59,48.34
5,9,22,0,20.24,31.17,49.1
5,9,22,15,20.33,31.07,49.36
5,9,22,30,21.39,31.88,51.24
5,9,22,45,21.89,32.07,51.76
5,9,23,0,21.66,32.21,52.54
5,9,23,15,21.66,32.61,52.71
5,9,23,30,21.76,32.76,52.84
5,9,23,45,21.65,33.27,53.18
5,10,0,0,21.39,33.32,53.24
5,10,0,15,22.24,32.89,52.33
5,10,0,30,22.23,32.94,51.81
5,10,0,45,22.3,33.02,51.79
5,10,1,0,22.18,33.25,51.9
5,10,1,15,22.27,33.24,51.92
5,10,1,30,22.29,33.35,52.12
5,10,1,45,22.2,33.41,52.14
5,10,2,0,23.12,33.61,52.63
5,10,2,15,23.78,33.71,52.78
5,10,2,30,23.71,33.75,52.73
5,10,2,45,23.8,33.8,52.73
5,10,3,0,24.67,33.91,52.91
5,10,3,15,24.78,33.97,53.03
5,10,3,30,24.69,34.01,53.05
5,10,3,45,24.76,34.22,53.18
5,10,4,0,24.8,34.25,53.27
5,10,4,15,24.73,34.34,53.23
5,10,4,30,24.76,34.1,52.95
5,10,4,45,24.63,34.1,52.87
5,10,5,0,24.82,33.82,52.62
5,10,5,15,24.77,33.97,52.63
5,10,5,30,24.7,33.88,52.6
5,10,5,45,24.71,33.98,52.78
5,10,6,0,24.65,33.8,52.5
5,10,6,15,24.78,33.25,52
5,10,6,30,24.71,33.24,51.82
5,10,6,45,22.5,33.16,51.84
5,10,7,0,20.32,33.56,52.99
5,10,7,15,19.86,32.84,52.25
5,10,7,30,20.29,30.84,47.71
5,10,7,45,20.84,30.89,47.7
5,10,8,0,20.69,30.35,47.14
5,10,8,15,19.37,29.39,46.24
5,10,8,30,18.61,29.15,45.83
5,10,8,45,20,29.65,46.44
5,10,9,0,19.76,29.61,46.59
5,10,9,15,19.85,29.43,46.4
5,10,9,30,19.88,29.5,46.47
5,10,9,45,20.05,29.53,46.24
5,10,10,0,19.59,29.35,46.2
5,10,10,15,18.97,29.49,46.33
5,10,10,30,20.56,29.45,46.56
5,10,10,45,20.07,29.6,47.03
5,10,11,0,20.48,32.09,52.01
5,10,11,15,20.69,32.02,51.98
5,10,11,30,19.12,31.61,50.31
5,10,11,45,18.77,31.82,50.53
5,10,12,0,18.82,32.01,50.92
5,10,12,15,19.17,32.16,51.18
5,10,12,30,19.41,31.98,51.12
5,10,12,45,19.76,31.87,51.06
5,10,13,0,19.67,32.05,51.37
5,10,13,15,20,32.16,51.39
5,10,13,30,20.97,31.99,51.07
5,10,13,45,21.04,31.93,51.29
5,10,14,0,21.19,32.03,50.88
5,10,14,15,21.27,31.97,50.79
5,10,14,30,21.47,32.05,50.74
5,10,14,45,21.16,31.86,50.58
5,10,15,0,21.24,32.05,51.59
5,10,15,15,21.32,32.19,52.43
5,10,15,30,21.89,32.06,52.45
5,10,15,45,21.69,32.39,52.61
5,10,16,0,21.71,32.52,52.69
5,10,16,15,21.74,32.39,52.16
5,10,16,30,21.63,32.54,52.37
5,10,16,45,21.78,32.2,52.27
5,10,17,0,21.94,32.47,52.23
5,10,17,15,21.86,32.3,52.27
5,10,17,30,21.95,32.56,52.31
5,10,17,45,21.71,32.55,52.39
5,10,18,0,21.72,32.8,52.78
5,10,18,15,21.71,32.65,52.76
5,10,18,30,21.73,32.69,52.54
5,10,18,45,21.35,31.67,49.85
5,10,19,0,19.28,31.27,49.32
5,10,19,15,19.33,31.57,49.44
5,10,19,30,19.39,31.14,48.96
5,10,19,45,16.6,30.78,48.27
5,10,20,0,18.8,30.4,47.98
5,10,20,15,18.61,30.36,48.07
5,10,20,30,19.18,30.32,47.74
5,10,20,45,19.99,30.78,49.59
5,10,21,0,21.67,31.49,50.83
5,10,21,15,21.67,31.66,50.82
5,10,21,30,21.78,31.56,50.85
5,10,21,45,21.76,31.93,51.31
5,10,22,0,21.8,31.75,51.37
5,10,22,15,21.69,31.82,51.2
5,10,22,30,21.73,32.14,51.52
5,10,22,45,21.8,32.16,52.33
5,10,23,0,21.69,32.23,52.59
5,10,23,15,22.34,32.84,53.98
5,10,23,30,21.43,33.01,54.12
5,10,23,45,20.64,33.43,54.32
5,11,0,0,22.05,33.35,53.51
5,11,0,15,23.79,33,52.33
5,11,0,30,23.83,33.28,52.42
5,11,0,45,23.76,33.12,51.54
5,11,1,0,23.65,33.2,52.07
5,11,1,15,23.73,33.31,52.05
5,11,1,30,24.12,33.18,51.84
5,11,1,45,24.78,33.31,51.93
5,11,2,0,24.69,33.27,51.86
5,11,2,15,24.68,33.25,51.55
5,11,2,30,24.65,32.95,51.21
5,11,2,45,24.98,33.25,51.49
5,11,3,0,24.62,33.26,51.69
5,11,3,15,24.71,33.56,52.01
5,11,3,30,24.82,33.56,52.02
5,11,3,45,24.69,33.48,51.97
5,11,4,0,24.68,33.48,51.99
5,11,4,15,24.78,33.36,51.79
5,11,4,30,24.82,33.96,53.18
5,11,4,45,24.69,33.8,52.86
5,11,5,0,24.72,33.55,52.12
5,11,5,15,24.73,33.51,52.17
5,11,5,30,24.71,33.48,51.63
5,11,5,45,24.75,33.59,51.99
5,11,6,0,24.76,33.33,51.8
5,11,6,15,24.94,33.4,51.9
5,11,6,30,24.56,33.26,51.62
5,11,6,45,22.58,33.07,51.66
5,11,7,0,21.56,33.14,52.01
5,11,7,15,20.87,33.1,52.14
5,11,7,30,17.95,30.99,48.45
5,11,7,45,17.5,30.33,47.6
5,11,8,0,19.29,29.77,47.19
5,11,8,15,18.52,29.53,47.12
5,11,8,30,17,29.68,46.8
5,11,8,45,17.14,30.3,47.88
5,11,9,0,18.11,29.95,47.19
5,11,9,15,18.39,29.88,47.22
5,11,9,30,18.19,30.22,47.45
5,11,9,45,20.81,32.48,53.33
5,11,10,0,20.77,32.69,53.97
5,11,10,15,20.84,32.44,53.78
5,11,10,30,20.57,32.73,53.94
5,11,10,45,20.35,32.46,53.7
5,11,11,0,20.01,32.7,53.39
5,11,11,15,20.15,32.99,53.24
5,11,11,30,20.56,32.83,52.16
5,11,11,45,21.2,33.27,51.41
5,11,12,0,21.34,33.13,51.29
5,11,12,15,21.16,32.97,51.34
5,11,12,30,21.22,33.12,51.42
5,11,12,45,21.37,33.47,51.54
5,11,13,0,21.31,33.22,51.46
5,11,13,15,21.21,33.54,51.61
5,11,13,30,21.24,33.39,51.54
5,11,13,45,21.34,33.37,51.66
5,11,14,0,22.34,33.21,51.52
5,11,14,15,22.78,33.1,51.39
5,11,14,30,22.86,33.29,51.24
5,11,14,45,22.8,32.78,50.75
5,11,15,0,22.8,33.02,50.95
5,11,15,15,22.23,33.38,51.18
5,11,15,30,21.83,33.26,51.05
5,11,15,45,21.74,33.36,51.13
5,11,16,0,22.59,33.51,51.92
5,11,16,15,22.87,33.68,52.27
5,11,16,30,22.8,33.74,52.51
5,11,16,45,22.74,33.8,52.42
5,11,17,0,22.82,33.78,52.37
