Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR)
02/01/2019,2:15:00,24.36,1,3.27,2.77,26.6,20.2,,,2.77,2.77,72.49,0,72.49,0,42,3.76,3.32,,,42.00,42.00,1.40,5.60,,0.80,1.70,,5.60,5.60,1.20,1.20,0.00,0.50,,,1.20,1.20,0.50,0.00,0.90,2.50,,,1.30,1.30,6.40,1.10,2.30,14.20,0.80,,1.100,1.100,2.70,4.20,4.90,2.40,3.40,,4.2,4.2,0.10,,0.90,0.10,0.30,,0.35,0.35
02/01/2019,2:30:00,24.36,1,3.24,2.81,26.9,20.7,,,2.81,2.81,21.55,0,21.55,0,43.2,3.76,3.52,,,43.20,43.20,1.10,5.80,,0.90,1.70,,5.80,5.80,0.80,0.80,0.40,0.50,,,0.80,0.80,0.50,0.00,1.00,0.70,,,0.73,0.73,6.40,1.10,1.50,14.30,0.80,,1.100,1.100,2.40,3.70,4.70,2.40,3.40,,3.7,3.7,0.10,,0.10,0.30,0.20,,0.18,0.18
02/01/2019,2:45:00,24.36,1,3.22,2.85,27.2,21.2,,,2.85,2.85,0.32,0,0.32,0,42.4,3.84,3.56,,,42.40,42.40,1.10,5.40,,0.90,1.40,,5.40,5.40,0.80,0.80,0.40,0.50,,,0.80,0.80,0.60,0.00,1.20,0.00,,,0.60,0.60,6.40,1.30,2.90,15.20,0.80,,1.300,1.300,2.10,3.90,4.80,2.30,3.40,,3.9,3.9,0.40,,0.20,0.10,1.60,,0.58,0.58
02/01/2019,3:00:00,24.36,1,3.19,2.89,27.6,21.8,,,2.89,2.89,36.03,0,36.03,0,43.6,4.04,3.28,,,43.60,43.60,1.00,5.40,,1.00,1.50,,5.40,5.40,0.80,1.20,0.00,0.50,,,1.20,1.20,0.70,0.10,1.00,0.00,,,0.10,0.10,6.40,1.10,1.30,14.80,0.80,,1.100,1.100,2.40,4.00,4.80,2.20,3.40,,4,4,0.20,,0.00,0.10,1.30,,0.40,0.40
02/01/2019,3:15:00,24.36,1,3.17,2.93,28,22.2,,,2.93,2.93,80.06,0,80.06,0,42.8,4.12,3,,,42.80,42.80,1.10,5.70,,1.80,1.50,,5.70,5.70,0.80,0.80,0.40,0.50,,,0.80,0.80,0.30,0.00,1.00,0.00,,,0.43,0.43,6.40,1.10,0.80,27.10,0.80,,1.100,1.100,2.00,3.80,4.80,2.20,3.40,,3.8,3.8,0.20,,0.10,0.20,0.60,,0.28,0.28
02/01/2019,3:30:00,24.36,1,3.14,2.97,28.4,22.7,,,2.97,2.97,81.84,0,81.84,0,43.6,4.16,3,,,43.60,43.60,1.00,5.10,,1.40,1.50,,5.10,5.10,0.80,1.20,0.40,0.50,,,1.20,1.20,0.60,0.00,0.90,0.00,,,0.50,0.50,6.40,1.10,1.40,30.80,0.80,,1.100,1.100,1.80,3.80,4.70,2.40,3.40,,3.8,3.8,0.20,,0.00,0.10,1.40,,0.43,0.43
02/01/2019,3:45:00,24.36,1,3.11,3.01,28.7,23.2,,,3.01,3.01,81.18,0,81.18,0,42,4.2,3.08,,,42.00,42.00,1.00,5.20,,1.30,1.50,,5.20,5.20,0.80,0.80,0.00,0.50,,,0.80,0.80,0.30,0.00,1.10,0.00,,,0.47,0.47,6.40,1.00,2.60,20.90,0.80,,1.000,1.000,1.90,4.00,4.50,2.30,3.40,,4,4,0.10,,0.10,0.10,2.10,,0.60,0.60
02/01/2019,4:00:00,24.32,1,3.09,3.04,29.1,23.7,,,3.04,3.04,51.49,0,51.49,0,41.6,4.16,3.08,,,41.60,41.60,1.00,5.30,,1.50,1.70,,5.30,5.30,0.40,0.80,0.40,0.50,,,0.80,0.80,0.30,0.00,1.00,0.00,,,0.43,0.43,6.40,1.10,1.10,14.90,0.80,,1.100,1.100,1.90,4.00,4.70,2.20,3.40,,4,4,0.10,,0.00,0.00,1.10,,0.30,0.30
02/01/2019,4:15:00,24.36,1,3.06,3.08,29.3,24.2,,,3.08,3.08,1.00,0,1.00,0,40.4,1.28,3,,,40.40,40.40,1.10,5.10,,1.60,1.40,,5.10,5.10,0.80,1.60,0.00,0.70,,,1.60,1.60,0.70,0.00,1.50,0.00,,,0.73,0.73,6.40,1.10,0.80,14.50,0.80,,1.100,1.100,2.00,4.00,4.80,2.20,3.40,,4,4,0.90,,0.80,0.00,1.60,,0.83,0.83
02/01/2019,4:30:00,24.32,1,3.04,3.12,29,24.7,,,3.12,3.12,11.17,0,11.17,0,40.8,0,2.96,,,40.80,40.80,1.00,5.20,,1.30,1.40,,5.20,5.20,0.80,1.60,0.40,0.80,,,1.60,1.60,0.70,0.00,1.20,0.10,,,0.67,0.67,6.40,1.10,2.80,14.60,0.80,,1.100,1.100,1.90,3.70,4.60,2.20,3.40,,3.7,3.7,1.50,,1.30,0.10,2.40,,1.33,1.33
02/01/2019,4:45:00,24.32,1,3.01,3.16,28.7,25.2,,,3.16,3.16,66.62,0,66.62,0,41.2,0,3.08,,,41.20,41.20,1.00,5.10,,1.20,1.50,,5.10,5.10,0.80,2.00,0.40,0.50,,,2.00,2.00,0.40,0.00,1.30,0.00,,,0.57,0.57,6.40,1.10,1.10,18.70,0.80,,1.100,1.100,1.90,3.80,4.60,2.10,3.40,,3.8,3.8,2.00,,1.10,0.10,1.70,,1.23,1.23
02/01/2019,5:00:00,24.36,1,2.99,3.2,28.3,25.6,,,3.20,3.20,81.91,0,81.91,0,41.2,0,3.2,,,41.20,41.20,1.10,5.10,,1.30,1.80,,5.10,5.10,0.80,1.20,0.00,0.50,,,1.20,1.20,0.50,0.00,1.60,0.00,,,0.70,0.70,6.40,1.10,2.40,16.90,0.80,,1.100,1.100,1.70,3.80,4.60,2.10,3.40,,3.8,3.8,1.30,,1.20,0.10,1.50,,1.03,1.03
02/01/2019,5:15:00,24.36,1,2.97,3.23,28,26.2,,,3.23,3.23,62.25,0,62.25,0,41.2,0,3.2,,,41.20,41.20,1.80,5.40,,1.30,2.00,,5.40,5.40,0.80,1.20,0.40,0.60,,,1.20,1.20,0.70,0.00,1.90,0.00,,,0.87,0.87,6.40,1.00,2.10,14.70,0.80,,1.000,1.000,1.80,3.80,4.90,2.30,3.40,,3.8,3.8,0.20,,0.60,0.10,0.40,,0.33,0.33
02/01/2019,5:30:00,24.36,1,2.94,3.27,27.7,26.6,,,3.27,3.27,10.72,0,10.72,0,26.4,0,2.64,,,26.40,26.40,1.00,5.30,,1.20,1.60,,5.30,5.30,0.80,0.80,0.40,0.50,,,0.80,0.80,0.90,0.10,1.60,0.10,,,0.10,0.10,6.40,0.90,2.80,14.70,0.80,,0.900,0.900,1.90,3.90,5.00,2.30,3.40,,3.9,3.9,0.20,,1.20,0.10,0.90,,0.60,0.60
02/01/2019,5:45:00,24.36,1,2.92,3.25,27.3,26.8,,,3.25,3.25,0.65,0,0.65,0,0,0,0,,,0.00,0.00,1.00,5.50,,1.30,1.70,,5.50,5.50,0.80,0.80,0.40,0.50,,,0.80,0.80,1.10,0.00,2.10,0.00,,,1.07,1.07,6.40,0.90,2.20,13.90,0.80,,0.900,0.900,2.00,3.60,4.20,2.20,3.40,,3.6,3.6,0.20,,1.90,0.10,2.50,,1.18,1.18
02/01/2019,6:00:00,24.36,1,2.9,3.22,27,26.8,,,3.22,3.22,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.10,5.80,,1.50,1.80,,5.80,5.80,0.80,0.80,0.00,0.50,,,0.80,0.80,1.10,0.00,2.40,0.10,,,1.20,1.20,6.40,0.80,3.60,15.30,0.80,,0.800,0.800,1.80,3.80,4.20,2.20,3.40,,3.8,3.8,0.70,,1.20,0.10,0.40,,0.60,0.60
02/01/2019,6:15:00,24.36,1,2.87,3.19,26.6,26.8,,,3.19,3.19,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.10,6.20,,2.10,3.20,,6.20,6.20,0.80,1.20,0.80,0.60,,,1.20,1.20,2.30,0.00,3.70,0.30,,,2.10,2.10,6.40,0.80,1.20,14.40,0.80,,0.800,0.800,2.50,3.90,4.20,2.60,3.40,,3.9,3.9,1.70,,1.70,0.10,0.40,,0.98,0.98
02/01/2019,6:30:00,24.32,1,2.85,3.15,26.2,26.7,,,3.15,3.15,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.30,6.40,,1.90,2.30,,6.40,6.40,0.80,1.20,0.40,0.60,,,1.20,1.20,1.90,0.10,4.60,0.50,,,0.10,0.10,6.40,0.90,2.90,13.70,0.80,,0.900,0.900,2.60,3.70,4.20,2.50,3.40,,3.7,3.7,1.30,,0.10,0.90,0.40,,0.68,0.68
02/01/2019,6:45:00,24.32,1,2.82,3.12,25.9,26.6,,,3.12,3.12,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.40,6.20,,3.40,2.20,,6.20,6.20,0.80,0.80,0.80,0.70,,,0.80,0.80,1.80,0.10,4.00,0.60,,,0.10,0.10,6.40,0.90,1.20,14.70,0.80,,0.900,0.900,2.30,3.80,4.20,2.10,2.40,,3.8,3.8,1.50,,0.10,1.60,0.40,,0.90,0.90
02/01/2019,7:00:00,24.36,1,2.79,3.08,25.4,26.5,,,3.08,3.08,0.00,10.44,10.44,0,0,0,0,,,0.00,0.00,1.20,3.80,,1.90,2.20,,3.80,3.80,1.20,1.20,0.40,2.60,,,1.20,1.20,2.20,0.10,5.30,1.10,,,0.10,0.10,6.40,0.80,1.10,17.80,0.70,,0.800,0.800,2.00,3.70,4.50,2.20,2.50,,3.7,3.7,0.40,,0.20,1.30,0.30,,0.55,0.55
02/01/2019,7:15:00,24.36,1,2.76,3.05,24.8,26.1,,,3.05,3.05,0.00,0.4,0.40,0,0,16.52,18.36,,,11.63,11.63,1.50,2.90,,2.30,3.00,,2.90,2.90,0.80,1.20,0.40,4.30,,,1.20,1.20,3.50,0.20,5.30,2.10,,,0.20,0.20,6.40,0.80,2.00,16.60,0.80,,0.800,0.800,5.30,4.50,5.50,2.70,3.20,,4.5,4.5,0.30,,0.40,1.40,0.70,,0.70,0.70
02/01/2019,7:30:00,24.36,1,2.73,3.01,24.6,26.2,,,3.01,3.01,0.00,0,0.00,0,0,0,0,,,0.00,0.00,2.10,3.40,,2.10,3.30,,3.40,3.40,0.80,1.60,0.40,3.10,,,1.60,1.60,4.30,0.50,5.10,1.70,,,0.50,0.50,6.40,0.90,1.90,14.10,0.80,,0.900,0.900,5.30,5.50,6.00,3.60,3.00,,5.5,5.5,0.30,,0.80,0.10,0.50,,0.43,0.43
02/01/2019,7:45:00,24.28,1,2.7,2.97,24.1,26,,,2.97,2.97,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.80,3.80,,3.20,3.50,,3.80,3.80,0.80,0.80,0.40,1.20,,,0.80,0.80,4.40,3.00,5.30,2.40,,,3.00,3.00,6.40,0.90,2.30,16.40,0.70,,0.900,0.900,5.30,4.20,5.30,3.10,3.40,,4.2,4.2,0.40,,0.20,0.20,0.50,,0.33,0.33
02/01/2019,8:00:00,24.24,1,2.67,2.94,23.6,25.8,,,2.94,2.94,0.00,0,0.00,0,0,0,0,,,0.00,0.00,2.70,4.90,,3.00,4.50,,4.90,4.90,1.20,1.20,0.80,0.90,,,1.20,1.20,4.80,2.70,5.20,2.70,,,2.70,2.70,6.40,0.90,4.00,14.80,0.80,,0.900,0.900,5.30,4.30,5.70,4.00,4.00,,4.3,4.3,0.60,,2.20,0.20,1.00,,1.00,1.00
02/01/2019,8:15:00,24.32,1,2.64,2.9,23.1,25.6,,,2.90,2.90,0.00,0,0.00,0,0,0,0,,,0.00,0.00,4.90,6.00,,3.00,4.90,,6.00,6.00,0.80,1.20,0.40,1.00,,,1.20,1.20,6.40,4.00,7.70,3.20,,,4.00,4.00,6.40,0.90,1.60,15.70,0.80,,0.900,0.900,5.30,4.70,6.90,4.50,4.10,,4.7,4.7,0.70,,2.70,0.20,1.00,,1.15,1.15
02/01/2019,8:30:00,24.28,1,2.6,2.85,22.5,25.4,,,2.85,2.85,0.00,0,0.00,0,0,0,0,,,0.00,0.00,4.20,6.50,,4.80,4.80,,6.50,6.50,1.20,1.20,1.60,1.40,,,1.20,1.20,6.80,5.70,6.40,4.40,,,5.70,5.70,6.40,0.90,0.70,16.30,1.10,,0.900,0.900,5.30,6.00,7.00,4.50,4.80,,6,6,0.80,,3.80,0.70,3.10,,2.10,2.10
02/01/2019,8:45:00,24.24,1,2.56,2.8,21.9,25.1,,,2.80,2.80,0.00,0,0.00,0,0,0,0,,,0.00,0.00,5.10,6.90,,7.10,4.40,,6.90,6.90,1.60,1.20,0.80,1.80,,,1.20,1.20,6.90,5.00,9.10,4.10,,,5.00,5.00,6.40,1.10,4.50,18.70,1.10,,1.100,1.100,5.30,5.50,7.70,5.30,5.50,,5.5,5.5,0.80,,3.80,0.90,3.80,,2.33,2.33
02/01/2019,9:00:00,23.72,1,2.51,2.75,21.3,24.8,,,2.75,2.75,0.00,0,0.00,0.8,0,0,0,,,0.27,0.27,5.50,6.80,,5.90,5.30,,6.80,6.80,1.60,1.60,0.80,0.80,,,1.60,1.60,8.70,7.10,7.40,4.00,,,7.10,7.10,6.40,1.30,3.30,18.50,1.10,,1.300,1.300,5.30,5.30,6.80,5.10,4.60,,5.3,5.3,1.20,,5.10,3.10,3.20,,3.15,3.15
02/01/2019,9:15:00,0,0,2.5,2.69,20.8,24.5,,,2.69,2.69,12.27,0,12.27,16.4,0,0.6,0,,,5.67,5.67,5.80,6.70,,6.50,7.00,,6.70,6.70,1.60,1.20,0.80,1.50,,,1.20,1.20,8.50,7.60,8.70,5.00,,,7.60,7.60,6.40,1.40,6.40,17.90,1.80,,1.400,1.400,5.30,6.00,8.40,6.70,5.50,,6,6,1.70,,4.00,1.70,3.50,,2.73,2.73
02/01/2019,9:30:00,0,0,2.52,2.63,20.8,24,,,2.63,2.63,67.65,0,67.65,11.6,0,1.32,0,,,4.31,4.31,7.90,6.30,,6.50,6.90,,6.30,6.30,1.60,1.20,1.20,2.00,,,1.20,1.20,9.90,5.60,8.90,5.00,,,5.60,5.60,6.40,1.50,4.60,15.90,2.10,,1.500,1.500,5.30,8.00,9.10,7.10,5.90,,8,8,1.30,,2.30,1.60,2.20,,1.85,1.85
02/01/2019,9:45:00,0,0,2.52,2.57,20.9,23.5,,,2.57,2.57,81.00,0,81.00,8.4,0,1.08,0.08,,,3.19,3.19,7.60,6.20,,6.30,7.80,,6.20,6.20,2.00,1.60,0.80,1.80,,,1.60,1.60,8.60,7.30,8.10,6.30,,,7.30,7.30,6.40,2.10,4.40,12.10,1.80,,2.100,2.100,5.30,8.90,8.90,7.50,6.20,,8.9,8.9,1.70,,1.70,1.10,2.40,,1.73,1.73
02/01/2019,10:00:00,0,0,2.53,2.51,21,23,,,2.51,2.51,81.04,0,81.04,5.2,0,1.24,0,,,2.15,2.15,7.40,7.60,,6.10,7.20,,7.60,7.60,2.40,1.60,0.80,1.00,,,1.60,1.60,9.10,6.40,7.70,5.70,,,6.40,6.40,6.40,2.60,4.60,16.70,2.00,,2.600,2.600,5.30,9.10,9.60,6.70,7.60,,9.1,9.1,1.80,,2.10,1.30,1.40,,1.65,1.65
02/01/2019,10:15:00,0,0,2.53,2.49,21.1,22.5,,,2.49,2.49,81.10,0,81.10,6,6.8,1,0,,,6.80,6.80,6.40,7.70,,6.50,6.90,,7.70,7.70,1.60,2.00,1.60,1.40,,,2.00,2.00,8.50,6.10,7.30,5.70,,,6.10,6.10,6.40,1.80,2.90,15.20,1.90,,1.800,1.800,5.30,8.90,10.80,7.90,6.00,,8.9,8.9,1.80,,1.00,1.60,4.40,,2.20,2.20
02/01/2019,10:30:00,0,0,2.53,2.5,21.2,21.9,,,2.50,2.50,81.10,0,81.10,0.8,9.6,0.92,0,,,9.60,9.60,8.10,7.00,,6.50,8.20,,7.00,7.00,1.60,2.00,1.20,2.90,,,2.00,2.00,8.20,6.90,8.20,7.40,,,6.90,6.90,6.40,2.00,3.30,19.30,2.30,,2.000,2.000,5.30,8.70,10.70,8.10,8.00,,8.7,8.7,1.80,,0.80,1.10,3.10,,1.70,1.70
02/01/2019,10:45:00,0,0,2.53,2.51,21.2,21.3,,,2.51,2.51,81.11,0,81.11,2.4,8.8,0.76,0,,,8.80,8.80,9.50,7.80,,5.20,6.80,,7.80,7.80,1.20,2.80,0.80,2.50,,,2.80,2.80,8.90,6.20,6.40,6.10,,,6.20,6.20,6.40,1.70,3.50,15.80,1.50,,1.700,1.700,5.30,9.30,9.50,7.00,8.00,,9.3,9.3,1.60,,2.50,1.50,1.50,,1.78,1.78
02/01/2019,11:00:00,0,0,2.53,2.51,21.3,20.8,,,2.51,2.51,57.53,0,57.53,1.6,4.8,0.8,0,,,4.80,4.80,10.90,7.30,,6.10,6.30,,7.30,7.30,1.60,4.00,1.60,0.90,,,4.00,4.00,7.20,5.40,5.70,6.70,,,5.40,5.40,6.40,1.70,4.70,15.00,1.90,,1.700,1.700,5.30,8.90,8.70,7.20,7.90,,8.9,8.9,2.00,,1.40,2.30,1.10,,1.70,1.70
02/01/2019,11:15:00,0,0,2.53,2.51,21.4,20.2,,,2.51,2.51,7.25,0,7.25,0.8,4.8,0.96,0,,,4.80,4.80,9.70,7.40,,5.50,7.00,,7.40,7.40,1.20,3.20,1.20,1.00,,,3.20,3.20,7.50,4.50,6.40,7.60,,,4.50,4.50,6.40,1.30,7.50,15.50,2.20,,1.300,1.300,5.30,9.00,9.60,8.20,6.80,,9,9,1.70,,2.00,2.20,0.90,,1.70,1.70
02/01/2019,11:30:00,0,0,2.53,2.52,21.4,19.5,,,2.52,2.52,5.42,0,5.42,0.8,8,0.88,0,,,8.00,8.00,9.20,7.70,,5.60,5.20,,7.70,7.70,2.00,1.60,1.60,1.10,,,1.60,1.60,6.90,5.50,6.10,7.30,,,5.50,5.50,6.40,1.20,6.40,13.70,1.90,,1.200,1.200,5.30,9.40,10.00,8.20,7.00,,9.4,9.4,1.20,,1.50,2.40,1.20,,1.58,1.58
02/01/2019,11:45:00,0,0,2.53,2.53,21.5,18.4,,,2.53,2.53,61.49,0,61.49,0.4,10.8,0.64,0,,,10.80,10.80,7.00,7.20,,6.40,5.50,,7.20,7.20,1.60,1.20,0.80,1.10,,,1.20,1.20,7.00,5.00,5.80,4.80,,,5.00,5.00,6.40,1.30,6.40,13.60,1.70,,1.300,1.300,5.30,9.70,11.40,7.40,7.70,,9.7,9.7,2.10,,0.80,2.30,1.20,,1.60,1.60
02/01/2019,12:00:00,0,0,2.53,2.53,21,17.4,,,2.53,2.53,81.22,0,81.22,5.6,11.6,0,0,,,11.60,11.60,7.40,9.10,,5.30,6.20,,9.10,9.10,2.00,1.20,0.80,1.10,,,1.20,1.20,6.60,5.40,6.50,6.10,,,5.40,5.40,6.40,1.20,4.90,16.60,2.10,,1.200,1.200,5.30,9.30,10.10,7.30,7.90,,9.3,9.3,1.40,,0.80,2.30,0.90,,1.35,1.35
02/01/2019,12:15:00,0,0,2.53,2.54,20.7,16.9,,,2.54,2.54,81.22,0,81.22,4.4,11.2,0.92,0.88,,,11.20,11.20,7.70,7.80,,5.50,4.60,,7.80,7.80,2.80,1.20,1.20,0.90,,,1.20,1.20,6.00,4.50,7.30,4.80,,,4.50,4.50,6.40,1.10,5.80,12.70,1.50,,1.100,1.100,5.30,9.40,9.70,7.10,8.20,,9.4,9.4,1.30,,0.80,1.70,0.70,,1.13,1.13
02/01/2019,12:30:00,0,0,2.54,2.55,21,17,,,2.55,2.55,76.12,0,76.12,6.8,10,1.6,1.12,,,10.00,10.00,7.20,7.70,,4.60,4.50,,7.70,7.70,1.60,1.60,1.20,1.00,,,1.60,1.60,6.60,6.10,6.80,4.70,,,6.10,6.10,6.40,1.20,6.00,12.60,1.40,,1.200,1.200,5.30,9.30,9.20,8.60,8.10,,9.3,9.3,1.00,,0.60,2.00,1.60,,1.30,1.30
02/01/2019,12:45:00,0,0,2.54,2.56,21.4,17.2,,,2.56,2.56,26.83,0,26.83,8,12.4,1.84,1,,,12.40,12.40,5.90,7.20,,3.60,5.10,,7.20,7.20,2.00,1.60,1.60,0.80,,,1.60,1.60,5.90,5.80,7.20,4.70,,,5.80,5.80,6.40,1.20,10.50,13.00,1.50,,1.200,1.200,5.30,8.40,9.30,8.30,6.70,,8.4,8.4,1.30,,0.20,2.50,1.70,,1.43,1.43
02/01/2019,13:00:00,0,0,2.55,2.57,21.9,17.4,,,2.57,2.57,0.85,0,0.85,7.6,14.4,1.56,1.24,,,14.40,14.40,6.40,5.20,,3.80,4.80,,5.20,5.20,1.60,1.60,0.80,0.50,,,1.60,1.60,4.30,4.30,7.80,4.30,,,4.30,4.30,6.40,1.10,5.80,14.20,1.30,,1.100,1.100,5.30,8.40,7.50,6.60,8.10,,8.4,8.4,1.60,,0.50,2.70,3.20,,2.00,2.00
02/01/2019,13:15:00,0,0,2.56,2.59,22.2,17.6,,,2.59,2.59,29.97,0,29.97,11.6,16.8,1.08,1,,,16.80,16.80,6.70,6.30,,3.10,3.90,,6.30,6.30,1.60,1.60,0.40,0.50,,,1.60,1.60,6.70,6.30,6.90,4.40,,,6.30,6.30,6.40,1.10,5.50,14.40,0.80,,1.100,1.100,5.30,10.30,7.60,7.40,2.10,,10.3,10.3,2.60,,0.60,1.90,2.10,,1.80,1.80
02/01/2019,13:30:00,0,0,2.57,2.6,22.6,17.8,,,2.60,2.60,77.57,0,77.57,8.4,15.6,1.4,0.92,,,15.60,15.60,9.30,5.40,,3.50,3.80,,5.40,5.40,1.60,2.00,0.40,1.80,,,2.00,2.00,5.00,5.70,6.10,4.50,,,5.70,5.70,6.40,1.10,4.70,13.40,0.80,,1.100,1.100,5.30,11.20,7.70,7.10,2.10,,11.2,11.2,1.90,,0.60,1.80,1.90,,1.55,1.55
02/01/2019,13:45:00,0,0,2.58,2.61,22.9,17.9,,,2.61,2.61,81.28,0,81.28,12.4,14.8,1.28,0.92,,,14.80,14.80,8.80,5.10,,4.20,4.40,,5.10,5.10,1.60,1.60,1.20,2.20,,,1.60,1.60,5.10,5.20,7.70,3.90,,,5.20,5.20,6.40,1.10,3.90,12.60,0.80,,1.100,1.100,5.30,9.80,6.80,6.80,2.10,,9.8,9.8,1.60,,0.20,1.90,2.00,,1.43,1.43
02/01/2019,14:00:00,0,0,2.59,2.62,23.3,18,,,2.62,2.62,81.91,0,81.91,13.2,14.4,1,0.72,,,14.40,14.40,9.30,5.10,,4.70,3.90,,5.10,5.10,2.40,1.60,0.80,2.00,,,1.60,1.60,4.10,3.60,7.90,4.80,,,3.60,3.60,6.40,1.10,8.70,13.10,0.80,,1.100,1.100,5.30,8.60,7.30,6.50,2.10,,8.6,8.6,1.40,,0.60,1.80,3.30,,1.78,1.78
02/01/2019,14:15:00,23.48,1,2.6,2.64,23.6,18.2,,,2.64,2.64,56.88,0,56.88,12.8,12.4,1,1.12,,,12.40,12.40,7.60,5.50,,3.10,4.20,,5.50,5.50,1.60,1.60,0.80,0.90,,,1.60,1.60,5.70,4.80,6.80,4.60,,,4.80,4.80,6.40,1.10,5.30,12.20,0.80,,1.100,1.100,5.30,9.20,9.40,7.10,2.10,,9.2,9.2,1.50,,0.80,1.70,2.50,,1.63,1.63
02/01/2019,14:30:00,24.4,1,2.61,2.65,23.9,18.8,,,2.65,2.65,1.00,0,1.00,10,13.6,1.04,1.2,,,13.60,13.60,5.70,4.60,,2.50,3.90,,4.60,4.60,0.80,2.00,0.80,0.60,,,2.00,2.00,3.80,3.70,6.80,4.50,,,3.70,3.70,6.40,1.00,5.70,11.40,0.80,,1.000,1.000,5.30,8.00,7.90,7.50,2.10,,8,8,2.50,,0.30,1.90,2.70,,1.85,1.85
02/01/2019,14:45:00,24.4,1,2.57,2.66,24.2,19.5,,,2.66,2.66,8.70,0,8.70,0,17.2,0.92,1.4,,,17.20,17.20,3.50,4.90,,2.20,4.60,,4.90,4.90,0.80,1.20,1.20,0.60,,,1.20,1.20,3.90,2.90,5.70,3.70,,,2.90,2.90,6.40,1.10,6.00,12.00,0.80,,1.100,1.100,5.30,8.50,8.00,8.10,2.10,,8.5,8.5,2.60,,0.20,1.80,4.30,,2.23,2.23
02/01/2019,15:00:00,24.4,1,2.52,2.68,24.6,20.1,,,2.68,2.68,62.08,0,62.08,0,18,1.08,1.24,,,18.00,18.00,4.20,5.00,,3.00,3.50,,5.00,5.00,1.20,1.60,0.40,0.80,,,1.60,1.60,4.40,1.60,4.80,4.40,,,1.60,1.60,6.40,1.10,4.70,15.20,0.80,,1.100,1.100,5.30,8.80,8.00,7.50,2.10,,8.8,8.8,1.60,,0.40,1.00,4.60,,1.90,1.90
02/01/2019,15:15:00,24.4,1,2.47,2.69,24.9,20.8,,,2.69,2.69,81.26,0,81.26,0,16.4,5.28,4.92,,,16.40,16.40,3.40,5.80,,2.60,4.60,,5.80,5.80,1.60,1.60,0.80,1.80,,,1.60,1.60,5.70,1.70,4.70,4.10,,,1.70,1.70,6.40,1.50,6.00,13.40,0.80,,1.500,1.500,5.30,8.10,8.10,8.30,2.10,,8.1,8.1,0.90,,0.50,0.60,2.20,,1.05,1.05
