month,day,hour,min,i_uiip,i_f,i_uiipu
12,4,1,0,360.58,243.67,253.6
12,4,1,15,361.3,245.67,207.2
12,4,1,30,360.98,240.93,238.2
12,4,1,45,403.21,236.73,289.87
12,4,2,0,405.11,239.6,246.67
12,4,2,15,410.06,236.8,243.93
12,4,2,30,405.04,239.73,245.13
12,4,2,45,394.14,238.07,239.73
12,4,3,0,397.49,236.6,242.07
12,4,3,15,404.88,238.2,242.67
12,4,3,30,412.1,239.2,244.53
12,4,3,45,394.97,238.93,235.4
12,4,4,0,393.55,254.53,231.87
12,4,4,15,411.06,254.67,233.93
12,4,4,30,400.96,255,235.33
12,4,4,45,387.99,252.6,288.27
12,4,5,0,388.86,254.47,247.27
12,4,5,15,383.22,251.27,278.47
12,4,5,30,214.5,244.27,364.4
12,4,5,45,167.91,245.47,372.53
12,4,6,0,173.76,248.07,374.8
12,4,6,15,168.56,249.8,360.4
12,4,6,30,173.93,257.47,208.33
12,4,6,45,178.43,257.8,206.87
12,4,7,0,152.1,259.53,207.33
12,4,7,15,118.31,260.8,207.33
12,4,7,30,140.21,260.73,208.13
12,4,7,45,181.97,262.27,207.33
12,4,8,0,193.59,263.07,207.53
12,4,8,15,198.27,266.2,209.4
12,4,8,30,215.64,268.2,208.13
12,4,8,45,234.51,259.07,209
12,4,9,0,216.09,251.47,390.6
12,4,9,15,211.4,249.67,481.2
12,4,9,30,205.96,247.53,480.53
12,4,9,45,204,250.6,480.47
12,4,10,0,203.26,249.73,476.8
12,4,10,15,209.81,249.73,478.13
12,4,10,30,192.74,249.27,428.87
12,4,10,45,168.58,248.47,427.13
12,4,11,0,178.01,249.2,429.07
12,4,11,15,167.45,250.13,428.67
12,4,11,30,166.68,249.67,429.27
12,4,11,45,160.63,248.13,429.2
12,4,12,0,176.77,248.4,429.4
12,4,12,15,172.15,246.53,428.2
12,4,12,30,165.76,246.8,432.33
12,4,12,45,159.33,249.07,426.93
12,4,13,0,156.16,248.87,427
12,4,13,15,148.41,247.27,426.2
12,4,13,30,139.55,247,427.53
12,4,13,45,149.99,247.4,430.47
12,4,14,0,165.07,245.13,440.87
12,4,14,15,194.4,245,457.13
12,4,14,30,213.03,243.8,451.33
12,4,14,45,214.48,243.53,452.27
12,4,15,0,203.27,245.67,444.93
12,4,15,15,203.49,241.33,441.2
12,4,15,30,198.09,241.53,438.73
12,4,15,45,202.6,240.33,442.07
12,4,16,0,184.05,243.87,417.73
12,4,16,15,136.26,256.4,127.33
12,4,16,30,126.57,260.93,125.6
12,4,16,45,125.45,260.4,124.53
12,4,17,0,125.44,262.67,124.73
12,4,17,15,126.13,264.53,125.73
12,4,17,30,126.3,266.8,125.47
12,4,17,45,126.02,264.33,125
12,4,18,0,161.66,267.67,160.07
12,4,18,15,181.36,258.93,180.8
12,4,18,30,180.61,258.47,179.4
12,4,18,45,181.24,260.33,179.93
12,4,19,0,180.76,260.53,179.87
12,4,19,15,181.27,262.27,179.33
12,4,19,30,180,259.53,179
12,4,19,45,180.24,261,179
12,4,20,0,180.83,261.13,179.6
12,4,20,15,181.74,260.93,180.53
12,4,20,30,181.86,260.13,180.2
12,4,20,45,180.75,259,178.87
12,4,21,0,181.06,259.87,179.67
12,4,21,15,181.11,257.6,178.87
12,4,21,30,181.45,254.2,180
12,4,21,45,181.41,256.73,180.07
12,4,22,0,158.5,245.67,163.53
12,4,22,15,149.42,234.27,328.47
12,4,22,30,191.05,227.13,470.6
12,4,22,45,186.07,226.4,466.67
12,4,23,0,342.27,235.8,312.47
12,4,23,15,378.87,238.07,208.6
12,4,23,30,378.82,238.87,208.67
12,4,23,45,370.32,234.73,254.33
12,5,0,0,386.57,232.13,314.2
12,5,0,15,379.12,235.07,278
12,5,0,30,356.24,232.27,275.47
12,5,0,45,348.74,233,274
12,5,1,0,359.58,245.33,274.4
12,5,1,15,375.33,267.07,271.87
12,5,1,30,362.76,263.67,267.8
12,5,1,45,352.39,266.07,252.4
12,5,2,0,355.67,263.67,258.47
12,5,2,15,354.92,265.93,252.67
12,5,2,30,361.35,260.07,271.6
12,5,2,45,358.78,260.2,316.93
12,5,3,0,351.84,260.53,319.13
12,5,3,15,369.12,260.33,319.47
12,5,3,30,362.25,259.2,316.33
12,5,3,45,350.64,256,316.47
12,5,4,0,363.02,258.13,315.27
12,5,4,15,375.72,259.33,315.33
12,5,4,30,375.16,258.13,311.67
12,5,4,45,387.46,259.53,282.53
12,5,5,0,381,265.27,126.4
12,5,5,15,423.33,262.8,205.2
12,5,5,30,417.6,261.27,311.2
12,5,5,45,276.44,259.87,296.07
12,5,6,0,190.19,260.67,376
12,5,6,15,208.4,264.33,378.47
12,5,6,30,215.77,264.2,376.4
12,5,6,45,112.92,263.87,90.67
12,5,7,0,98.91,264.2,98
12,5,7,15,96.77,269.87,95.93
12,5,7,30,95.73,270.07,94.93
12,5,7,45,95.99,262.13,95.13
12,5,8,0,96.34,266.93,95.47
12,5,8,15,97.19,266.47,96.13
12,5,8,30,96.91,265.4,95.87
12,5,8,45,96.94,265.73,96.27
12,5,9,0,96.2,269.07,95.47
12,5,9,15,96.09,266.27,95.53
12,5,9,30,95.95,267.67,95.07
12,5,9,45,96.07,267.27,95.33
12,5,10,0,95.69,267.53,95.13
12,5,10,15,96.2,266.87,95.2
12,5,10,30,96.46,258.53,95.4
12,5,10,45,147.77,244.87,125.47
12,5,11,0,206.23,235.4,422.2
12,5,11,15,219.6,250.33,421.07
12,5,11,30,206.93,259.53,418.93
12,5,11,45,208.01,257.13,422.47
12,5,12,0,202.05,258.67,418
12,5,12,15,203.8,256.27,418.07
12,5,12,30,199.29,259.4,421.73
12,5,12,45,200.61,256.93,421.4
12,5,13,0,198.65,257.73,421.13
12,5,13,15,207.34,257.67,420.8
12,5,13,30,204.49,261.33,419.2
12,5,13,45,200.67,257.67,422.4
12,5,14,0,202.96,258,423.73
12,5,14,15,200.02,258.87,422.8
12,5,14,30,198.78,254.6,420.27
12,5,14,45,205.66,257.33,417.07
12,5,15,0,199.49,256.8,417
12,5,15,15,194.41,253.93,416.8
12,5,15,30,196.78,255.2,415.4
12,5,15,45,193.38,252.53,414.73
12,5,16,0,189.46,251.47,414.2
12,5,16,15,192.93,253.73,415.87
12,5,16,30,191.48,251.13,444.87
12,5,16,45,198.73,250.87,484.13
12,5,17,0,157.24,265.4,160.07
12,5,17,15,108.65,267.53,108
12,5,17,30,108.18,268,107.2
12,5,17,45,105.89,271.27,105.07
12,5,18,0,106.92,272.8,105.53
12,5,18,15,102.68,274.33,101.6
12,5,18,30,102.5,276.07,101.4
12,5,18,45,102.16,275.93,101.53
12,5,19,0,103.36,272.13,102.2
12,5,19,15,103.01,246,101.87
12,5,19,30,102.49,239,100.93
12,5,19,45,101.56,244.6,101.2
12,5,20,0,102.08,244.53,101.2
12,5,20,15,101.73,245.8,101.13
12,5,20,30,179.03,244.07,95.13
12,5,20,45,247.16,246.27,95.47
12,5,21,0,231.77,238.67,113.73
12,5,21,15,229.26,227.33,380.47
12,5,21,30,229.82,225.27,380
12,5,21,45,203.14,229,278.67
12,5,22,0,209.17,229.53,268.8
12,5,22,15,209.85,226.07,275.73
12,5,22,30,192.66,233.07,290.33
12,5,22,45,180.94,266.53,376.87
12,5,23,0,346.51,266.2,333.87
12,5,23,15,396.09,266.33,318
12,5,23,30,379.91,267.07,297.87
12,5,23,45,377.26,266.73,260.47
12,6,0,0,385.12,265.93,258.73
12,6,0,15,375.74,263.27,258.8
12,6,0,30,370.05,262.27,255.8
12,6,0,45,373.36,261.6,255.07
12,6,1,0,378.58,261.47,255.4
12,6,1,15,365.47,260.8,254.33
12,6,1,30,362.11,259.8,254.27
12,6,1,45,355.04,257.93,255.73
12,6,2,0,354.05,261.33,253.13
12,6,2,15,356.32,256.67,253.73
12,6,2,30,360.92,253.73,251.6
12,6,2,45,357.02,258.93,251.2
12,6,3,0,355.8,257.93,252.8
12,6,3,15,352.53,256,249.93
12,6,3,30,349.36,254.27,253.07
12,6,3,45,346.57,256.93,254.47
12,6,4,0,353.67,255.73,254.8
12,6,4,15,362.63,255.67,254.67
12,6,4,30,310.6,250.07,344
12,6,4,45,302.93,250,367.8
12,6,5,0,308.46,247.27,367.2
12,6,5,15,300.28,248.2,365.13
12,6,5,30,298.84,248.13,364.33
12,6,5,45,198.24,248.87,364.13
12,6,6,0,77.62,252.67,222.6
12,6,6,15,56.45,258.33,55.67
12,6,6,30,65.53,255.07,64.47
12,6,6,45,100.92,255.67,100.2
12,6,7,0,101.1,258.53,100.27
12,6,7,15,101.5,261.53,100.4
12,6,7,30,101.38,261.87,100.93
12,6,7,45,104.1,265.8,103
12,6,8,0,100.8,272.93,100.53
12,6,8,15,100.86,268.07,100
12,6,8,30,101.79,265.93,100.87
12,6,8,45,100.65,269.33,99.93
12,6,9,0,129.15,266.93,98.13
12,6,9,15,225.17,249.47,189.8
12,6,9,30,227.78,246.53,417.47
12,6,9,45,220.12,247.53,448.53
12,6,10,0,225.89,243.53,446.33
12,6,10,15,222.67,246.4,433
12,6,10,30,217.89,244.93,419.4
12,6,10,45,213.39,245.67,417.67
12,6,11,0,218.5,247.27,422.2
12,6,11,15,213.72,245.47,420
12,6,11,30,212.01,244.93,419.27
12,6,11,45,208.75,246.27,422.4
12,6,12,0,207.66,244.13,455.47
12,6,12,15,213.55,243,462.13
12,6,12,30,207.35,242.53,462.2
12,6,12,45,205.8,242.67,461.87
12,6,13,0,206.69,243.53,460.2
12,6,13,15,200.91,243.73,460.8
12,6,13,30,206.89,242.6,459.73
12,6,13,45,203.79,240.33,459.53
12,6,14,0,213.26,241.4,460.67
12,6,14,15,213.82,241.8,458.73
12,6,14,30,208.09,241.93,457.27
12,6,14,45,202.02,238.2,457.2
12,6,15,0,205.96,239.47,449.33
12,6,15,15,200.72,233.07,448.8
12,6,15,30,194.29,234.33,444.6
12,6,15,45,196.86,236.2,448.73
12,6,16,0,188.77,238.27,444.67
12,6,16,15,189.66,233.67,444.47
12,6,16,30,186.7,234.67,443.53
12,6,16,45,198.39,234.4,447.53
12,6,17,0,148.51,240.87,301.87
12,6,17,15,158.73,257.53,156.93
12,6,17,30,159.47,259.47,158.73
12,6,17,45,159.46,261.13,158.8
12,6,18,0,157.88,268.4,156.73
12,6,18,15,157.81,265.93,157.13
12,6,18,30,159.38,266.27,158.4
12,6,18,45,158.16,264.47,156.93
12,6,19,0,158.25,267.73,157.47
12,6,19,15,158.63,263.33,157.33
12,6,19,30,157.53,264,157.07
12,6,19,45,158.71,264.13,157
12,6,20,0,158.23,268.53,156.8
12,6,20,15,157.06,270.27,157.13
12,6,20,30,157.5,270.07,157
12,6,20,45,157.27,269.93,156.6
12,6,21,0,158.53,265.13,157.93
12,6,21,15,159.41,262.4,158.07
12,6,21,30,158.79,260.6,158.07
12,6,21,45,158.56,261.47,157.73
12,6,22,0,138.16,254.2,171.27
12,6,22,15,161.82,242.73,379.53
12,6,22,30,177.85,239.87,378.8
12,6,22,45,184.46,235.67,377.13
12,6,23,0,337.18,235.27,375.53
12,6,23,15,385.71,234.4,371.67
12,6,23,30,377.02,235.33,350.13
12,6,23,45,382.17,243,257.6
12,7,0,0,387.59,242.4,256.8
12,7,0,15,381.33,239.93,256.13
12,7,0,30,370.63,241.33,253.4
12,7,0,45,365.53,239.6,239
12,7,1,0,369,238.67,240.87
12,7,1,15,372.36,240.53,239.07
12,7,1,30,366.53,238.8,240.47
12,7,1,45,363.58,241,240.6
12,7,2,0,377.26,241.73,243.87
12,7,2,15,379.57,239.93,240
12,7,2,30,356.83,237.07,288.13
12,7,2,45,364.19,237.4,293.73
12,7,3,0,351.95,237.87,297.33
12,7,3,15,337.95,235,295.47
12,7,3,30,303.16,234.67,293
12,7,3,45,297.79,235.4,294.73
12,7,4,0,308.94,237.87,298.47
12,7,4,15,316.11,239.2,298.6
12,7,4,30,310.4,237.2,298.07
12,7,4,45,260.45,251.33,345.6
12,7,5,0,238.77,256.27,366.47
12,7,5,15,238.02,258.53,370.2
12,7,5,30,211.17,259.8,371.4
12,7,5,45,190.93,261.27,370.53
12,7,6,0,165.02,260.33,374.4
12,7,6,15,124.54,279.53,158.8
12,7,6,30,115.01,283.47,114.33
12,7,6,45,109.72,284.67,108.6
12,7,7,0,109.34,288.4,108.53
12,7,7,15,108.35,285.4,107.27
12,7,7,30,109.24,269.07,108.53
12,7,7,45,109.47,267.13,107.93
12,7,8,0,108.87,267.6,107.8
12,7,8,15,108.55,268.47,107.53
12,7,8,30,108.36,272.73,107.2
12,7,8,45,108.04,271.8,106.6
12,7,9,0,106.99,271.67,106.6
12,7,9,15,108.24,272.07,106.67
12,7,9,30,108.58,270.6,107.4
12,7,9,45,107.95,270.73,106.8
12,7,10,0,106.09,271.13,105.8
12,7,10,15,106.65,265.53,105.47
12,7,10,30,107.32,268.13,106
12,7,10,45,107.82,267.13,106.6
12,7,11,0,106.11,267.87,105.6
12,7,11,15,105.84,268.07,105
12,7,11,30,105.74,267.13,104.6
12,7,11,45,106.08,267.73,104.8
12,7,12,0,106.48,266.33,105.07
12,7,12,15,115.05,268.53,104.27
12,7,12,30,185.13,251.73,273.4
12,7,12,45,227.2,248.73,388.13
12,7,13,0,229.53,249,388.47
12,7,13,15,233.41,251.6,389.47
12,7,13,30,231.23,250.53,388.53
12,7,13,45,232.7,250.07,387.67
12,7,14,0,230.14,251.33,388.4
12,7,14,15,230.54,247.73,386.93
12,7,14,30,231.9,249.33,385.93
12,7,14,45,229.25,245.53,387.4
12,7,15,0,227.61,246.2,386.87
12,7,15,15,229.77,250.8,387.73
12,7,15,30,228.96,244.07,387.13
12,7,15,45,228.98,245.6,385.93
12,7,16,0,226.12,246.4,386.87
12,7,16,15,225.78,247.27,387.4
12,7,16,30,229.25,247.27,387.67
12,7,16,45,227.22,244.6,387.47
12,7,17,0,215.85,246.8,388.47
12,7,17,15,104.67,261.47,146.27
12,7,17,30,133.8,265.53,132.4
12,7,17,45,133.71,265.2,133.47
12,7,18,0,133.31,271.47,132.6
12,7,18,15,134.12,269.8,132.67
12,7,18,30,139.04,267.87,137.73
12,7,18,45,206.97,271.73,204.93
12,7,19,0,206.16,275.87,204.73
12,7,19,15,206.84,276.73,205.6
12,7,19,30,206.72,275.47,206.13
12,7,19,45,205.18,277.4,203.47
12,7,20,0,204.56,281.73,203.87
12,7,20,15,164.94,276.27,154.47
12,7,20,30,159.99,260.53,77.07
12,7,20,45,229.17,229.33,393.53
12,7,21,0,234.43,228.67,394.27
12,7,21,15,233.58,226.4,395.2
12,7,21,30,233.31,224.13,393.87
12,7,21,45,222.86,224.13,394
12,7,22,0,220.04,223.13,391.6
12,7,22,15,217.09,250.73,389.33
12,7,22,30,212.33,260.07,388.6
12,7,22,45,207.29,255,385.8
12,7,23,0,370.98,253.87,385.87
12,7,23,15,416.97,252.8,381.27
12,7,23,30,404.21,248.73,379.53
12,7,23,45,404.49,252.73,334.33
12,8,0,0,418.18,256,96.4
12,8,0,15,407.61,252.33,150.07
12,8,0,30,397.59,248.2,252.07
12,8,0,45,390.63,249,223.87
12,8,1,0,395.25,247.73,221
12,8,1,15,397.84,250.87,223.67
12,8,1,30,390.94,248.07,226.8
12,8,1,45,381.65,243.87,222.67
12,8,2,0,380.25,245.6,220.8
12,8,2,15,387.34,244.53,222.87
12,8,2,30,388.87,245.07,219.53
12,8,2,45,387.09,244.87,220
12,8,3,0,387.02,245.73,221.4
12,8,3,15,383.57,242.8,220.6
12,8,3,30,380.53,244.47,221.8
12,8,3,45,377.83,242.73,221.73
12,8,4,0,387.31,246.2,227.07
12,8,4,15,392.76,244.93,223.47
12,8,4,30,393.15,242.07,251.8
12,8,4,45,392.22,239.93,318.8
12,8,5,0,391.92,239.67,319.4
12,8,5,15,387.63,239.93,317.47
12,8,5,30,343.03,240,293.27
12,8,5,45,211.02,242,286.4
12,8,6,0,166.55,239,336
12,8,6,15,165.66,236.2,372.93
12,8,6,30,189.97,234.73,391.33
12,8,6,45,191.92,233.47,448.47
12,8,7,0,202.45,236.8,450.93
12,8,7,15,203.67,239.2,452.6
12,8,7,30,221.44,240.47,456.27
12,8,7,45,189.6,244.07,459.47
12,8,8,0,180.8,256.07,463.47
12,8,8,15,194.88,260.6,463.27
12,8,8,30,198.11,259.8,462
12,8,8,45,200.87,260.47,464.33
12,8,9,0,205.93,258.73,462
12,8,9,15,213.87,261.2,461.47
12,8,9,30,211.76,261.33,462.13
12,8,9,45,204.35,261.93,459.2
12,8,10,0,203.79,262.4,405.47
12,8,10,15,209.5,261,407.2
12,8,10,30,216.96,261.8,409.4
12,8,10,45,206.83,262.87,409.73
12,8,11,0,207.07,260.27,412.47
12,8,11,15,207.52,261.8,411.47
12,8,11,30,213.65,262.33,410.13
12,8,11,45,199.44,260.87,411.13
12,8,12,0,197.95,261.33,409.53
12,8,12,15,194.79,262.4,411
12,8,12,30,192.79,261,412.33
12,8,12,45,195.4,259.2,411.6
12,8,13,0,189.26,260.13,410.67
12,8,13,15,186.82,258.4,417.93
12,8,13,30,189.65,259.73,435.53
12,8,13,45,186.52,258.4,434.93
12,8,14,0,183.67,256.8,435.6
12,8,14,15,185.56,259,432
12,8,14,30,180.91,254.87,431.27
12,8,14,45,193.13,254.07,434.07
12,8,15,0,193.23,253.93,429.67
12,8,15,15,180.94,252.27,427.8
12,8,15,30,175.09,251.6,427.53
12,8,15,45,173.28,252.2,426.47
12,8,16,0,142.21,268.33,201.93
12,8,16,15,150.74,271.47,148.93
12,8,16,30,149.64,274.07,149.6
12,8,16,45,150.4,271.93,149.53
12,8,17,0,150.77,271.93,149.33
12,8,17,15,149.9,274.73,149
12,8,17,30,149.58,274.6,148.4
12,8,17,45,149.49,275.8,148.33
12,8,18,0,149.46,274,148.27
12,8,18,15,150.71,271.07,149.2
12,8,18,30,149.9,273.93,149.27
12,8,18,45,149.14,276,148.2
12,8,19,0,151.45,273.87,150.53
12,8,19,15,148.32,278.6,146.87
12,8,19,30,149.64,278.8,148.73
12,8,19,45,148.22,278.4,147.33
12,8,20,0,148.76,278.33,147.8
12,8,20,15,147.53,280.47,146.07
12,8,20,30,148.81,280.47,147.87
12,8,20,45,148.86,279,148.73
12,8,21,0,148.92,277,147.67
12,8,21,15,148.59,277.87,146.87
12,8,21,30,149.86,277,148.87
12,8,21,45,148.55,273.87,148
12,8,22,0,138.99,263.67,225.8
12,8,22,15,149.98,257.27,382.2
12,8,22,30,142.81,255.87,380.07
12,8,22,45,142.32,253.73,379.67
12,8,23,0,342.54,253,380.2
12,8,23,15,421.37,250.53,377.53
12,8,23,30,417.5,254.33,328.93
12,8,23,45,413.5,254.73,245.07
12,9,0,0,417.9,259.13,246.27
12,9,0,15,412.9,259.53,242.27
12,9,0,30,407.22,257.33,201.2
12,9,0,45,396.91,258.27,198.8
12,9,1,0,402.67,257.07,203.53
12,9,1,15,413.2,256.33,201.4
12,9,1,30,412.72,258.47,198.8
12,9,1,45,397.5,258.6,200
12,9,2,0,392.91,255.67,218.33
12,9,2,15,368.01,253,228.53
12,9,2,30,353.99,248.33,234.13
12,9,2,45,347.58,246,327.53
12,9,3,0,345.65,247.07,328.2
12,9,3,15,328.58,246.13,327.33
12,9,3,30,302.93,247.4,325.47
12,9,3,45,294.55,246.4,325.33
12,9,4,0,303.86,248.33,327.53
12,9,4,15,319.22,249.4,330.4
12,9,4,30,307.84,247.33,325.53
12,9,4,45,299.43,248.6,326.87
12,9,5,0,304.56,248.8,326.87
12,9,5,15,274,249.8,326.27
12,9,5,30,238.46,249.2,327.4
12,9,5,45,192.25,245.27,368.6
12,9,6,0,91.47,245.53,376.47
12,9,6,15,193.32,246.33,374.67
12,9,6,30,143.11,261.13,115.87
12,9,6,45,111.68,265.73,110.2
12,9,7,0,138.31,263.53,137
12,9,7,15,142.96,264.07,141.47
12,9,7,30,142.6,270.27,140.87
12,9,7,45,140.58,274.47,139.13
12,9,8,0,139.64,275.93,138.93
12,9,8,15,137.95,280.6,137.4
12,9,8,30,137.85,282.6,137.4
12,9,8,45,139.84,279.2,138.8
12,9,9,0,138.91,281.13,137.73
12,9,9,15,139.83,278.6,138.93
12,9,9,30,139.87,279.13,138.53
12,9,9,45,173.45,267,152.6
12,9,10,0,220.78,250.33,476.8
12,9,10,15,213.48,249.93,490.07
12,9,10,30,211.98,251.6,487.13
12,9,10,45,206.41,249.93,485.33
12,9,11,0,200.8,249.13,478.67
12,9,11,15,195.93,251.47,431.53
12,9,11,30,221.72,250.13,422.07
12,9,11,45,228.13,251.6,404.67
12,9,12,0,231.46,251.67,401.53
12,9,12,15,228.49,251.13,400.87
12,9,12,30,230.34,250,400.4
12,9,12,45,229.2,250.07,400.27
12,9,13,0,230.56,249.8,401.87
12,9,13,15,231.2,250.13,401.47
12,9,13,30,229.34,248.2,378.73
12,9,13,45,230.14,247.6,373.27
12,9,14,0,231.01,253.67,369.6
12,9,14,15,230.02,250.8,373.2
12,9,14,30,230.23,250.53,374.33
12,9,14,45,229.39,249.33,372.13
12,9,15,0,227.18,251.33,374
12,9,15,15,227.65,247.4,372.67
12,9,15,30,227.56,246.53,371.47
12,9,15,45,227,247.87,373.33
12,9,16,0,137.84,254.27,210.6
12,9,16,15,115.61,263.93,114.87
12,9,16,30,116.85,266.73,116.13
12,9,16,45,119.99,266.47,118.93
12,9,17,0,116.85,268.53,116.27
12,9,17,15,115.02,265.67,114.13
12,9,17,30,115.4,266.4,114.33
12,9,17,45,116.67,269.07,115.87
12,9,18,0,117.06,268.47,115.8
12,9,18,15,118.44,271.87,117.67
12,9,18,30,116.73,271.27,116.73
12,9,18,45,116.21,270,114.73
12,9,19,0,117.24,268.93,116.13
12,9,19,15,115.72,268.93,114.53
12,9,19,30,116.37,265.07,114.93
12,9,19,45,117.91,269.27,116.8
12,9,20,0,118.1,274.73,117.4
12,9,20,15,116.73,270.53,116.13
12,9,20,30,115.69,269.8,114.6
12,9,20,45,114.99,271,113.6
12,9,21,0,153.82,263.33,158.33
12,9,21,15,233.7,253.53,388.67
12,9,21,30,233,252.33,386.2
12,9,21,45,218.11,250.27,384.67
12,9,22,0,225.52,256.33,387.6
12,9,22,15,208.74,251.33,386
12,9,22,30,219.96,247.53,384.47
12,9,22,45,209.02,245.8,382.53
12,9,23,0,360.28,249,291.27
12,9,23,15,418.44,249.2,255.13
12,9,23,30,409.91,249.73,253.27
12,9,23,45,403.38,249.13,250.93
12,10,0,0,407.43,248.67,213.27
12,10,0,15,387.28,247.8,209.73
12,10,0,30,392.99,246.8,211.93
12,10,0,45,394.52,246.47,211.67
12,10,1,0,409.13,245.6,211.87
12,10,1,15,394.11,247.33,211.47
12,10,1,30,384.44,247.2,210.93
12,10,1,45,376.79,243.67,238
12,10,2,0,379.16,240.4,262.13
12,10,2,15,379.2,241.13,259.6
12,10,2,30,384.42,239.13,259
12,10,2,45,376.97,240.93,258.53
12,10,3,0,363.99,241.4,259.8
12,10,3,15,374.59,238.27,257.53
12,10,3,30,366.71,238.27,257.27
12,10,3,45,355.68,241.73,257.27
12,10,4,0,361.46,241.47,260.93
12,10,4,15,369.52,240.6,263
12,10,4,30,366.9,240.07,256.13
12,10,4,45,337.03,240.73,256.93
12,10,5,0,275.32,240.47,285.07
12,10,5,15,245.04,231.53,372.4
12,10,5,30,244.15,231.67,396.07
12,10,5,45,169.49,238.93,453.4
12,10,6,0,71.91,240.53,462.73
12,10,6,15,107.91,243.13,450.87
12,10,6,30,174.48,245.53,441.73
12,10,6,45,188.87,246.47,437.8
12,10,7,0,177.87,255.67,329.87
12,10,7,15,114.85,260.53,198
12,10,7,30,133.77,260.53,186
12,10,7,45,153.94,263.2,207.6
12,10,8,0,199.46,275.13,202.8
12,10,8,15,177.61,277.07,202.8
12,10,8,30,172.21,277.73,207.33
12,10,8,45,185.02,274.4,293.6
12,10,9,0,192.47,274.6,294.07
12,10,9,15,181.76,276.07,356.27
12,10,9,30,191.48,273.27,385.87
12,10,9,45,209.3,272.33,386.87
12,10,10,0,183.98,263,388.53
12,10,10,15,188.28,257.8,494.67
12,10,10,30,196.37,260.27,507.07
12,10,10,45,193.48,260.2,510.4
12,10,11,0,177.91,256.33,503.6
12,10,11,15,172.97,256.67,503.2
12,10,11,30,175.28,245.13,488.4
12,10,11,45,141.82,245.6,475.13
12,10,12,0,94.36,244.27,478.8
12,10,12,15,134.47,243.6,495.27
12,10,12,30,163.83,244.13,502.73
12,10,12,45,148.83,243,500.07
12,10,13,0,116.21,244.33,500.8
12,10,13,15,129.62,242.07,498.93
12,10,13,30,127.09,243.13,501
12,10,13,45,124.05,260.53,494.2
12,10,14,0,126.96,265.2,486
12,10,14,15,178.93,266.93,488.93
12,10,14,30,226.57,266.13,468.47
12,10,14,45,230.89,261.27,425.53
12,10,15,0,232.12,254.93,347.87
12,10,15,15,148.11,263.33,133.13
12,10,15,30,155.57,260.8,154.53
12,10,15,45,154.52,263.2,153.87
12,10,16,0,154.31,259.2,153.2
12,10,16,15,154.74,253,154.47
12,10,16,30,155.03,249.87,154.07
12,10,16,45,161.2,253.53,159.93
12,10,17,0,186.09,256.2,185.13
12,10,17,15,185.43,254.53,184.6
12,10,17,30,208.35,256.07,206.87
12,10,17,45,208.29,259,207.4
12,10,18,0,208.48,258.4,207.2
12,10,18,15,209.83,257.47,209.73
12,10,18,30,211.66,254.6,209.33
12,10,18,45,210.47,256.53,209.33
12,10,19,0,209.48,257.73,208.4
12,10,19,15,209.45,255.93,207.6
12,10,19,30,209.59,259,207.67
12,10,19,45,209.44,258.93,208.53
12,10,20,0,208.08,261,207.6
12,10,20,15,209.96,259.33,208.4
12,10,20,30,209.06,258.8,208.07
12,10,20,45,209.69,256.87,209.2
12,10,21,0,209.92,257.2,208.27
12,10,21,15,209.72,258.6,208.47
12,10,21,30,160.69,245,284.6
12,10,21,45,174.87,247.87,391.07
12,10,22,0,165.58,246.2,390.93
12,10,22,15,155.68,242.93,392.6
12,10,22,30,158.28,241,391.33
12,10,22,45,148.42,239.4,388.93
12,10,23,0,309.03,241.47,355.07
12,10,23,15,366.29,243.47,323.87
12,10,23,30,391.26,241.13,321.67
12,10,23,45,379.59,242.93,319.8
12,11,0,0,386.09,238.87,317.93
12,11,0,15,376.84,238,315.93
12,11,0,30,372.36,235.27,313.47
12,11,0,45,367.94,235.73,311.07
12,11,1,0,370.69,242.47,242.6
12,11,1,15,372.94,238.73,209.93
12,11,1,30,366.27,240.4,211.47
12,11,1,45,358.75,239.13,211.67
12,11,2,0,355.29,241.8,214.8
12,11,2,15,359.36,240.67,215.93
12,11,2,30,353.73,233.07,258.2
12,11,2,45,355.53,232,320.67
12,11,3,0,347.12,228.73,320.53
12,11,3,15,347.59,227.27,319.4
12,11,3,30,350.93,228.8,319.07
12,11,3,45,350.74,229.6,315.73
12,11,4,0,358.42,239.2,314.33
12,11,4,15,352.86,245.33,314.2
12,11,4,30,363.66,245.33,315.67
12,11,4,45,349.11,248.47,306.67
12,11,5,0,359.15,249.07,259.33
12,11,5,15,351.38,249.6,258.67
12,11,5,30,352.09,249.07,260.8
12,11,5,45,232.55,244.2,326.93
12,11,6,0,100.97,240.67,373.53
12,11,6,15,155,248.53,377.47
12,11,6,30,172.27,249.47,380.27
12,11,6,45,169.68,252,374.53
12,11,7,0,94.95,252,372.87
12,11,7,15,82.62,255.47,349.53
12,11,7,30,99.44,258.2,315.93
12,11,7,45,110.28,261.47,306.4
12,11,8,0,138.64,264.73,307.4
12,11,8,15,156.82,274.6,305.13
12,11,8,30,170.54,273.93,355.87
12,11,8,45,172.53,273.8,380
12,11,9,0,178.07,272.67,381.53
12,11,9,15,173.76,272.93,382.07
12,11,9,30,165.09,275.27,383.73
12,11,9,45,195.38,274.53,385.07
12,11,10,0,186,268.8,477.27
