id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
33094,12,31,22,30,3.01,352.52,0,0.822,194.98,18.37,221.07,33.63,482.53,0,54.6,0.54
35,1,1,8,45,3.42,0,200.43,0.107,208.69,20.65,230.47,32.15,96.33,25.29,50.44,0.53
43,1,1,10,45,2.99,0,375.71,0.109,271.95,20.7,256.8,30.21,3.2,24.65,47.87,0.53
83,1,1,20,45,1.81,108.75,18.19,0.106,162.86,21.68,252.8,31.74,259.13,24.56,51.18,0.53
122,1,2,6,30,3.49,121.53,0,0.105,132.72,20.59,271.47,33.2,87.53,18.36,51.31,0.53
315,1,4,6,45,3.61,18.23,2.13,0.1,178.59,20.71,260.67,33.27,180.93,24.91,51.76,0.53
1057,1,12,0,15,0.54,107.97,0,0.1,244.54,13.27,283.2,30.33,3.2,0,48.12,0.53
1059,1,12,0,45,0.55,85.21,0,0.1,243,16.29,282.53,30.33,3.47,0,47.93,0.53
1109,1,12,13,15,0.1,65.84,0,-0.007,228.95,21.1,263.13,29.23,347.73,25.62,48.82,0.53
1145,1,12,22,15,-0.05,59.5,0,-0.001,174.04,21.15,218.07,33.59,154.27,0,52.03,0.53
1161,1,13,2,15,-0.06,61.82,0,1.037,434.89,27.87,194.87,36.19,3.47,0,54.32,0.53
1167,1,13,3,45,-0.06,68.04,0,1.557,424.21,28.61,219.73,33.29,3.4,0,51.26,0.53
1169,1,13,4,15,-0.06,53.83,0,1.729,432.31,28.24,257.2,31.39,3.07,0,49.16,0.53
1176,1,13,6,0,-0.06,49.97,0,2.24,185.28,19.84,292.53,29.25,149.33,0,47.46,0.53
1180,1,13,7,0,-0.06,60.96,0,2.141,119.59,20.18,261.13,30.37,330.87,27.49,49.8,0.53
1211,1,13,14,45,0.04,158.85,0,1.089,145.13,20.63,246.93,29.95,396.6,25.22,50.03,0.53
1215,1,13,15,45,0.11,205.87,0,1.031,133.22,20.49,246.87,29.99,396.87,25.24,50.1,0.53
1227,1,13,18,45,0.3,133.39,0,0.857,141.71,20.61,271.13,30.1,396.47,25.73,50.08,0.53
1242,1,13,22,30,0.55,344.09,0,0.591,112.55,20.56,248.87,31.17,385.4,0,51.16,0.53
1246,1,13,23,30,0.73,353.34,0,0.745,386.95,25.68,266.27,31.42,307.53,0,50.78,0.53
1255,1,14,1,45,1.05,298.13,0,1.313,410.93,25.78,265.2,31.42,238.6,0,49.96,0.53
1444,1,16,1,0,2.95,395.12,0,1.425,0,25.79,267.13,34.11,312.07,0,53.22,0.53
1482,1,16,10,30,0,0,340.57,2.115,134.66,19.07,265,31.43,129.13,25.48,49.54,0.53
1483,1,16,10,45,0,0,305.51,2.072,109.57,18.54,258.53,31.46,127,24.79,49.78,0.53
1670,1,18,9,30,2.84,0,402.49,2.681,261.66,20.63,124.07,30.18,3.53,25.67,47.73,0.53
1674,1,18,10,30,2.57,0,393.48,2.681,248.55,20.71,132.8,29.95,3.67,24.96,47.72,0.53
1727,1,19,0,15,1.79,407.69,0,2.681,242.32,16.23,234.33,32.82,370.27,0,52.73,0.53
2702,2,6,4,15,3.47,474.35,0,1.403,242.49,17.4,248.07,35.07,335.27,0,54.56,0.53
3011,2,9,9,30,2.63,0,543.65,1.393,113.75,19.63,97.2,28.53,115.07,25.15,46.05,0.53
3012,2,9,9,45,2.54,0,522.76,1.35,89.66,17.23,95.8,28.67,89.87,26.11,46.27,0.53
4066,2,20,9,15,3.3,0,578.47,2.435,135.25,19.72,250.87,28.95,136.07,26.42,46.15,0.53
5021,3,2,8,0,2.65,106.91,0,2.355,112.1,19.01,244.33,32.06,378.07,26.78,52.02,0.53
7888,4,1,6,45,3.12,40.46,7.91,2.985,222.35,18.56,97.27,32.88,302.53,0,52.16,0.53
7996,4,2,9,45,2.94,0,138.69,2.762,127.87,19.61,224.07,32.09,382,2.2,51.84,0.53
7997,4,2,10,0,2.92,0,136.61,2.719,130.15,19.59,229.13,32.08,383.33,0.7,51.95,0.53
8572,4,8,9,45,2.37,0,479.73,1.745,150.76,17.43,206.53,28.96,90.67,0,46.54,0.53
8949,4,12,8,0,3.3,0,511.57,3.002,186.83,20.84,266.4,29.65,188.53,0,46.15,0.53
8959,4,12,10,30,2.5,0,499.07,2.654,192.43,18.8,249.6,29.15,192.8,0,45.76,0.53
9246,4,15,10,15,2.87,0,545.38,2.056,154.09,14.68,266.53,28.74,154.8,6.38,45.58,0.53
9337,4,16,9,0,3.73,0,520.45,2.808,191.22,19.73,268.47,30.15,191.27,8.49,46.85,0.53
10401,4,27,11,0,2.87,0,222.42,2.142,15.93,14.69,253.8,31.66,17.33,5.41,49.61,0.53
10683,4,30,9,30,3.05,0,517.93,2.185,155.54,18.8,301.47,29.35,156.6,27.95,46.14,0.53
11060,5,4,7,45,3.59,133.53,43.55,2.81,213.23,22.67,279.2,33.12,358.87,31.88,52.52,0.53
11357,5,7,10,0,3.18,0,523.49,2.009,127.54,18.96,282.8,29.05,128.8,30.02,46.22,0.53
11445,5,8,8,0,3.88,318.13,0,2.809,201.68,21.44,260.87,34.18,456.13,28.25,55.1,0.53
11543,5,9,8,30,3.66,0,536.55,2.779,200.98,19.19,255.6,29.47,202.07,24.74,46.18,0.53
12851,5,22,23,30,2.81,558.11,0,0.99,215.11,21.75,418.2,34.96,417.2,0,54.99,0.53
13150,5,26,2,15,3.25,475.73,0,1.602,0,26.82,426.8,34.73,190.47,0,52.5,0.53
13353,5,28,5,0,3.77,496.77,0,2.285,425.79,28.31,405.67,35.56,191.87,0,53.56,0.53
13354,5,28,5,15,3.82,476.08,0,2.377,418,28.37,410.33,35.41,179.8,0,53.13,0.53
13452,5,29,5,45,3.83,441.69,0,2.642,457.25,28.79,518.47,35.68,7.87,0,52.76,0.53
13659,5,31,9,30,3.25,0,366.65,2.309,279.62,22.44,475.07,30.99,279.87,26.31,46.41,0.53
13757,6,1,10,0,3.08,0,347.53,2.049,256.56,21.52,444.8,31.02,257.2,27.78,46.73,0.53
13758,6,1,10,15,3.02,0,346.07,1.985,258.82,21.2,444.13,31.1,259.93,26.36,46.76,0.53
13768,6,1,12,45,2.42,0,255.87,1.462,255.98,21.8,444.4,31.08,256.4,0,46.74,0.53
14050,6,4,11,15,2.85,0,419.67,1.698,267.36,21.06,400.2,29.95,269.33,0.29,45.59,0.53
14868,6,12,23,45,3.32,542.63,0,1.176,270.27,22.76,434.47,35.41,353.87,0,54.54,0.53
15144,6,15,20,45,2.79,0,311.97,0.994,247.8,22.16,447.47,30.7,249.27,0,46.37,0.53
16021,6,25,0,0,2.46,283.99,0,0.643,476.15,6.66,407.47,32.8,135.13,0,50.6,0.53
16536,6,30,8,45,0,0,231.18,2.179,517.63,27.36,395.27,32.11,133.2,24.86,48.99,0.53
16540,6,30,9,45,0,0,226.65,1.834,463.39,27.4,395.93,32.13,132.67,31.67,49.02,0.53
17868,7,14,5,45,3.02,478.59,0,2.786,385.45,25.02,382.67,34.47,342.07,52.44,53.48,0.53
17869,7,14,6,0,3.07,475.84,0,2.857,399.19,24.79,386.6,34.29,364.73,54.67,53.72,0.53
18725,7,23,4,0,2.94,576.77,0,2.16,450.17,28.85,421.47,35.42,354.2,47.16,54.5,0.53
19323,7,29,9,30,3.29,0,320.07,1.912,692.35,34.01,438.6,31.22,151.07,62.41,47.71,0.53
19603,8,1,7,30,3.96,60.91,0.19,2.739,575.26,30.96,446.13,33.99,112.93,39.44,51.62,0.53
19606,8,1,8,15,3.88,0,153.35,2.57,647.69,31.61,426.93,32.51,66,76.62,49.65,0.53
19684,8,2,3,45,3.29,509.55,0,1.711,542.35,33.76,436.6,35.28,275.6,0,53.64,0.53
19688,8,2,4,45,3.53,538.35,0,2.057,580.39,31.81,420.33,35.48,308.2,0,54.2,0.53
19892,8,4,7,45,3.62,0,20.05,2.955,583.25,30.82,446.53,33.4,8.53,78.39,50.5,0.53
20052,8,5,23,45,2.45,404.57,0,0.75,450.41,30.06,424.4,33.38,379.93,77.92,52.75,0.53
20079,8,6,6,30,3.65,400.31,0,3.047,484.52,27.59,510.07,35.12,149.8,57.97,52.32,0.53
20148,8,6,23,45,2.76,421.4,0,0.803,432.89,28.9,416.53,33.99,374.13,80.53,53.18,0.53
20149,8,7,0,0,2.81,384.88,0,0.825,571.56,32.99,420.33,33.76,351.67,76.73,52.84,0.53
20153,8,7,1,0,2.89,274.33,0,1.092,616.77,34.52,468.6,33.42,123,41.84,50.97,0.53
20163,8,7,3,30,3.35,567.18,0,1.999,529.14,32.97,413.67,35.79,342.2,42.31,54.75,0.53
20180,8,7,7,45,4.19,89.07,0,3.075,460.12,28.85,399.27,34.06,9.13,84,51.51,0.53
20909,8,14,22,0,2.96,47.79,2.07,0.728,666.69,34.14,431.73,32.84,29.73,0.35,50.01,0.53
21409,8,20,3,0,2.75,542.97,0,1.752,564.54,33.35,399.13,34.94,329.73,0,53.71,0.53
21596,8,22,1,45,3.36,487.51,0,1.452,621.42,34.79,407.73,34.94,309.27,0,53.59,0.53
22633,9,1,21,0,2.69,0,46.2,1.064,419.02,24.9,453.2,32.41,26,51.38,49.51,0.53
22908,9,16,21,0,1.69,12.25,65.1,1.162,336.21,24.26,198.07,30.88,194.73,50.7,49.47,0.53
23077,9,18,15,15,2.93,145.11,0,1.927,119.41,18.63,249.87,32.65,311.87,54.2,51.69,0.53
23081,9,18,16,15,2.93,112.75,0,1.638,124.42,19.79,264.13,32.55,208.47,51.2,51,0.53
23895,9,27,3,45,2.94,499.09,0,1.936,280.65,18.73,273.07,34.35,365.53,0,54.06,0.53
24018,9,28,10,30,0,0,115.21,2.291,213.35,18.78,260.6,32,116.33,0,49.89,0.53
24977,10,8,10,15,3.57,0,376.93,2.529,234.47,20.1,6.27,30.14,216.67,0,49.08,0.53
26170,10,20,20,30,1.89,0,340.47,0.664,318.12,24.44,274.07,29.35,123.87,0,46.67,0.53
27308,11,1,16,0,3.01,119.07,1.45,1.517,192.09,21.14,260.67,32.78,261.87,0,24.56,0.53
28009,11,8,23,15,1.82,464.37,0,0.817,338.26,21.18,226.67,33.31,470.07,0,54.26,0.53
28584,11,14,23,0,2.16,469.72,0,0.868,308.66,20.19,230.67,33.48,458.27,0,54.27,0.53
29159,11,20,22,45,2.44,396.69,0,0.307,255.38,0.07,258.73,33.37,373.13,0,52.95,0.53
29766,11,27,6,30,3.36,392.65,0,2.613,182.2,20.56,247.47,34.32,422.27,0,54.67,0.53
29960,11,29,7,0,3.26,0,349.35,3.027,75.72,17.56,271.47,31.15,74.73,0,48.51,0.53
30182,12,1,14,30,3.26,269.81,0,2.174,103.9,19.65,258.13,33.57,485.2,0,54.5,0.53
30779,12,7,19,45,1.68,0,370.56,0.765,205.18,21.19,277.4,29.41,203.47,0,45.9,0.53
31011,12,10,5,45,2.97,446.57,0,2.869,169.49,17.9,238.93,34.28,453.4,0,54.95,0.53
31783,12,18,6,45,3.55,430.94,0,2.833,178.97,20.52,262.87,34.55,452.93,0,55.18,0.53
31784,12,18,7,0,3.59,401.85,0,2.826,190.28,20.79,265.73,34.29,461.33,0,55.06,0.53
39,1,1,9,45,3.25,0,338.83,0.109,265.38,20.67,242.47,31.33,104.87,24.37,49.36,0.52
59,1,1,14,45,2.2,0,122.93,0.11,208.89,20.74,236.2,31.75,105.4,25.45,49.84,0.52
129,1,2,8,15,3.44,0,240.79,0.101,225.32,19.57,214.93,32.07,107.87,24.82,50.13,0.52
135,1,2,9,45,3.1,0,467.01,0.101,272.34,20.64,245.33,29.99,3.4,25.08,47.47,0.52
136,1,2,10,0,3.03,0,470.01,0.101,275.56,20.69,247.87,29.79,3.4,23.38,47.41,0.52
219,1,3,6,45,3.52,0,136.2,0.1,206.25,21.22,252.93,32.69,35.53,26.85,50.54,0.52
297,1,4,2,15,2.75,469.95,0,0.101,147.62,16.59,240.73,34.13,357.2,0,54.05,0.52
328,1,4,10,0,3.03,0,383.9,0.101,283.5,21.18,251,30.53,4.2,26.45,48.35,0.52
415,1,5,7,45,3.22,0,286.75,0.1,230.73,20.07,278.8,31.68,2.53,25.19,49.48,0.52
416,1,5,8,0,3.17,0,358.32,0.1,224.28,20.6,260.53,31.15,2.4,27.23,48.74,0.52
519,1,6,9,45,3.02,0,460.59,0.1,254.18,21.63,246.93,29.61,3.33,26.31,47.44,0.52
520,1,6,10,0,2.94,0,479.45,0.1,249.91,21.72,247.87,29.37,3.53,26.13,47.41,0.52
523,1,6,10,45,2.71,0,463.64,0.1,267.13,21.67,247,29.48,3.33,24.66,47.33,0.52
712,1,8,10,0,2.85,0,451.87,0.1,320.01,22.61,263.87,29.69,3.4,25.09,47.51,0.52
1050,1,11,22,30,0.48,0,56.75,0.1,187.34,20.56,232.87,29.99,3.53,0,47.84,0.52
1063,1,12,1,45,0.55,73.31,0,0.1,243.68,16.29,261.2,30.22,3.07,0,48.02,0.52
1096,1,12,10,0,0.27,0,186.93,0.1,236.86,21.17,255.47,29.18,122.93,27.21,47.25,0.52
1100,1,12,11,0,0.14,65.1,0,0.1,236.49,21.19,232.2,30.32,372.73,24.99,50.22,0.52
1136,1,12,20,0,-0.01,55.89,0,-0.001,181.67,20.71,257.53,29.61,397.8,25.92,49.69,0.52
1140,1,12,21,0,-0.03,64.23,0,-0.001,196.36,20.64,211.27,33.01,295.13,5.6,52.35,0.52
1143,1,12,21,45,-0.04,78.41,0,-0.003,175.59,21.23,239.4,32.05,194.53,0,50.39,0.52
1158,1,13,1,30,-0.06,61.21,0,0.787,427.47,28.67,206.33,35.98,3.07,0,53.76,0.52
1160,1,13,2,0,-0.06,69.93,0,0.954,433.46,27.98,205.2,36.05,3.13,0,53.99,0.52
1162,1,13,2,30,-0.06,52.8,0,1.124,432.17,27.9,178.13,36.16,3.33,0,54.14,0.52
1174,1,13,5,30,-0.06,67.22,0,2.182,400.67,27.46,246.73,33.03,91.53,0,51.03,0.52
1181,1,13,7,15,-0.06,56.33,0,2.112,133.13,20.14,281.33,28.75,346.6,26.41,48.33,0.52
1223,1,13,17,45,0.26,134.08,0,0.915,138.76,20.71,248.87,30.03,396.13,25.54,50.05,0.52
1235,1,13,20,45,0.36,159.86,0,0.743,143.47,20.61,258.53,30.16,394.73,25.4,50.19,0.52
1239,1,13,21,45,0.44,291.14,0,0.685,97.71,19.95,251.47,30.73,389.33,0,50.85,0.52
1249,1,14,0,15,0.86,327.88,0,0.941,413.4,25.78,268,31.29,267.33,0,50.19,0.52
1445,1,16,1,15,3,400.99,0,1.503,0,25.78,267.07,34.1,315.13,0,53.15,0.52
1580,1,17,11,0,0,0,403.88,1.873,102.15,18.67,247.27,30.22,175,26.03,47.76,0.52
1671,1,18,9,45,2.77,0,418.75,2.682,267.36,20.71,132.67,30.12,3.33,25.88,47.99,0.52
2144,1,23,8,30,3.78,0,331.31,2.679,0,20.54,247.53,31.82,10.6,27.58,49.67,0.52
2173,1,23,15,45,2.42,0,31.23,2.678,0,20.59,234.33,31.95,120.27,28.95,50.32,0.52
2725,2,6,10,0,3.64,0,308.36,1.551,165.38,19.65,243.93,31.78,115.93,6.65,49.94,0.52
4928,3,1,8,45,2.67,0,334,2.111,28.82,16.5,294.47,30.89,29.73,24.91,48.57,0.52
5025,3,2,9,0,2.64,131.79,0,2.168,112.39,18.09,254.27,32.2,377.33,25.33,52.09,0.52
5121,3,3,9,0,2.6,0,346.7,2.234,46.87,19.12,239.4,30.47,92.8,7.88,48.82,0.52
5497,3,7,7,0,3.95,0,378.13,2.935,79.13,19.06,269.8,32.06,79,26.9,49.65,0.52
6661,3,19,10,0,3.39,0,509.98,2.411,59.93,16.39,252.07,29.98,60.47,0.82,47.42,0.52
6839,3,21,6,30,4.06,0,347.02,3.046,76.18,18.86,264.27,32.05,72.27,16.72,49.27,0.52
7508,3,28,7,45,4.07,0,317.52,2.989,95.89,19.59,255.13,32.37,96.6,0,49.82,0.52
7509,3,28,8,0,4.02,0,347.85,2.951,95.22,19.53,257.4,31.91,95.6,0,49.39,0.52
7793,3,31,7,0,3.7,46.34,161.71,3.025,130.98,18.14,267.53,32.86,131,0,50.65,0.52
7796,3,31,7,45,3.57,0,363.18,2.919,105.84,19.12,258.13,31.32,107.13,0,48.84,0.52
7895,4,1,8,30,2.88,0,491.91,2.717,88.7,18.37,220.67,29.56,88.67,17.1,47.24,0.52
7896,4,1,8,45,2.81,0,467.64,2.655,93.19,19.07,219.67,29.63,93.73,20.58,46.93,0.52
7899,4,1,9,30,2.58,0,490.49,2.504,93.25,19.29,235,29.1,93.8,0.26,46.71,0.52
7908,4,1,11,45,2.03,0,89.11,2.119,117.98,20.14,202,31.37,390.07,0.1,51.45,0.52
8154,4,4,1,15,2.73,412.22,0,1.818,0,19.71,229.4,34.07,363.73,0,53.81,0.52
8570,4,8,9,15,2.53,0,525.07,1.959,101.25,16.41,209.13,28.72,101.2,0,46.21,0.52
8958,4,12,10,15,2.58,0,495.89,2.698,188.75,19.81,254.27,28.84,189.87,0,45.78,0.52
8960,4,12,10,45,2.42,0,481.86,2.598,186,20.54,249.53,29.16,186,0,45.8,0.52
9056,4,13,10,45,2.38,1.64,341.63,2.324,126.69,19.4,247.4,30.23,177.73,8.99,48.11,0.52
9135,4,14,6,30,4.02,0,67.85,2.97,111.31,6.81,232.4,33.33,111.07,0,51,0.52
9146,4,14,9,15,3.57,0,513.06,2.694,160.25,17.81,290.67,30.44,160.93,8.15,47.02,0.52
9247,4,15,10,30,2.79,0,552.48,1.929,154.26,14.49,265.8,28.8,155,6.79,45.69,0.52
9329,4,16,7,0,3.8,388.93,0,2.991,151.83,20.66,242.6,35.02,357.13,0,54.75,0.52
9425,4,17,7,0,3.84,390.55,0,2.93,0,19.67,232.53,35.07,332.67,0,54.63,0.52
9437,4,17,10,0,3.47,0,515.18,2.146,0,15.35,253.87,29.84,130.8,6.85,47.05,0.52
9525,4,18,8,0,4.07,0,217.58,2.988,0,20.46,253.2,33.05,61.73,13.29,50.6,0.52
9620,4,19,7,45,3.64,0,324.41,3.099,39.82,19.95,235.6,31.63,40.47,11.18,49.19,0.52
11143,5,5,4,30,3.63,450.39,0,2.23,0,20.71,252.4,34.88,310.4,0,54.2,0.52
11453,5,8,10,0,3.77,0,537.34,2.502,108.33,16.88,275.13,29.62,109.33,25.57,46.9,0.52
11542,5,9,8,15,3.75,0,548.02,2.822,196.85,20.09,256,29.39,198.4,24.94,46.15,0.52
12938,5,23,21,15,3.14,0,338.5,0.91,311.25,23.44,486.93,31.14,260.07,0,46.74,0.52
13044,5,24,23,45,3.08,504.61,0,0.94,192.28,21.77,522.87,35.36,254.53,0,53.24,0.52
13153,5,26,3,0,3.43,564.57,0,1.857,441.29,27.82,508.27,35.95,185.47,0,53.43,0.52
13154,5,26,3,15,3.5,563.13,0,1.939,439.56,27.79,486,36.45,184.53,0,53.98,0.52
13158,5,26,4,15,3.76,495.75,0,2.289,426.49,27.1,455,35.97,186.27,0,53.64,0.52
13346,5,28,3,15,3.3,580.36,0,1.63,445.44,28.35,493.8,36.09,190.93,0,53.67,0.52
13718,6,1,0,15,2.85,430.07,0,1.027,452.83,25.73,479.73,34.44,165.33,0,51.93,0.52
13743,6,1,6,30,3.85,64.62,0.19,2.885,507.9,28.24,432.27,34.05,7.67,0,51.3,0.52
13754,6,1,9,15,3.28,0,331.63,2.325,221.09,19.02,440.8,31.29,221.6,24.52,47.24,0.52
13841,6,2,7,0,3.88,197.14,5.5,2.898,258.96,21.05,477.6,33.91,184.93,0,51.65,0.52
13953,6,3,11,0,2.81,0,325.95,1.559,248.93,18.22,422.2,30.9,249.93,6.81,46.65,0.52
14045,6,4,10,0,3.25,0,407.34,2.054,243.65,20.42,415.6,30.19,244.27,24.31,46.12,0.52
14047,6,4,10,30,3.09,0,432.73,1.909,239.98,20.98,400.07,29.95,240.13,21.92,45.75,0.52
14703,6,11,6,30,3.47,473.1,0,2.952,421.26,23.77,444.73,34.93,191.13,0,52.72,0.52
14981,6,14,4,0,3.47,625.67,0,1.775,441.64,26.71,415.33,35.92,312.47,0,54.72,0.52
16533,6,30,8,0,0,51.84,25.47,2.413,426.96,25.85,416.33,33.57,127.4,25.92,51.08,0.52
16692,7,1,23,45,2.47,401.21,0,0.575,336.12,25.87,381.47,33.33,311,0,52.26,0.52
17098,7,6,5,15,2.88,208.13,0,2.484,546.99,32.31,429.13,33.01,8.53,0,36.83,0.52
17100,7,6,5,45,2.9,256.61,0,2.659,544.73,32.44,424.6,33.29,73.73,0,48.27,0.52
18160,7,17,6,45,3.56,460.99,0,2.982,299.94,23.87,439.47,35.15,313.07,85.25,53.92,0.52
18161,7,17,7,0,3.61,422.2,0,2.983,274.94,24.99,405,34.82,305.27,79.08,53.41,0.52
18535,7,21,4,30,3.15,529.71,0,2.26,478.83,29.88,405.47,35.33,354.93,41.8,54.44,0.52
18726,7,23,4,15,3.01,575.83,0,2.249,461.67,28.82,419.2,35.36,352.2,50.62,54.58,0.52
18937,7,25,9,0,3.48,0,183.15,2.195,626.52,22.73,467.73,32.45,7.13,80.02,49.6,0.52
19034,7,26,9,15,3.32,0,314.76,2.048,578.05,29.45,475.47,31.52,241.07,67.84,47.02,0.52
19322,7,29,9,15,3.35,0,330.54,2.001,696.97,33.88,437.6,31.26,151.93,67.25,47.66,0.52
19611,8,1,9,30,3.59,0,275.02,2.024,695.71,33.58,440.67,31.8,146.93,69.17,48.19,0.52
19619,8,1,11,30,3.18,5.74,121.34,1.582,588.29,33.18,426.27,32.59,126.53,80.16,50,0.52
19668,8,1,23,45,2.56,371.47,0,0.76,475.84,28.85,406.87,33.29,274,0,51.92,0.52
19685,8,2,4,0,3.35,510.6,0,1.801,552.99,33.87,430.27,35.43,284.13,0,53.95,0.52
19764,8,2,23,45,2.84,393.04,0,0.77,492.22,28.93,411,33.67,302.13,0,52.41,0.52
19862,8,4,0,15,2.37,395.41,0,0.87,636.24,32.1,471.67,33.48,203.53,0,51.29,0.52
19883,8,4,5,30,3.38,515.72,0,2.592,563.97,34.02,421.33,35,317.53,0,53.9,0.52
19994,8,5,9,15,3.31,0,311.29,2.199,757.6,32.02,442.4,31.22,168.93,56.1,47.7,0.52
20005,8,5,12,0,2.77,0,200.72,1.507,618.74,33.9,435.4,31.62,82.47,61.05,48.73,0.52
20080,8,6,6,45,3.69,265.19,0,3.097,324.93,24.7,413.27,34.12,153.47,83.04,51.85,0.52
20081,8,6,7,0,3.71,250.53,0,3.099,345.31,26.56,415.4,34.05,156.27,80.67,51.63,0.52
20168,8,7,4,45,3.68,519.04,0,2.499,482.41,29.5,409.8,35.5,293.93,50.07,53.91,0.52
20172,8,7,5,45,3.9,478.31,0,2.844,391.84,26.2,418,35.59,235.13,56.03,53.85,0.52
20174,8,7,6,15,4,502.26,0,2.981,395.65,24.81,402.07,35.72,311.67,57.78,54.4,0.52
21050,8,16,9,15,3.54,0,306.46,2.269,722.03,31.92,466.8,31.85,140.93,77.52,48.48,0.52
21300,8,18,23,45,2.73,468.7,0,0.866,494.58,29.93,425.13,34.36,379.07,0,53.67,0.52
21412,8,20,3,45,2.95,578.9,0,2.018,542.43,30.91,396.27,35.29,322.8,0,54.01,0.52
21595,8,22,1,30,3.3,493.3,0,1.35,621.35,34.82,408.47,34.86,311.47,0,53.5,0.52
22452,8,30,23,45,2.75,455.2,0,1.007,339.11,24.29,430.13,34.18,318.6,0,52.72,0.52
22573,9,1,6,0,3.35,345.11,0,2.903,447.65,24.11,428.6,34.08,212.4,0,52.1,0.52
22576,9,1,6,45,3.46,389.86,0,3.015,293.38,19.6,421.67,34.46,326.2,0,53.18,0.52
23082,9,18,16,30,2.93,110.43,0,1.573,109.41,19.79,262.53,32.66,208.47,51.76,51.07,0.52
23083,9,18,16,45,2.93,113.76,0,1.53,109.56,19.9,264.67,32.46,208.13,51.34,51.04,0.52
23899,9,27,4,45,3.16,481.28,0,2.119,265.33,18.67,251.2,34.29,366.33,0,53.98,0.52
24279,10,1,3,45,2.9,492.09,0,2.026,281.13,18.69,252.93,34.24,369.33,0,53.9,0.52
24280,10,1,4,0,2.96,496.92,0,2.084,277.99,18.29,252.53,34.27,367.87,0,53.93,0.52
27528,11,3,23,0,1.92,443.91,0,0.441,260.53,18.86,251.07,33.05,448.13,0,53.59,0.52
27898,11,7,19,30,1.89,0,362.03,1.133,118.68,18.24,266.73,29.22,118.07,0,46.56,0.52
27901,11,7,20,15,1.7,0,322.15,1.009,115.15,17.63,267.8,29.31,113.87,0,46.62,0.52
27957,11,8,10,15,0,205.35,0,1.933,153.72,20.48,251.93,32.01,490.67,0,53.04,0.52
29160,11,20,23,0,2.49,393.14,0,0.313,256.58,0.11,259.2,33.35,368.8,0,53.01,0.52
29166,11,21,0,30,2.8,428,0,0.32,381.46,13.33,251.93,33.93,372.8,0,53.65,0.52
30054,11,30,6,30,0,38.44,95.68,2.931,146.63,19.84,283,32.49,217.93,0,51.11,0.52
30058,11,30,7,30,0,0,367.37,2.725,78.64,17.34,292.87,30.53,77.73,0,47.88,0.52
30059,11,30,7,45,0,0,340.22,2.653,78.27,17.78,267.8,30.7,77.2,0,48.29,0.52
30063,11,30,8,45,0,0,311.43,2.368,79.46,17.05,266.6,30.82,78.8,0,48.19,0.52
30186,12,1,15,30,3.39,283.27,0,2.041,102.15,19.77,261.93,33.92,436.8,0,54.24,0.52
30188,12,1,16,0,3.46,86.47,103.49,1.948,86.25,17.54,270.33,32.84,193.67,0,51.25,0.52
30247,12,2,6,45,3.52,0,314.39,2.984,125.64,19.86,282.73,31.67,124.93,0,48.97,0.52
30332,12,3,4,0,2.93,458.49,0,2.677,315.72,18.56,261,34.42,372.47,0,54.07,0.52
30350,12,3,8,30,3.09,0,488.63,2.741,113.19,17.38,280.07,29.64,111.93,0,46.97,0.52
30725,12,7,6,15,3.5,27.25,211.28,2.951,124.54,19.86,279.53,32.04,158.8,0,49.8,0.52
30778,12,7,19,30,1.74,0,362.07,0.78,206.72,20.94,275.47,29.4,206.13,0,46.11,0.52
31013,12,10,6,15,3.08,417.59,0,2.818,107.91,20.52,243.13,34.05,450.87,0,54.88,0.52
31752,12,17,23,0,2.15,468.13,0,0.937,226.12,16.42,248,33.53,472.13,0,54.62,0.52
32447,12,25,4,45,3.8,364.19,0,2.616,361.85,23.67,240.4,34.62,283.53,0,53.56,0.52
32456,12,25,7,0,4.01,0,95.95,2.885,125.37,20.37,249.27,33.33,124.4,0,50.59,0.52
32552,12,26,7,0,3.87,0,219.57,2.902,80.54,18.52,261.8,32.45,79.93,0,49.93,0.52
32709,12,27,22,15,1.71,6.71,55.32,0.378,359.75,19.5,248.07,31.27,30.4,0,49.1,0.52
33029,12,31,6,15,2.56,335.99,0,2.889,103.57,20.05,232.8,33.13,388.13,0,53.18,0.52
21,1,1,5,15,3.08,455.21,0,0.11,123.35,18.18,255.93,34.58,354.87,0,54.4,0.51
25,1,1,6,15,3.31,432.38,0,0.107,134.2,19.5,258.53,34.31,355.93,0,54.16,0.51
26,1,1,6,30,3.36,387.31,0,0.106,117.87,19.67,260.47,34.18,337.73,18.93,53.84,0.51
86,1,1,21,30,1.87,241.61,0,0.107,183.86,22.16,248,32.07,342.67,0.07,51.51,0.51
87,1,1,21,45,1.9,199.41,0,0.107,189.08,22.29,252,31.78,316.53,0,51.28,0.51
118,1,2,5,30,3.4,182.78,0,0.107,112.55,18.05,271.47,33.24,91.27,0,51.17,0.51
128,1,2,8,0,3.47,0,170.67,0.101,223.2,20.46,211.4,32.31,155.8,25.78,50.86,0.51
130,1,2,8,30,3.4,0,274.15,0.102,234.84,20.46,222.07,31.64,99.73,26.56,49.84,0.51
132,1,2,9,0,3.3,0,335.21,0.101,277.96,20.61,230.2,31.1,104.33,25.79,49.29,0.51
